"relation_id","start_id","end_id","raw_relation_name","canonical_rel_name","canonical_rel_desc","rel_cls","rel_cls_group","rel_hint_type","confidence","resolution_context","justification","remark","evidence_excerpt","chunk_id","qualifiers","rel_desc"
"RelR_a3d3db70e408","Can_4ec3a77a","En_1968ffbc","prevalent_in","is_characteristic_of_era","Links a phenomenon, practice, or technology to a historical or societal era of which it is a defining or characteristic feature.","era_context_relation","TEMPORALITY","contextual","0.7","The text situates social media's revolutionary role specifically within today's digital age.","The opening clause links social media's revolutionary effect to 'today's digital age', suggesting social media characterizes this era.","Relation mainly encodes era-context; semantics partly overlap with broader societal context.","Social media has revolutionized the way we communicate in today's digital age.","Ch_000001","{
 ""TemporalQualifier"": ""today's digital age"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Context: widespread use of digital technologies and online connectivity""
}","Social media is framed as a defining and prevalent feature of today's digital age."
"RelR_986dc73784ad","En_1e71288d","Can_4ec3a77a","is_instance_of","is_instance_of","Indicates that the subject entity is a concrete instance or example of the object category or class.","class_membership_relation","IDENTITY","classification","0.97","Direction chosen as specific platform → generic social media platform class.","The phrase lists Facebook as one of several platforms in the category being discussed as social media.","","Platforms such as Facebook, Twitter, Instagram, and Snapchat","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Facebook is presented as an example of a social media platform."
"RelR_076ee30fb36e","En_bdc41f98","Can_4ec3a77a","is_instance_of","is_instance_of","Indicates that the subject entity is a concrete instance or example of the object category or class.","class_membership_relation","IDENTITY","classification","0.97","Specific platform mapped to generic social media platform entity.","Twitter is listed among platforms that have made it easier to stay in touch.","","Platforms such as Facebook, Twitter, Instagram, and Snapchat","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Twitter is given as an example of a social media platform."
"RelR_04f469abed46","En_d049af80","Can_4ec3a77a","is_instance_of","is_instance_of","Indicates that the subject entity is a concrete instance or example of the object category or class.","class_membership_relation","IDENTITY","classification","0.97","Specific platform → generic social media platform type.","Instagram appears in the list of platforms that enable staying in touch globally.","","Platforms such as Facebook, Twitter, Instagram, and Snapchat","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Instagram is mentioned as a specific social media platform."
"RelR_7b4711d16d9e","En_1e21fa2a","Can_4ec3a77a","is_instance_of","is_instance_of","Indicates that the subject entity is a concrete instance or example of the object category or class.","class_membership_relation","IDENTITY","classification","0.97","Specific platform → generic social media platform type.","Snapchat is included among platforms that have made it easier to stay in touch.","","Platforms such as Facebook, Twitter, Instagram, and Snapchat","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Snapchat is cited as one of the social media platforms."
"RelR_949b9398552e","Can_4ec3a77a","En_81172a23","facilitates_communication_with","facilitates_contact_with","Indicates that a communication platform or feature makes it easier for users to maintain contact and communication with specific social contacts or relationship groups.","social_connection_support_relation","USAGE","function","0.96","Direction from enabling technology (platforms) to social contacts.","Text explicitly states these platforms have made it easier to stay in touch with friends.","","have made it easier than ever to stay in touch with friends, family, and acquaintances from all over the world","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""from all over the world"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""made it easier"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Mode: online social interaction""
}","Social media platforms make it easier for users to stay in touch with friends."
"RelR_4a64cdbcc3d3","Can_4ec3a77a","En_d87ee2f7","facilitates_communication_with","facilitates_contact_with","Indicates that a communication platform or feature makes it easier for users to maintain contact and communication with specific social contacts or relationship groups.","social_connection_support_relation","USAGE","function","0.96","Same functional relation as with friends and acquaintances.","Family is listed among those users can stay in touch with via these platforms.","","stay in touch with friends, family, and acquaintances from all over the world","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""from all over the world"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""made it easier"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Mode: online social interaction""
}","Social media platforms facilitate maintaining contact with family."
"RelR_9c4ced04cc14","Can_4ec3a77a","En_1e9817f7","facilitates_communication_with","facilitates_contact_with","Indicates that a communication platform or feature makes it easier for users to maintain contact and communication with specific social contacts or relationship groups.","social_connection_support_relation","USAGE","function","0.96","Same construction as with friends and family.","Acquaintances are explicitly mentioned as people users stay in touch with through these platforms.","","stay in touch with friends, family, and acquaintances from all over the world","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""from all over the world"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""made it easier"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Mode: online social interaction""
}","Social media platforms help users maintain contact with acquaintances."
"RelR_85f1d04edd70","En_d651537b","Can_4ec3a77a","is_feature_of","is_feature_of","Indicates that the subject is a feature or functionality provided by the platform or system represented by the object.","platform_feature_relation","COMPOSITION","part-whole","0.9","Feature (instant messaging) belongs to or is provided by social media platforms.","The text groups instant messaging with other platform features that enable user interactions.","Platform host not named explicitly, inferred from overall context of social media platforms.","Through instant messaging, video calls, and social networking features, individuals can share updates","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""real-time"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""Through"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Medium: text-based communication""
}","Instant messaging is described as a means through which social media platforms enable sharing."
"RelR_a34a1f21c04a","En_34f32a97","Can_4ec3a77a","is_feature_of","is_feature_of","Indicates that the subject is a feature or functionality provided by the platform or system represented by the object.","platform_feature_relation","COMPOSITION","part-whole","0.9","Feature → platform relation similar to instant messaging.","Video calls are listed alongside other features through which individuals share on social media.","Platform entity inferred as the social media platforms already introduced.","Through instant messaging, video calls, and social networking features, individuals can share updates","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""real-time"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""Through"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Medium: audiovisual communication""
}","Video calls are presented as a communication feature of social media platforms."
"RelR_c653a88a8cc3","En_826cdefd","Can_4ec3a77a","is_feature_of","is_feature_of","Indicates that the subject is a feature or functionality provided by the platform or system represented by the object.","platform_feature_relation","COMPOSITION","part-whole","0.92","Generic networking features supported on social media platforms.","They are mentioned as mechanisms through which individuals share content on the platforms.","","Through instant messaging, video calls, and social networking features, individuals can share updates","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""real-time interaction"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""Through"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Function: connecting and interacting among users""
}","Social networking features are functionalities provided by social media platforms."
"RelR_229d3e9df8b4","En_d651537b","En_73d6e945","enables_sharing_of","enables_sharing_of","Indicates that a communication feature or tool allows users to share or transmit specific types of content.","content_sharing_function_relation","USAGE","function","0.8","Mapping feature to the types of content shared via that feature.","The sentence links these communication methods to sharing updates, photos, and thoughts.","Content is described collectively for all listed features; allocation to each feature inferred.","Through instant messaging, video calls, and social networking features, individuals can share updates, photos, and thoughts in real-time","Ch_000002","{
 ""TemporalQualifier"": ""in real-time"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""real-time communication"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""collectively implied"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""InteractionContext: online conversations""
}","Instant messaging allows individuals to share updates."
"RelR_7399c4e7410c","En_d651537b","En_b76b8d94","enables_sharing_of","enables_sharing_of","Indicates that a communication feature or tool allows users to share or transmit specific types of content.","content_sharing_function_relation","USAGE","function","0.78","Assumes multimedia messages via instant messaging.","Photos are included among content shared through these communication methods.","Collective reference to all features; specific mapping to instant messaging is inferred.","individuals can share updates, photos, and thoughts in real-time","Ch_000002","{
 ""TemporalQualifier"": ""in real-time"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""real-time communication"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""implied, not individually specified"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Medium: multimedia messages""
}","Instant messaging is used to share photos between users."
"RelR_4b6ebaad3668","En_d651537b","En_4f66a81b","enables_sharing_of","enables_sharing_of","Indicates that a communication feature or tool allows users to share or transmit specific types of content.","content_sharing_function_relation","USAGE","function","0.78","Content types shared via messaging inferred from grouped phrasing.","Thoughts are part of the list of things individuals can share using the mentioned features.","Attribution to instant messaging is inferred rather than explicitly separated.","individuals can share updates, photos, and thoughts in real-time","Ch_000002","{
 ""TemporalQualifier"": ""in real-time"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""real-time communication"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""implied collectively"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Context: interpersonal communication""
}","Instant messaging facilitates sharing personal thoughts."
"RelR_31e35112fe2d","En_73d6e945","En_79bb697b","contributes_to","contributes_to","Indicates that the subject factor or activity causally supports or helps bring about the development or strengthening of the object state or outcome.","social_connectedness_effect_relation","CAUSALITY","effect","0.86","Direction from shared content → emotional outcome.","The act of sharing updates, photos, and thoughts is said to foster closeness.","Updates, photos, and thoughts collectively contribute; relation for updates is representative.","individuals can share updates, photos, and thoughts in real-time, fostering a sense of closeness and community among users","Ch_000002","{
 ""TemporalQualifier"": ""during ongoing interactions"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""via social media platforms"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""fostering"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Audience: among users""
}","Sharing updates helps foster a sense of closeness among users."
"RelR_32f223cd1950","En_73d6e945","En_c69cf250","contributes_to","contributes_to","Indicates that the subject factor or activity causally supports or helps bring about the development or strengthening of the object state or outcome.","social_connectedness_effect_relation","CAUSALITY","effect","0.86","Outcome is a social-emotional state among users.","The same clause links sharing to fostering a sense of community.","Represents one of multiple content types contributing to community feeling.","share updates, photos, and thoughts in real-time, fostering a sense of closeness and community among users","Ch_000002","{
 ""TemporalQualifier"": ""during ongoing interactions"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""via social media platforms"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""fostering"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Audience: among users""
}","Sharing updates supports the development of a sense of community."
"RelR_27cc9614be16","Can_4ec3a77a","En_79bb697b","promotes","enhances","Indicates that the subject has a positive, beneficial effect on the quality, intensity, or strength of the object (e.g., enhancing communication, closeness, or sense of community).","social_experience_effect_relation","CAUSALITY","effect","0.84","Abstracting from specific content to the overall platform effect.","The sharing that occurs on these platforms is tied to fostering closeness.","Effect is mediated by content sharing but attributed here to platform usage overall.","individuals can share updates, photos, and thoughts in real-time, fostering a sense of closeness and community among users","Ch_000002","{
 ""TemporalQualifier"": ""in real-time interactions"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""when users actively share content"",
 ""ConditionExpression"": ""when individuals share updates, photos, and thoughts"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""fostering"",
 ""LogicalMarker"": ""when"",
 ""OtherQualifier"": ""Population: platform users""
}","Use of social media platforms promotes a sense of closeness among users."
"RelR_f7ac40813f23","Can_4ec3a77a","En_c69cf250","promotes","enhances","Indicates that the subject has a positive, beneficial effect on the quality, intensity, or strength of the object (e.g., enhancing communication, closeness, or sense of community).","social_experience_effect_relation","CAUSALITY","effect","0.84","Same causal framing as for sense of closeness.","A sense of community is explicitly mentioned as being fostered via these interactions.","Platform-level relation abstracts from specific content types.","share updates, photos, and thoughts in real-time, fostering a sense of closeness and community among users","Ch_000002","{
 ""TemporalQualifier"": ""in real-time interactions"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""when users actively share content"",
 ""ConditionExpression"": ""when individuals share updates, photos, and thoughts"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""fostering"",
 ""LogicalMarker"": ""when"",
 ""OtherQualifier"": ""Population: platform users""
}","Social media platforms help foster a sense of community among users."
"RelR_b9dedd3c0dcc","En_7bc81d09","En_5929471e","transforms_distribution_of","shapes_dissemination_of","Indicates that the subject changes or structures how the object is distributed, shared, or disseminated, without necessarily creating the object itself.","information_dissemination_causal_relation","CAUSALITY","causal","0.88","Using 'news' as the primary type of information discussed later in the paragraph.","The text states that social media transformed how we receive and share information and later focuses on news.","Information is broader than news, but news is the salient case here.","Moreover, social media has also transformed the way we receive and share information.","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""through social networking sites"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""transformed the way"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Medium: online social media channels""
}","Social media changes how news and information are received and shared."
"RelR_8e910ed39551","En_a601c21d","En_5929471e","contributes_to","facilitates_spread_of","Indicates that the subject increases the speed, reach, or likelihood of the dissemination of the object information or content.","information_dissemination_causal_relation","CAUSALITY","causal","0.87","Rise of citizen journalism is framed as a cause for how news spreads.","The phrase links the rise of citizen journalism to news spreading rapidly through social networking sites.","","With the rise of citizen journalism and user-generated content, news spreads rapidly through social networking sites","Ch_000002","{
 ""TemporalQualifier"": ""with the rise"",
 ""SpatialQualifier"": ""through social networking sites"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""With the rise of"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Actors: ordinary individuals""
}","Citizen journalism contributes to the rapid spread of news."
"RelR_c0069b4fdd7b","En_646e0929","En_5929471e","contributes_to","facilitates_spread_of","Indicates that the subject increases the speed, reach, or likelihood of the dissemination of the object information or content.","information_dissemination_causal_relation","CAUSALITY","causal","0.87","Paired with citizen journalism as a cause.","User-generated content is mentioned jointly with citizen journalism as antecedent to rapid news spread.","","With the rise of citizen journalism and user-generated content, news spreads rapidly through social networking sites","Ch_000002","{
 ""TemporalQualifier"": ""with the rise"",
 ""SpatialQualifier"": ""through social networking sites"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""With the rise of"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""ContentSource: platform users""
}","User-generated content is a key factor in news spreading rapidly."
"RelR_7751f75352bf","En_5929471e","Can_4ec3a77a","spreads_through","is_disseminated_via","Indicates that an information item is disseminated through a specific communication channel or medium.","information_dissemination_relation","INTERACTION","distribution","0.9","Social networking sites are a subset of social media platforms.","The text explicitly states that news spreads rapidly through social networking sites.","Mapped social networking sites to the generic social media platforms entity.","news spreads rapidly through social networking sites, often reaching a wider audience much faster","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""through social networking sites"",
 ""OperationalConstraint"": ""rapid online diffusion"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""spreads rapidly"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""ChannelType: social networking sites""
}","News propagates rapidly via social networking sites on social media platforms."
"RelR_860e8152d480","En_5929471e","En_7e5ce88e","reaches","reaches_audience","Indicates that the subject (an information item or communication channel) reaches or becomes accessible to a specified audience or recipient group.","information_dissemination_relation","INTERACTION","distribution","0.93","From content (news) to the audience it reaches.","The sentence explicitly states that news reaches a wider audience.","","news spreads rapidly through social networking sites, often reaching a wider audience much faster than traditional media outlets","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""via social networking sites"",
 ""OperationalConstraint"": ""online dissemination"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""spreads rapidly"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""RelativeReach: larger than via traditional media outlets""
}","News disseminated via social networking sites reaches a wider audience."
"RelR_1f9e18a195ff","En_97a0263c","En_7e5ce88e","also_reaches","reaches_audience","Indicates that the subject (an information item or communication channel) reaches or becomes accessible to a specified audience or recipient group.","information_dissemination_relation","INTERACTION","comparison","0.78","Traditional outlets are used as a comparison baseline for audience reach.","The text contrasts the speed at which news reaches a wider audience via social networking sites versus traditional media.","Relation created mainly to encode comparative reach implied for traditional outlets.","reaching a wider audience much faster than traditional media outlets","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""slower dissemination"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""implied"",
 ""CausalHint"": null,
 ""LogicalMarker"": ""than"",
 ""OtherQualifier"": ""RelativeSpeed: slower than via social networking sites""
}","Traditional media outlets also reach an audience, but more slowly than news via social networking sites."
"RelR_d43a7d28c02b","En_e046a3ca","En_41e81ebb","empowers","enables","Subject makes possible or substantially facilitates the existence, occurrence, use, or spread of the object (e.g., a capability, behavior, content, or impact).","enablement_relation","CAUSALITY","causal","0.9","Direction chosen as democratization is the active factor affecting individuals.","Text states that this democratization of information has empowered individuals.","","This democratization of information has empowered individuals to be more informed and engaged in current events","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""has"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Effect: more informed and engaged in current events""
}","Democratization of information empowers individuals using social media."
"RelR_fd7b2e916ebf","En_41e81ebb","En_83110fde","engages_with","engages_with_topic","Indicates that individuals actively engage with, pay attention to, or interact around a particular topic or set of current events.","information_engagement_relation","INTERACTION","participation","0.86","Direction from individuals toward the type of content they engage with.","The text explicitly says individuals are more informed and engaged in current events.","","empowered individuals to be more informed and engaged in current events","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""EngagementType: being more informed and actively engaged""
}","Individuals become more informed about and engaged in current events."
