"entity_id","entity_name","entity_description","entity_type_hint","entity_confidence","entity_resolution_context","entity_flag","class_id","class_label","class_group","chunk_ids","node_properties"
"Can_4eaae6e6","realm of the gods","Divine domain in ancient Egyptian belief where the gods dwell and where the deceased sought to exist eternally after successfully navigating the afterlife.","MythologicalLocation","0.92","Both mentions share the same name and describe the same ancient Egyptian divine afterlife domain; the differing type hints are compatible and can be unified as a mythological location.","entity_raw","ClsC_cf008631","Ancient Egyptian Afterlife Beliefs and Concepts","Ancient Egyptian Funerary Religion and Culture","[""Ch_000004"", ""Ch_000006""]","[]"
"En_7347f003","gateway to the afterlife","Concept of pyramids functioning as an entry point from the living world to the afterlife.","Concept","0.9","The pyramids were designed to protect the deceased's body and possessions and to serve as a gateway to the afterlife.","entity_raw","ClsC_cf008631","Ancient Egyptian Afterlife Beliefs and Concepts","Ancient Egyptian Funerary Religion and Culture","[""Ch_000002""]","[]"
"En_c166fa65","comfort in the afterlife","State of ease and well-being intended for the deceased through burial items.","Condition","0.83","The Egyptians believed that these items would be needed in the afterlife and were intended to provide comfort and sustenance to the deceased.","entity_raw","ClsC_cf008631","Ancient Egyptian Afterlife Beliefs and Concepts","Ancient Egyptian Funerary Religion and Culture","[""Ch_000002""]","[]"
"En_b47de356","sustenance in the afterlife","Provision of nourishment to the deceased through items buried with them.","Condition","0.83","The Egyptians believed that these items would be needed in the afterlife and were intended to provide comfort and sustenance to the deceased.","entity_raw","ClsC_cf008631","Ancient Egyptian Afterlife Beliefs and Concepts","Ancient Egyptian Funerary Religion and Culture","[""Ch_000002""]","[]"
"En_4bac1a1a","soul","Spiritual component of a person believed to be reunited with the body in the afterlife.","SpiritualEntity","0.97","The ancient Egyptians also believed in the existence of a soul that would need to be reunited with the body in the afterlife. This belief in the soul’s continued journey shaped burial practices, including mummification and the placement of religious texts and amulets in the burial chamber.","entity_raw","ClsC_cf008631","Ancient Egyptian Afterlife Beliefs and Concepts","Ancient Egyptian Funerary Religion and Culture","[""Ch_000003""]","[]"
"En_ef4c7aec","journey to the afterlife","Spiritual voyage the deceased was believed to undertake after death.","Process","0.9","To ensure this reunion, the Egyptians included a variety of religious texts and amulets in the burial chamber to guide the deceased on their journey to the afterlife. This journey was conceptualized as a complex passage that required guidance and protection for the soul to reach its destination.","entity_raw","ClsC_cf008631","Ancient Egyptian Afterlife Beliefs and Concepts","Ancient Egyptian Funerary Religion and Culture","[""Ch_000003""]","[]"
"En_0e8f2b25","afterlife","Believed post-death existence for which Egyptians prepared the deceased with tombs and grave goods.","Concept","0.98","While they may not have had the resources to build grand pyramids, ordinary Egyptians were still buried with items they would need in the afterlife, such as food, tools, and personal belongings.","entity_raw","ClsC_cf008631","Ancient Egyptian Afterlife Beliefs and Concepts","Ancient Egyptian Funerary Religion and Culture","[""Ch_000005""]","[]"
"En_6d6cccdb","safe passage into the afterlife","Desired successful journey of the deceased from death to the afterlife.","GoalState","0.9","The elaborate tombs, mummification process, and inclusion of religious texts and amulets all serve to ensure the deceased's safe passage into the afterlife and their continued existence in the realm of the gods.","entity_raw","ClsC_cf008631","Ancient Egyptian Afterlife Beliefs and Concepts","Ancient Egyptian Funerary Religion and Culture","[""Ch_000006""]","[]"
"En_ac203d2a","eternal existence in the realm of the gods","Ongoing, unending life of the deceased among the gods.","GoalState","0.9","Through the construction of elaborate tombs, the process of mummification, and the inclusion of religious texts and amulets, the ancient Egyptians sought to ensure the safe passage of the deceased into the afterlife and their eternal existence in the realm of the gods.","entity_raw","ClsC_cf008631","Ancient Egyptian Afterlife Beliefs and Concepts","Ancient Egyptian Funerary Religion and Culture","[""Ch_000006""]","[]"
"En_9d94a699","priests","Religious specialists involved in performing and overseeing ancient Egyptian burial rituals.","Role","0.96","The process of burial in ancient Egypt was a complex and carefully orchestrated affair that required the expertise of priests, embalmers, and other skilled individuals.","entity_raw","ClsC_a5b981a7","Ancient Egyptian Burial Specialists","Ancient Egyptian Funerary Religion and Culture","[""Ch_000004""]","[]"
"En_60deba01","embalmers","Specialists responsible for preparing and preserving bodies during ancient Egyptian burials.","Role","0.96","The process of burial in ancient Egypt was a complex and carefully orchestrated affair that required the expertise of priests, embalmers, and other skilled individuals.","entity_raw","ClsC_a5b981a7","Ancient Egyptian Burial Specialists","Ancient Egyptian Funerary Religion and Culture","[""Ch_000004""]","[]"
"En_fd7f9e4c","other skilled individuals","Additional unnamed specialists contributing expertise to the ancient Egyptian burial process.","Role","0.9","The process of burial in ancient Egypt was a complex and carefully orchestrated affair that required the expertise of priests, embalmers, and other skilled individuals.","entity_raw","ClsC_a5b981a7","Ancient Egyptian Burial Specialists","Ancient Egyptian Funerary Religion and Culture","[""Ch_000004""]","[]"
"Can_170ea38e","ancient Egyptian elite","High-status non-royal individuals in ancient Egyptian society who were granted elaborate tombs and burials.","SocialGroup","0.9","Both refer to high-status non-royal individuals in ancient Egypt who received elaborate tombs, describing the same social group.","entity_raw","ClsC_d66b6c42","Ancient Egyptian Social Strata","Ancient Egypt: Society, Rulers, and Funerary Culture","[""Ch_000001"", ""Ch_000005""]","[]"
"Can_da508b5f","non-elite ancient Egyptians","Typical, non-elite members of ancient Egyptian society who, despite lacking the resources of the elite, were buried with care, respect, and items for use in the afterlife.","SocialGroup","0.96","""Common people in ancient Egypt"" and ""ordinary Egyptians"" are used interchangeably in the same context to describe the same non-elite social group.","entity_raw","ClsC_d66b6c42","Ancient Egyptian Social Strata","Ancient Egypt: Society, Rulers, and Funerary Culture","[""Ch_000005""]","[]"
"Can_2309ffd7","ancient Egyptian tombs","Complex, carefully constructed burial structures and chambers in ancient Egypt, including pyramids and other monumental tombs, built to house the deceased and their funerary goods and to ensure their passage into the afterlife.","Structure","0.96","All three mentions describe the same class of complex burial structures in ancient Egypt, differing only in wording and specificity, with identical function and historical context.","entity_raw","ClsC_5b71f10c","Ancient Egyptian Tomb Structures","Ancient Egypt: Society, Rulers, and Funerary Culture","[""Ch_000001"", ""Ch_000002"", ""Ch_000004"", ""Ch_000005"", ""Ch_000006""]","[]"
"Can_9da4d6ac","Egyptian pyramids","Large monumental pyramid structures in ancient Egypt built as tombs to house and protect the deceased.","Structure","0.96","Both mention large pyramid tombs in ancient Egypt in a general sense, with 'grand pyramids' being a descriptive variant of the same concept.","entity_raw","ClsC_5b71f10c","Ancient Egyptian Tomb Structures","Ancient Egypt: Society, Rulers, and Funerary Culture","[""Ch_000002"", ""Ch_000005""]","[]"
"En_5da37af9","pyramids at Giza","Famous pyramid complexes on the Giza Plateau built as monumental tombs for Egyptian rulers.","Location","0.96","One of the most famous aspects of Egyptian burial practices is the construction of elaborate tombs, such as the pyramids at Giza.","entity_raw","ClsC_5b71f10c","Ancient Egyptian Tomb Structures","Ancient Egypt: Society, Rulers, and Funerary Culture","[""Ch_000001""]","[]"
"Can_b9424bd9","ancient Egyptians","The people of ancient Egypt, responsible for developing and practicing the civilization's religious, social, and funerary customs, including mummification and tomb burials.","Population","0.92","Both mentions describe the same collective group—people of ancient Egypt involved in the same burial beliefs and practices—differing only in phrasing and type label.","entity_raw","ClsC_3e55c332","Ancient Egyptian Civilization","Ancient Egypt: Society, Rulers, and Funerary Culture","[""Ch_000002"", ""Ch_000006""]","[]"
"Can_0a8d053d","Ancient Egypt","Historical civilization along the Nile River in northeastern Africa, known for its complex culture, elaborate burial practices, and monumental architecture.","Civilization","0.96","Both mentions refer to the same historical civilization; differences in capitalization and type_hint (Location vs Culture) reflect perspective rather than distinct entities.","entity_raw","ClsC_3e55c332","Ancient Egyptian Civilization","Ancient Egypt: Society, Rulers, and Funerary Culture","[""Ch_000001"", ""Ch_000004""]","[]"
"Can_343049fe","Ancient Egyptian culture","The social, religious, artistic, and broader cultural traditions and practices that characterized the civilization of ancient Egypt.","Culture","0.9","Both mentions refer to the same overall cultural system of ancient Egypt, differing only slightly in phrasing and type_hint but not in conceptual scope.","entity_raw","ClsC_3e55c332","Ancient Egyptian Civilization","Ancient Egypt: Society, Rulers, and Funerary Culture","[""Ch_000001"", ""Ch_000006""]","[]"
"En_1b376fd7","Ancient Egyptian society","The social structure, institutions, and communal life of ancient Egypt, including relationships between different social groups and classes.","CulturalContext","0.9","In conclusion, ancient Egyptian burial practices were a vital part of Egyptian culture and society. These practices reflect the Egyptians' beliefs about the afterlife and their reverence for the deceased.","entity_raw","ClsC_3e55c332","Ancient Egyptian Civilization","Ancient Egypt: Society, Rulers, and Funerary Culture","[""Ch_000006""]","[]"
"Can_5133c009","amulets","Protective or magical objects placed in ancient Egyptian burials to aid and protect the deceased in the afterlife.","Object","0.96","Both entries describe the same concept of protective ritual objects included in burials for afterlife protection, differing only slightly in wording and type_hint granularity.","entity_raw","ClsC_cdc339cd","Egyptian Burial Amulets","Ancient Egyptian Funerary Practices and Burials","[""Ch_000003"", ""Ch_000006""]","[]"
"En_565cfcfe","pharaohs","Rulers of ancient Egypt for whom monumental tombs like pyramids were constructed.","Role","0.94","These monumental structures were built to house the pharaohs and other important individuals in the afterlife.","entity_raw","ClsC_83d6f014","Ancient Egyptian Rulers","Ancient Egypt: Society, Rulers, and Funerary Culture","[""Ch_000001""]","[]"
"En_ebe076ea","burial chamber","Room or space in which the mummified deceased, texts, and amulets were placed.","Location","0.94","To ensure this reunion, the Egyptians included a variety of religious texts and amulets in the burial chamber to guide the deceased on their journey to the afterlife. The burial chamber housed the preserved body as well as the objects meant to support the soul’s passage beyond death.","entity_raw","ClsC_058c1fcf","Ancient Egyptian Burial Chambers","Ancient Egyptian Funerary Practices and Burials","[""Ch_000003""]","[]"
"En_250878b6","papyrus scrolls","Papyrus-based writing material used to inscribe the Book of the Dead.","Artifact","0.96","The Book of the Dead was often inscribed on papyrus scrolls and placed in the tomb with the deceased.","entity_raw","ClsC_3afb20a7","Papyrus Manuscripts","Ancient Egyptian Funerary Practices and Burials","[""Ch_000004""]","[]"
"Can_f68c2fcf","ancient Egyptian burial practices","The complex customs, rituals, and methods used in ancient Egypt to prepare and inter the dead, involving priests, embalmers, and other specialists to ensure a proper transition to the afterlife and to honor the deceased.","Process","0.98","Both refer to the same ritual and procedural process of burial in ancient Egypt, differing only in phrasing and level of detail.","entity_raw","ClsR_c2747fd8","Ancient Egyptian Burial Practices (General)","Ancient Egyptian Funerary Religion and Culture","[""Ch_000001"", ""Ch_000002"", ""Ch_000004"", ""Ch_000005"", ""Ch_000006""]","[]"
"Can_185bea15","reverence for the deceased in ancient Egypt","The cultural and moral value in ancient Egyptian society of showing honor, respect, and veneration to the dead, often expressed through funerary rites, memorial practices, and beliefs about the afterlife.","ValueConcept","0.95","Both entities describe the same cultural attitude of respect and veneration for the dead in ancient Egypt, differing only in wording and type emphasis.","entity_raw","ClsR_86425b66","Reverence for the Deceased in Ancient Egypt","Ancient Egyptian Funerary Religion and Culture","[""Ch_000001"", ""Ch_000005"", ""Ch_000006""]","[]"
"Can_10cfe1bd","grave goods","Collections of the deceased's personal belongings and other items, such as food, tools, jewelry, and clothing, placed in the tomb or grave for use and comfort in the afterlife.","ObjectCollection","0.93","All three refer to the same concept of items buried with the dead for use in the afterlife, differing only in wording and minor scope emphasis.","entity_raw","ClsR_3423bd4a","Funerary / Grave Goods","Mortuary Practices and Grave Goods","[""Ch_000002"", ""Ch_000005""]","[]"
"En_6b1deedb","tools","Implements buried with the deceased to be used in the afterlife.","Object","0.93","ordinary Egyptians were still buried with items they would need in the afterlife, such as food, tools, and personal belongings.","entity_raw","ClsR_3423bd4a","Funerary / Grave Goods","Mortuary Practices and Grave Goods","[""Ch_000005""]","[]"
"Can_039da56d","food offerings","Edible items placed in tombs or graves as provisions for the deceased in the afterlife.","Component","0.94","Both entities describe food buried with the deceased as offerings for the afterlife; the difference is only wording and specificity.","entity_raw","ClsR_3423bd4a","Funerary / Grave Goods","Mortuary Practices and Grave Goods","[""Ch_000002"", ""Ch_000005""]","[]"
"En_89408067","clothing offerings","Garments buried with the deceased to be used in the afterlife.","Component","0.93","These items could include food, clothing, jewelry, and other personal belongings.","entity_raw","ClsR_3423bd4a","Funerary / Grave Goods","Mortuary Practices and Grave Goods","[""Ch_000002""]","[]"
"En_60c8bd1b","jewelry offerings","Jewelry placed in the tomb with the deceased as grave goods for the afterlife.","Component","0.93","These items could include food, clothing, jewelry, and other personal belongings.","entity_raw","ClsR_3423bd4a","Funerary / Grave Goods","Mortuary Practices and Grave Goods","[""Ch_000002""]","[]"
