"relation_id","start_id","end_id","raw_relation_name","canonical_rel_name","canonical_rel_desc","rel_cls","rel_cls_group","rel_hint_type","confidence","resolution_context","justification","remark","evidence_excerpt","chunk_id","qualifiers","rel_desc"
"RelR_9dfa8f93e7be","Can_9da4d6ac","En_d6088eeb","protects","protects","Indicates that the subject serves to protect or safeguard the object from harm, loss, or disturbance.","protective_function_relation","FUNCTION","protective","0.96","Direction chosen from structure (pyramids) to thing being protected (deceased's body).","The text states that the pyramids were designed to protect the deceased's body, indicating a protective function of the pyramid toward the body.","","The pyramids were designed to protect the deceased's body and possessions","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""inside the pyramid/tomb"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Purpose: funerary protection""
}","Egyptian pyramids were designed to protect the deceased's body."
"RelR_f0e6f5dd21ff","Can_9da4d6ac","Can_10cfe1bd","protects","protects","Indicates that the subject serves to protect or safeguard the object from harm, loss, or disturbance.","protective_function_relation","FUNCTION","protective","0.72","Maps 'possessions' in text to the canonical entity 'grave goods'.","The text mentions protecting the deceased's possessions; elsewhere the chunk explains the deceased were buried with items, corresponding to grave goods.","Relation relies on aligning 'possessions' with 'grave goods'.","designed to protect the deceased's body and possessions and to serve as a gateway","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""inside the pyramid/tomb"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""implicit mapping from possessions to grave goods"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Purpose: safeguard buried items""
}","Egyptian pyramids were designed to protect the deceased's possessions, represented here as grave goods."
"RelR_63c22f1ae8a4","Can_9da4d6ac","En_7347f003","serves_as","has_purpose","Indicates that the subject is designed, intended, or used to achieve the purpose, function, or outcome expressed by the object.","funerary_purpose_relation","USAGE","functional role","0.98","Subject is the physical structure; object is its conceptual role as a gateway.","The text explicitly states that pyramids were designed ""to serve as a gateway to the afterlife.""","","and to serve as a gateway to the afterlife.","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""at the tomb site"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""to serve as"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""ReligiousFunction: transition point to the afterlife""
}","Egyptian pyramids functioned as a gateway to the afterlife."
"RelR_7d2cb71aa5e3","En_7347f003","Can_a97f4be2","part_of","is_concept_included_in","A specific concept, element, or aspect is included within or forms a component of a broader belief system or conceptual complex.","conceptual_component_relation","COMPOSITION","conceptual inclusion","0.9","Gateway is a specific motif within the broader belief system.","The gateway is explicitly tied to the afterlife; such gateways are elements within the larger framework of ancient Egyptian afterlife beliefs.","","to serve as a gateway to the afterlife.","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""inferred from conceptual description, not spelled out"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""BeliefAspect: transition mechanism""
}","The concept of a gateway to the afterlife is part of ancient Egyptian afterlife beliefs."
"RelR_db0e1e1cfc79","Can_9da4d6ac","Can_2309ffd7","is_type_of","is_subtype_of","Indicates that the subject represents a more specific subtype or category within the broader class represented by the object.","taxonomic_hierarchy_relation","IDENTITY","hierarchy","0.88","Pyramids are a subclass of ancient Egyptian tombs.","The passage moves from pyramids to tomb interiors, reflecting that pyramids function as tombs within burial contexts.","Subclass relation inferred from shared funerary function.","The pyramids were designed to protect... Inside the tombs, the deceased were often buried","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""implicit classification"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""StructureFunction: built as tombs""
}","Egyptian pyramids are a type of ancient Egyptian tomb structure."
"RelR_05f010ae87e9","Can_2309ffd7","Can_0946a057","contains","contains","Indicates that the subject physically contains or encloses the object within its spatial boundaries (object is located inside the subject).","spatial_containment_relation","SPATIALITY","containment","0.97","Direction from location (tombs) to entity contained (deceased).","The text states that inside the tombs, the deceased were often buried, indicating the tomb as the enclosing space.","","Inside the tombs, the deceased were often buried","Ch_000002","{
 ""TemporalQualifier"": ""at the time of burial and afterward"",
 ""SpatialQualifier"": ""inside the tombs"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""often (not universally) buried"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""PracticeFrequency: often""
}","Ancient Egyptian tombs contain the deceased who are buried within them."
"RelR_75f186c07557","Can_2309ffd7","Can_10cfe1bd","contains","contains","Indicates that the subject physically contains or encloses the object within its spatial boundaries (object is located inside the subject).","spatial_containment_relation","SPATIALITY","containment","0.95","Tombs as the location where grave goods are deposited.","The text describes the deceased being buried with a variety of items inside the tombs, which aligns with grave goods.","","Inside the tombs, the deceased were often buried with a variety of items","Ch_000002","{
 ""TemporalQualifier"": ""at the time of interment"",
 ""SpatialQualifier"": ""inside the tombs next to the deceased"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""items to accompany them in the afterlife"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Role: funerary equipment""
}","Ancient Egyptian tombs also contain grave goods placed with the deceased."
"RelR_dadb2de8dd9e","Can_0946a057","Can_10cfe1bd","buried_with","buried_with","Indicates that the deceased individual is interred together with specific grave goods as part of the funerary assemblage.","funerary_inclusion_relation","ASSOCIATION","funerary practice","0.98","Subject is burial subject; object is associated items.","The passage clearly states the deceased were buried with a variety of items to accompany them in the afterlife.","","the deceased were often buried with a variety of items to accompany them in the afterlife.","Ch_000002","{
 ""TemporalQualifier"": ""during burial"",
 ""SpatialQualifier"": ""inside tombs"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""to accompany them in the afterlife"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""to accompany"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""FunctionOfGoods: post-mortem use""
}","The deceased are buried together with grave goods intended to accompany them in the afterlife."
"RelR_fa229aa2c05b","Can_039da56d","Can_10cfe1bd","is_type_of","is_subtype_of","Indicates that the subject represents a more specific subtype or category within the broader class represented by the object.","taxonomic_hierarchy_relation","IDENTITY","classification","0.96","From specific item type to general category of grave goods.","The text lists food among the items buried with the deceased; these items are the grave goods category.","","These items could include food, clothing, jewelry, and other personal belongings.","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""in tomb assemblage"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""could include food"",
 ""UncertaintyQualifier"": ""modal 'could' indicates variability"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Category: funerary provision""
}","Food offerings are a type of grave good."
"RelR_5fc1212e51c7","En_89408067","Can_10cfe1bd","is_type_of","is_subtype_of","Indicates that the subject represents a more specific subtype or category within the broader class represented by the object.","taxonomic_hierarchy_relation","IDENTITY","classification","0.96","Specific clothing items within the broader grave goods group.","Clothing is listed among the items buried with the deceased, matching the concept of grave goods.","","These items could include food, clothing, jewelry","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""in tomb assemblage"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""could include clothing"",
 ""UncertaintyQualifier"": ""modal 'could' indicates variability"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Category: personal garment offerings""
}","Clothing offerings are a type of grave good."
"RelR_9af7b0edf1b1","En_60c8bd1b","Can_10cfe1bd","is_type_of","is_subtype_of","Indicates that the subject represents a more specific subtype or category within the broader class represented by the object.","taxonomic_hierarchy_relation","IDENTITY","classification","0.96","Jewelry is one of the listed item types placed in tombs.","Jewelry is explicitly listed among items buried with the deceased, which are grave goods.","","These items could include food, clothing, jewelry","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""in tomb assemblage"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""could include jewelry"",
 ""UncertaintyQualifier"": ""modal 'could' indicates variability"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Category: personal adornment offerings""
}","Jewelry offerings are a type of grave good."
"RelR_c3d5cb6cb399","Can_10cfe1bd","En_c166fa65","intended_to_provide","intended_for_afterlife_benefit","Indicates that the subject is intended, within ancient Egyptian belief, to provide use, sustenance, or other benefits to the deceased in the afterlife.","afterlife_provision_relation","USAGE","intended effect","0.97","Goods → state they are meant to bring about.","The text notes that these items were intended to provide comfort to the deceased in the afterlife.","","were intended to provide comfort and sustenance to the deceased.","Ch_000002","{
 ""TemporalQualifier"": ""in the afterlife"",
 ""SpatialQualifier"": ""in the post-mortem realm"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""if the deceased reaches the afterlife"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""intended to provide"",
 ""LogicalMarker"": ""would be needed"",
 ""OtherQualifier"": ""TargetRecipient: the deceased""
}","Grave goods are intended to provide comfort to the deceased in the afterlife."
"RelR_1664d1c2218e","Can_10cfe1bd","En_b47de356","intended_to_provide","intended_for_afterlife_benefit","Indicates that the subject is intended, within ancient Egyptian belief, to provide use, sustenance, or other benefits to the deceased in the afterlife.","afterlife_provision_relation","USAGE","intended effect","0.97","Goods → nourishment they are meant to supply.","The same sentence states the items were intended to provide sustenance to the deceased.","","Egyptians believed that these items would be needed in the afterlife and were intended to provide comfort and sustenance","Ch_000002","{
 ""TemporalQualifier"": ""in the afterlife"",
 ""SpatialQualifier"": ""for the deceased in the afterlife"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""if the deceased requires provisions"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""intended to provide"",
 ""LogicalMarker"": ""would be needed"",
 ""OtherQualifier"": ""TypeOfBenefit: nourishment""
}","Grave goods are also intended to provide sustenance to the deceased in the afterlife."
"RelR_850b47492250","Can_039da56d","En_b47de356","provides","provides_benefit","Indicates that the subject provides, supplies, or contributes a beneficial outcome or resource expressed by the object.","funerary_function_relation","USAGE","functional role","0.93","Specific mapping from food items to their nutritional function.","Food is mentioned among the items believed to be needed and to provide sustenance to the deceased.","","items could include food... The Egyptians believed that these items would be needed in the afterlife and were intended to provide... sustenance","Ch_000002","{
 ""TemporalQualifier"": ""during the afterlife"",
 ""SpatialQualifier"": ""wherever the deceased exists after death"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""assuming the deceased can consume offerings"",
 ""UncertaintyQualifier"": ""implied association between food and sustenance"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""BenefitRecipient: deceased individual""
}","Food offerings specifically provide sustenance in the afterlife."
"RelR_edde6c8a28fe","En_89408067","En_c166fa65","provides","provides_benefit","Indicates that the subject provides, supplies, or contributes a beneficial outcome or resource expressed by the object.","funerary_function_relation","USAGE","functional role","0.86","Clothing is one of the comfort-related items among grave goods.","Clothing is listed among items; these items are intended to provide comfort, suggesting clothing plays a comfort role.","Specific pairing of clothing to comfort is inferred from general statement.","items could include food, clothing, jewelry... were intended to provide comfort","Ch_000002","{
 ""TemporalQualifier"": ""in the afterlife"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""inferred linkage clothing→comfort"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""TypeOfComfort: bodily protection/adornment""
}","Clothing offerings contribute to comfort in the afterlife."
"RelR_c2eb67968e53","En_60c8bd1b","En_c166fa65","provides","provides_benefit","Indicates that the subject provides, supplies, or contributes a beneficial outcome or resource expressed by the object.","funerary_function_relation","USAGE","functional role","0.84","Jewelry as a comfort/adornment aspect among grave goods.","Jewelry is among the items that are intended to provide comfort to the deceased in the afterlife.","Comfort effect is inferred, as text does not assign comfort uniquely to jewelry.","items could include food, clothing, jewelry... intended to provide comfort","Ch_000002","{
 ""TemporalQualifier"": ""in the afterlife"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""inferred comfort role"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""TypeOfBenefit: aesthetic/status comfort""
}","Jewelry offerings contribute to comfort (and well-being) in the afterlife."
"RelR_43070455d1d0","Can_b9424bd9","Can_a97f4be2","holds_belief","has_belief_about","Subject (an individual or group) holds or maintains a belief concerning the object concept, proposition, or doctrine.","belief_attribution_relation","MENTAL_STATE","belief","0.97","People (ancient Egyptians) as bearers of the belief system.","The sentence explicitly attributes belief about the afterlife and items to 'The Egyptians'.","","The Egyptians believed that these items would be needed in the afterlife","Ch_000002","{
 ""TemporalQualifier"": ""during ancient Egyptian period"",
 ""SpatialQualifier"": ""in ancient Egypt"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""that these items would be needed in the afterlife"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""believed that"",
 ""LogicalMarker"": ""that"",
 ""OtherQualifier"": ""BeliefContent: need for items in afterlife""
}","Ancient Egyptians hold specific afterlife beliefs about the necessity of grave goods."
"RelR_2d23901db161","Can_f68c2fcf","Can_a97f4be2","motivated_by","is_motivated_by","Indicates that the subject practice or action is performed, structured, or maintained because it is motivated or justified by the object belief, goal, or rationale.","motivational_causality_relation","CAUSALITY","causal","0.9","Beliefs about the afterlife drive the inclusion of goods and the overall practice.","The burial of goods is explained by the belief that items would be needed in the afterlife, tying practice to belief.","Uses the described item-burial practice as representative of broader burial practices.","The Egyptians believed that these items would be needed in the afterlife and were intended to provide comfort and sustenance","Ch_000002","{
 ""TemporalQualifier"": ""during funerary preparation and burial"",
 ""SpatialQualifier"": ""tombs and pyramids"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""items needed in the afterlife"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""believed that"",
 ""LogicalMarker"": ""that"",
 ""OtherQualifier"": ""Aspect: inclusion of grave goods""
}","Ancient Egyptian burial practices are motivated by their afterlife beliefs."
"RelR_1a477904ef25","Can_b9424bd9","Can_f68c2fcf","practices","practices","Indicates that an agent (such as a people, culture, or group) carries out or observes a particular practice, custom, or activity.","cultural_practice_relation","AGENCY","agent-activity","0.93","Civilization as agent performing the practices.","Burial practices are described as 'Egyptian', implying they are the practices of the ancient Egyptians mentioned.","","Mummification was another important aspect of Egyptian burial practices.","Ch_000002","{
 ""TemporalQualifier"": ""during funerary rites"",
 ""SpatialQualifier"": ""in ancient Egypt"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""implicit agent role"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Domain: funerary customs""
}","Ancient Egyptians carry out ancient Egyptian burial practices."
"RelR_6e2e91d9c703","Can_ef2b25b5","Can_f68c2fcf","is_aspect_of","is_part_of","Indicates that the subject is a constituent, sub-aspect, or component of the object within a broader whole (which may be a concept, practice, belief system, or other structured entity).","part_whole_relation","COMPOSITION","part-whole","0.99","Specific ritual (mummification) as part of the broader set of burial practices.","The text explicitly identifies mummification as an important aspect of Egyptian burial practices.","","Mummification was another important aspect of Egyptian burial practices.","Ch_000002","{
 ""TemporalQualifier"": ""during body preparation for burial"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""aspect of"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Importance: another important aspect""
}","Mummification is an important aspect of ancient Egyptian burial practices."
"RelR_2d22f544779d","Can_f68c2fcf","Can_0946a057","performed_for","applied_to_target","Indicates that a ritual, procedure, material, or cultural practice is applied to or carried out on a specific individual, body, or social group as its target.","ritual_or_practice_target_relation","INTERACTION","service","0.9","Practices (subject) target the deceased (object).","The described practices—pyramids, tomb burials, goods, mummification—are all oriented toward the deceased and their afterlife journey.","Relation generalized from multiple sentences about treatment of the deceased.","The pyramids were designed to protect the deceased's body... Mummification was another important aspect of Egyptian burial practices.","Ch_000002","{
 ""TemporalQualifier"": ""after death"",
 ""SpatialQualifier"": ""tombs and pyramids"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""generalization over described actions"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Purpose: ensure proper transition to afterlife""
}","Ancient Egyptian burial practices are performed for the deceased."
"RelR_1f584ea2cdaa","Can_ef2b25b5","Can_0946a057","applied_to","applied_to_target","Indicates that a ritual, procedure, material, or cultural practice is applied to or carried out on a specific individual, body, or social group as its target.","ritual_or_practice_target_relation","INTERACTION","process-target","0.86","Preservation of ‘the body’ in this context refers to the body of the deceased.","“The process of mummification involved preserving the body to prevent decay…” implies the deceased person is the subject of the procedure.","","The process of mummification involved preserving the body to prevent decay and ensure its preservation for the afterlife.","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""to prevent decay and ensure its preservation for the afterlife"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Purpose: preservation of the deceased’s body""
}","The mummification process is applied to the deceased individual’s body."
"RelR_a4daf5e76391","Can_ef2b25b5","En_7c99feba","involves","includes_removal_of","Indicates that a process includes the removal or extraction of a specified component, material, or body part as one of its procedural steps.","process_decomposition_relation","COMPOSITION","process-composition","0.97","Direction chosen as process → component step.","“This process typically involved removing the internal organs…” directly describes a component of mummification.","","This process typically involved removing the internal organs and drying out the body with salt before wrapping it in linen bandages.","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""from the body during mummification"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""typically"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""ProcessStepOrder: occurs before drying and wrapping""
}","Mummification includes the step of removing the internal organs."
