"entity_id","entity_name","entity_description","entity_type_hint","entity_confidence","entity_resolution_context","entity_flag","class_id","class_label","class_group","chunk_ids","node_properties"
"En_c0fe799e","paranormal","Events or phenomena that appear beyond normal scientific explanation, often linked to ghosts or hauntings.","Concept","0.93","Another common theme in urban legends is the supernatural or paranormal. Stories of haunted houses, ghostly apparitions, and mysterious creatures have captivated audiences for generations.","entity_raw","ClsC_233d5618","Supernatural & Paranormal (General Concepts)","Supernatural & Paranormal (Concepts and Manifestations)","[""Ch_000004""]","[]"
"En_2be61879","existence of the supernatural","Question of whether supernatural phenomena are real in listeners’ own lives.","Concept","0.9","These tales often blur the line between fact and fiction, leaving listeners to wonder about the existence of the supernatural in their own lives.","entity_raw","ClsC_233d5618","Supernatural & Paranormal (General Concepts)","Supernatural & Paranormal (Concepts and Manifestations)","[""Ch_000004""]","[]"
"Can_8330f9b7","haunted houses","Houses believed to be inhabited or influenced by spirits or ghosts, often with dark or tragic pasts, commonly featured as locations in supernatural urban legends and folklore.","Concept","0.96","All three mentions refer to the same general idea of ghost-inhabited houses in urban legends, with minor wording and type differences but no indication of distinct entities.","entity_raw","ClsC_a7dc6ea7","Supernatural & Paranormal (Manifestations)","Supernatural & Paranormal (Concepts and Manifestations)","[""Ch_000001"", ""Ch_000004"", ""Ch_000005""]","[]"
"Can_1dd2f021","mysterious creatures","Unexplained or fantastical beings that appear as central entities in urban legend narratives.","Phenomenon","0.94","Both entities share the exact same name, occur in the same topical context (urban legends), and have nearly identical descriptions, differing only slightly in wording.","entity_raw","ClsC_a7dc6ea7","Supernatural & Paranormal (Manifestations)","Supernatural & Paranormal (Concepts and Manifestations)","[""Ch_000001"", ""Ch_000004""]","[]"
"En_cc82cae9","ghostly apparitions","Perceived visual manifestations of ghosts or spirits in urban legend narratives.","Phenomenon","0.96","Stories of haunted houses, ghostly apparitions, and mysterious creatures have captivated audiences for generations.","entity_raw","ClsC_a7dc6ea7","Supernatural & Paranormal (Manifestations)","Supernatural & Paranormal (Concepts and Manifestations)","[""Ch_000004""]","[]"
"En_90a93093","allure of the unknown","Attractive pull of unexplained or mysterious aspects of stories.","Concept","0.9","The allure of the unknown and the thrill of a good scare have contributed to the enduring popularity of these types of urban legends.","entity_raw","ClsC_fb6d7cd1","Mystery Appeal in Urban Legends","Urban Legends","[""Ch_000004""]","[]"
"En_143dcb0c","thrill of a good scare","Enjoyable excitement people experience when frightened by stories.","Concept","0.9","The allure of the unknown and the thrill of a good scare have contributed to the enduring popularity of these types of urban legends.","entity_raw","ClsC_fb6d7cd1","Mystery Appeal in Urban Legends","Urban Legends","[""Ch_000004""]","[]"
"En_81578e74","the unknown","Unexplained or mysterious aspects of reality that urban legends frequently explore.","Concept","0.9","In conclusion, urban legends have been a fascinating aspect of modern folklore for centuries, captivating audiences with their tales of the supernatural and the unknown.","entity_raw","ClsC_fb6d7cd1","Mystery Appeal in Urban Legends","Urban Legends","[""Ch_000007""]","[]"
"En_2d7d6939","mysteries to be solved","Unresolved questions and enigmatic situations that sustain the appeal of urban legends.","Concept","0.86","As long as there are mysteries to be solved and fears to be faced, urban legends will continue to thrive in the collective imagination of society.","entity_raw","ClsC_fb6d7cd1","Mystery Appeal in Urban Legends","Urban Legends","[""Ch_000007""]","[]"
"Can_1c1217ea","origins of urban legends","The sources, beginnings, and initial development processes from which urban legends arise, including how such stories originate and evolve.","Concept","0.9","Both entities share the same name, type, and highly similar descriptions about where urban legends come from, differing only in phrasing.","entity_raw","ClsC_95470c20","Urban Legend Concepts","Urban Legends and Modern Folklore","[""Ch_000001"", ""Ch_000006"", ""Ch_000007""]","[]"
"En_a8093f21","authenticity of urban legends","The degree to which urban legends are genuine or factual.","Concept","0.9","Despite the prevalence of urban legends in modern society, their origins and authenticity remain shrouded in mystery.","entity_raw","ClsC_95470c20","Urban Legend Concepts","Urban Legends and Modern Folklore","[""Ch_000006""]","[]"
"En_0fc23d88","impact of urban legends on society","The influence that urban legends have on social attitudes, beliefs, and behaviors.","Concept","0.86","In this essay, we will explore the origins of urban legends, their impact on society, and why they continue to endure.","entity_raw","ClsC_509e363e","Urban Legend Dynamics","Urban Legend Contexts (Social, Spatial, Temporal)","[""Ch_000001""]","[]"
"En_c30532e4","endurance of urban legends","The continued persistence and survival of urban legends over time.","Concept","0.84","In this essay, we will explore the origins of urban legends, their impact on society, and why they continue to endure.","entity_raw","ClsC_509e363e","Urban Legend Dynamics","Urban Legend Contexts (Social, Spatial, Temporal)","[""Ch_000001""]","[]"
"En_17d4230b","spread of urban legends","The dissemination and circulation of urban legend stories through society.","Process","0.92","The spread of urban legends has been greatly facilitated by advancements in technology and communication.","entity_raw","ClsC_509e363e","Urban Legend Dynamics","Urban Legend Contexts (Social, Spatial, Temporal)","[""Ch_000005""]","[]"
"En_89d2fdf3","modern society","Contemporary social context in which urban legends are prevalent.","SocialContext","0.9","Despite the prevalence of urban legends in modern society, their origins and authenticity remain shrouded in mystery.","entity_raw","ClsC_d2aad1c1","Societal Contexts and Imaginaries","Urban Legend Contexts (Social, Spatial, Temporal)","[""Ch_000006""]","[]"
"En_beb66b45","collective imagination of society","Shared mental space and creativity of a society where urban legends persist.","Concept","0.92","As long as there are mysteries to be solved and fears to be faced, urban legends will continue to thrive in the collective imagination of society.","entity_raw","ClsC_d2aad1c1","Societal Contexts and Imaginaries","Urban Legend Contexts (Social, Spatial, Temporal)","[""Ch_000007""]","[]"
"Can_d6b2734a","urban legends","Widely circulated contemporary stories in modern folklore, often blending fact and fiction and involving supernatural, mysterious, or cautionary themes.","Concept","0.99","All four entities share the same name and consistently describe the same concept of contemporary, widely shared folkloric stories, differing only in wording.","entity_raw","ClsC_0a749427","Contemporary Folklore","Urban Legends and Modern Folklore","[""Ch_000001"", ""Ch_000004"", ""Ch_000006"", ""Ch_000007""]","[]"
"Can_c452a54f","modern folklore","The contemporary body of traditional stories, legends, and tales—including urban legends—that circulate within modern societies.","Concept","0.94","Both entities have the same name and nearly identical descriptions referring to contemporary traditional stories that include urban legends.","entity_raw","ClsC_0a749427","Contemporary Folklore","Urban Legends and Modern Folklore","[""Ch_000001"", ""Ch_000007""]","[]"
"En_ffc7e394","urban legends","Modern folklore stories that circulate within communities, often evolving as they are retold.","Concept","0.98","The origins of urban legends can be traced back to ancient times when stories were used to explain the unknown and the supernatural. As societies became more interconnected through trade and travel, urban legends began to spread across regions and continents, taking on new forms and variations.","entity_raw","ClsC_0a749427","Contemporary Folklore","Urban Legends and Modern Folklore","[""Ch_000002""]","[]"
"En_bd1fcfd3","real events","Actual occurrences that may form the basis for some urban legends.","Event","0.86","While some stories may be based on real events or historical figures, many urban legends are the product of collective imagination and creativity.","entity_raw","ClsC_f238e5f9","Real-World Sources of Stories","Narrative Truth, Sources, and Explanatory Roles","[""Ch_000006""]","[]"
"En_6cda083c","historical figures","Real people from history who may inspire or appear in certain stories.","Agent","0.86","While some stories may be based on real events or historical figures, many urban legends are the product of collective imagination and creativity.","entity_raw","ClsC_f238e5f9","Real-World Sources of Stories","Narrative Truth, Sources, and Explanatory Roles","[""Ch_000006""]","[]"
"Can_44979414","urban legend tales","Narrative stories, such as urban legends and similar tales, whose line between fact and fiction is often blurred for listeners.","Narrative","0.83","Both mentions occur in the same sentence and refer to the same kind of narrative stories (urban legends and similar tales), differing only in phrasing.","entity_raw","ClsC_ca4af84d","Urban Legend Stories","Urban Legends & Folklore Narratives","[""Ch_000006""]","[]"
"En_69d774f6","stories","Narratives, including urban legends, that can be quickly shared via internet and social media.","InformationObject","0.9","In the age of the internet and social media, stories can be shared and disseminated at lightning speed, reaching a global audience in a matter of seconds.","entity_raw","ClsC_ca4af84d","Urban Legend Stories","Urban Legends & Folklore Narratives","[""Ch_000005""]","[]"
"Can_fff1b8f8","communities","Groups of people, both large and small, that share and retell urban legends as a means of social cohesion and mutual protection.","SocialGroup","0.93","Both entities share the same name, type, and context of urban-legend sharing groups, differing only in emphasis, so they clearly refer to the same concept.","entity_raw","ClsC_df1385a0","Urban Legend Dissemination Contexts","Urban Legend Contexts (Social, Spatial, Temporal)","[""Ch_000001"", ""Ch_000005""]","[]"
"Can_dc68bd17","popular culture","Mainstream cultural environment where widely shared stories, media, and urban legends circulate and exert influence.","Concept","0.96","Both mentions refer to the same general idea of mainstream culture as the sphere where urban legends circulate and have impact, differing only slightly in type_hint wording.","entity_raw","ClsC_df1385a0","Urban Legend Dissemination Contexts","Urban Legend Contexts (Social, Spatial, Temporal)","[""Ch_000006"", ""Ch_000007""]","[]"
"En_d314b910","interconnected societies","Societies linked through trade and travel, enabling wider spread of legends.","SocialGroup","0.86","As societies became more interconnected through trade and travel, urban legends began to spread across regions and continents, taking on new forms and variations.","entity_raw","ClsC_df1385a0","Urban Legend Dissemination Contexts","Urban Legend Contexts (Social, Spatial, Temporal)","[""Ch_000002""]","[]"
"En_d5f9e582","global audience","Worldwide population that can receive urban legend stories almost instantaneously online.","Audience","0.9","In the age of the internet and social media, stories can be shared and disseminated at lightning speed, reaching a global audience in a matter of seconds.","entity_raw","ClsC_df1385a0","Urban Legend Dissemination Contexts","Urban Legend Contexts (Social, Spatial, Temporal)","[""Ch_000005""]","[]"
"En_b33f7c4f","new forms and variations of legends","Altered versions of urban legends emerging as they spread geographically.","Concept","0.87","As societies became more interconnected through trade and travel, urban legends began to spread across regions and continents, taking on new forms and variations.","entity_raw","ClsC_15e83a0d","Stories and Legends as Explanations","Narrative Truth, Sources, and Explanatory Roles","[""Ch_000002""]","[]"
"En_6f54356f","collective imagination and creativity","Shared inventive capacity of groups that generates many urban legends.","Concept","0.91","While some stories may be based on real events or historical figures, many urban legends are the product of collective imagination and creativity.","entity_raw","ClsC_15e83a0d","Stories and Legends as Explanations","Narrative Truth, Sources, and Explanatory Roles","[""Ch_000006""]","[]"
"En_fc849d80","stories used to explain the unknown","Narratives created to make sense of unexplained or poorly understood phenomena.","Concept","0.9","The origins of urban legends can be traced back to ancient times when stories were used to explain the unknown and the supernatural.","entity_raw","ClsC_15e83a0d","Stories and Legends as Explanations","Narrative Truth, Sources, and Explanatory Roles","[""Ch_000002""]","[]"
"En_70001476","stories","Narratives passed down through generations and shared in communities worldwide.","Concept","0.88","These stories, passed down through generations and shared in communities around the world, serve as cautionary tales that reflect the fears and anxieties of society.","entity_raw","ClsC_15e83a0d","Stories and Legends as Explanations","Narrative Truth, Sources, and Explanatory Roles","[""Ch_000007""]","[]"
"En_7f4ba4eb","cultures","Different cultural groups whose interests and fears shape story variations.","SocialGroup","0.84","These tales were often shared orally, passed down from one generation to the next, and evolved over time to suit the interests and fears of different cultures.","entity_raw","ClsC_368c23d2","Community Social Groups in Urban Legends","Urban Legend Contexts (Social, Spatial, Temporal)","[""Ch_000002""]","[]"
"En_c7c3c461","loved ones","Family members or close associates whom communities aim to protect by sharing legends.","ActorGroup","0.86","By sharing these tales, communities can come together to protect themselves and their loved ones from perceived threats, real or imagined.","entity_raw","ClsC_368c23d2","Community Social Groups in Urban Legends","Urban Legend Contexts (Social, Spatial, Temporal)","[""Ch_000005""]","[]"
"En_1823c871","age of the internet and social media","Modern era characterized by pervasive internet access and widespread social media platforms.","TimePeriod","0.93","The spread of urban legends has been greatly facilitated by advancements in technology and communication. In the age of the internet and social media, stories can be shared and disseminated at lightning speed, reaching a global audience in a matter of seconds.","entity_raw","ClsC_74dc5cb2","Urban Legend Time Periods","Urban Legend Contexts (Social, Spatial, Temporal)","[""Ch_000005""]","[]"
"En_6938d10d","ancient times","Historical period referenced as the origin era for explanatory stories and legends.","TimePeriod","0.88","The origins of urban legends can be traced back to ancient times when stories were used to explain the unknown and the supernatural.","entity_raw","ClsC_74dc5cb2","Urban Legend Time Periods","Urban Legend Contexts (Social, Spatial, Temporal)","[""Ch_000002""]","[]"
"En_fd450d70","Urban Legends and Their Origins","An essay discussing the origins, societal impact, and endurance of urban legends.","Document","0.8","In this essay, we will explore the origins of urban legends, their impact on society, and why they continue to endure.","entity_raw","ClsC_456d6747","Urban Legend Studies","Urban Legends & Folklore Narratives","[""Ch_000001""]","[]"
"En_9c20138b","urban legend","A modern folklore story, such as the Hook Man, widely shared in communities.","NarrativeGenre","0.9","While the specifics of the story may vary, the underlying fear of the unknown and the threat of danger remain constant in urban legends like the ""Hook Man.""","entity_raw","ClsR_84c02e71","Urban Legend Genre","Urban Legends & Folklore Narratives","[""Ch_000003""]","[]"
"En_111fe794","young couple","A pair of young people featured as protagonists in the urban legend scenario.","Agent","0.93","The tale typically involves a young couple parked in a secluded area when they hear a news report about an escaped criminal with a hook for a hand.","entity_raw","ClsR_4254ccf9","Urban Legend Narrative Scenario Elements","Urban Legends","[""Ch_000003""]","[]"
"En_5dddffd5","secluded area","A remote, isolated location where the young couple is parked in the legend.","Location","0.9","The tale typically involves a young couple parked in a secluded area when they hear a news report about an escaped criminal with a hook for a hand.","entity_raw","ClsR_4254ccf9","Urban Legend Narrative Scenario Elements","Urban Legends","[""Ch_000003""]","[]"
"En_c379b351","news report","A broadcast message that informs the couple about the escaped criminal.","InformationArtifact","0.91","The tale typically involves a young couple parked in a secluded area when they hear a news report about an escaped criminal with a hook for a hand.","entity_raw","ClsR_4254ccf9","Urban Legend Narrative Scenario Elements","Urban Legends","[""Ch_000003""]","[]"
"En_a8381e9c","candy","Sweet treats used as bait by strangers in cautionary urban legend narratives.","Object","0.86","Stories of strangers luring children with candy, haunted houses with dark pasts, and cursed objects warn listeners about the dangers that lurk in the world around them.","entity_raw","ClsR_4254ccf9","Urban Legend Narrative Scenario Elements","Urban Legends","[""Ch_000005""]","[]"
"En_82b04d8e","children","Young individuals portrayed as vulnerable targets in the candy-luring urban legend.","Actor","0.9","Stories of strangers luring children with candy, haunted houses with dark pasts, and cursed objects warn listeners about the dangers that lurk in the world around them.","entity_raw","ClsR_4254ccf9","Urban Legend Narrative Scenario Elements","Urban Legends","[""Ch_000005""]","[]"
"En_780214c2","escaped criminal","A fugitive offender described in the news report, central to the Hook Man legend.","Agent","0.94","they hear a news report about an escaped criminal with a hook for a hand.","entity_raw","ClsR_a4d6cdd8","Hook Man Antagonist","UrbanLegend: Hook Man","[""Ch_000003""]","[]"
"En_9b2eeca8","hook for a hand","A metal hook replacing the criminal’s hand, a defining feature of the Hook Man.","PhysicalAttribute","0.95","they hear a news report about an escaped criminal with a hook for a hand.","entity_raw","ClsR_a35f0054","Hook Man Hook Weapon","UrbanLegend: Hook Man","[""Ch_000003""]","[]"
"Can_bf3d0e66","cautionary tales","Stories designed to warn listeners about dangers or undesirable behaviors, conveying moral or safety lessons by illustrating dangers or negative outcomes.","Concept","0.95","Both mentions share the exact same name and describe the same narrative function of warning stories in the context of urban legends.","entity_raw","ClsR_d88d218b","Urban Legend Warnings and Threats","Urban Legend Fear and Risk Themes","[""Ch_000004"", ""Ch_000007""]","[]"
"En_b295d0e0","dangers that lurk in the world","Generalized threats and risks in everyday life that urban legends symbolically warn against.","Threat","0.88","Stories of strangers luring children with candy, haunted houses with dark pasts, and cursed objects warn listeners about the dangers that lurk in the world around them.","entity_raw","ClsR_d88d218b","Urban Legend Warnings and Threats","Urban Legend Fear and Risk Themes","[""Ch_000005""]","[]"
"En_5bad811e","threat of danger","A persistent sense of possible harm emphasized in the legend’s narrative.","Condition","0.93","While the specifics of the story may vary, the underlying fear of the unknown and the threat of danger remain constant in urban legends like the ""Hook Man.""","entity_raw","ClsR_d88d218b","Urban Legend Warnings and Threats","Urban Legend Fear and Risk Themes","[""Ch_000003""]","[]"
"En_d9bef479","perceived threats","Threats believed or imagined by communities, regardless of whether they are real.","Threat","0.9","By sharing these tales, communities can come together to protect themselves and their loved ones from perceived threats, real or imagined.","entity_raw","ClsR_d88d218b","Urban Legend Warnings and Threats","Urban Legend Fear and Risk Themes","[""Ch_000005""]","[]"
