"entity_id","entity_name","entity_description","entity_type_hint","entity_confidence","entity_resolution_context","entity_flag","class_id","class_label","class_group","chunk_ids","node_properties"
"En_2b796a2b","interpersonal distance","Physical spacing between people during an interaction, a key element of proxemics that carries communicative meaning.","Concept","0.94","Similarly, the distance between individuals during an interaction, known as proxemics, can convey important cultural and personal cues.","entity_raw","ClsC_e956cbcc","Interpersonal Distance & Proxemics","Nonverbal Communication: Proxemics & Interaction Cues","[""Ch_000004""]","[]"
"En_539b20de","proxemics","The study or use of interpersonal distance as a nonverbal communication cue.","Concept","0.98","Similarly, the distance between individuals during an interaction, known as proxemics, can convey important cultural and personal cues.","entity_raw","ClsC_e956cbcc","Interpersonal Distance & Proxemics","Nonverbal Communication: Proxemics & Interaction Cues","[""Ch_000004""]","[]"
"En_ef102ae2","cultural cues","Signals derived from cultural norms, such as acceptable interpersonal distance.","Concept","0.9","Similarly, the distance between individuals during an interaction, known as proxemics, can convey important cultural and personal cues.","entity_raw","ClsC_075ffcf4","Cultural and Personal Interaction Cues","Nonverbal Communication: Proxemics & Interaction Cues","[""Ch_000004""]","[]"
"En_1ec0527e","personal cues","Individual-specific signals, such as preferred interpersonal distance, interpreted in interaction.","Concept","0.9","Similarly, the distance between individuals during an interaction, known as proxemics, can convey important cultural and personal cues.","entity_raw","ClsC_075ffcf4","Cultural and Personal Interaction Cues","Nonverbal Communication: Proxemics & Interaction Cues","[""Ch_000004""]","[]"
"Can_9b3d5120","eye contact","A nonverbal behavior in which one person looks directly into another person's eyes, including sustained or direct gaze used as a communicative signal (e.g., of confidence, engagement, or attention).","PhysicalBehavior","0.98","Both entities describe the same nonverbal behavior of looking directly into another person's eyes, differing only in phrasing and granularity, so they should be unified.","entity_raw","ClsC_2e455b40","Eye Contact Behaviors","Nonverbal Communication & Inferred States","[""Ch_000004"", ""Ch_000005""]","[]"
"En_e0ddddc2","avoiding eye contact","Deliberately not looking into another person’s eyes during interaction.","Behavior","0.96","For example, maintaining eye contact during a conversation can signal attentiveness and engagement, while avoiding eye contact may suggest discomfort or dishonesty.","entity_raw","ClsC_2e455b40","Eye Contact Behaviors","Nonverbal Communication & Inferred States","[""Ch_000004""]","[]"
"En_614094b5","attentiveness","State of paying close attention, often inferred from maintaining eye contact.","State","0.9","For example, maintaining eye contact during a conversation can signal attentiveness and engagement, while avoiding eye contact may suggest discomfort or dishonesty.","entity_raw","ClsC_4b11dca8","Eye Contact Inferred States","Nonverbal Communication & Inferred States","[""Ch_000004""]","[]"
"En_290b04e0","engagement","Involvement or active participation in an interaction, signaled by eye contact.","State","0.9","For example, maintaining eye contact during a conversation can signal attentiveness and engagement, while avoiding eye contact may suggest discomfort or dishonesty.","entity_raw","ClsC_4b11dca8","Eye Contact Inferred States","Nonverbal Communication & Inferred States","[""Ch_000004""]","[]"
"En_4f361df6","discomfort","A negative, uneasy state, potentially indicated by avoiding eye contact.","State","0.9","For example, maintaining eye contact during a conversation can signal attentiveness and engagement, while avoiding eye contact may suggest discomfort or dishonesty.","entity_raw","ClsC_4b11dca8","Eye Contact Inferred States","Nonverbal Communication & Inferred States","[""Ch_000004""]","[]"
"En_5267822c","dishonesty","Lack of truthfulness, sometimes inferred from avoidance of eye contact.","State","0.9","For example, maintaining eye contact during a conversation can signal attentiveness and engagement, while avoiding eye contact may suggest discomfort or dishonesty.","entity_raw","ClsC_4b11dca8","Eye Contact Inferred States","Nonverbal Communication & Inferred States","[""Ch_000004""]","[]"
"En_0e608b58","nonverbal communication","Communication that occurs without words, using body language, eye contact, and proxemics.","Process","0.97","Beyond conveying emotions and intentions, body language can also play a crucial role in nonverbal communication.","entity_raw","ClsC_fe66bbc0","Nonverbal Communication","Nonverbal Communication","[""Ch_000004""]","[]"
"En_b29e31fd","nonverbal cues","Nonspoken signals, including body movements and expressions, that convey information.","SignalType","0.96","Research has shown that nonverbal cues can make up a significant portion of communication, with some studies estimating that as much as 55% of communication is conveyed through body language.","entity_raw","ClsC_fe66bbc0","Nonverbal Communication","Nonverbal Communication","[""Ch_000006""]","[]"
"En_838a1fd5","research on nonverbal communication","Empirical studies investigating the role of nonverbal cues in communication.","ResearchActivity","0.87","Research has shown that nonverbal cues can make up a significant portion of communication, with some studies estimating that as much as 55% of communication is conveyed through body language.","entity_raw","ClsC_12077b56","Nonverbal Communication Research Activities","Nonverbal Communication","[""Ch_000006""]","[]"
"Can_5c6c0c6f","communication","The process of conveying information, meaning, or feelings between individuals, including through nonverbal means like body language.","Process","0.93","Both entities share the same name, type, and closely aligned descriptions of the general process of conveying information, including nonverbal aspects.","entity_raw","ClsC_33c1cfd9","Communication Process","Human Communication & Meaning","[""Ch_000001"", ""Ch_000006""]","[]"
"En_8939685e","clarity of communication","The degree to which a message is easily understood during interactions.","CommunicationQuality","0.86","By incorporating gestures into their interactions, individuals can enhance the clarity and effectiveness of their communication.","entity_raw","ClsC_aceb7753","Communication Competence","Human Communication & Meaning","[""Ch_000003""]","[]"
"En_48f45e07","effectiveness of communication","How successfully communication achieves its intended purpose in interactions.","CommunicationQuality","0.86","By incorporating gestures into their interactions, individuals can enhance the clarity and effectiveness of their communication.","entity_raw","ClsC_aceb7753","Communication Competence","Human Communication & Meaning","[""Ch_000003""]","[]"
"En_b8775177","communication skills","Abilities that allow individuals to effectively convey and interpret messages, improved by reading body language.","Capability","0.96","By paying attention to the subtle cues of facial expressions, gestures, and posture, individuals can enhance their communication skills and deepen their understanding of those around them.","entity_raw","ClsC_aceb7753","Communication Competence","Human Communication & Meaning","[""Ch_000007""]","[]"
"En_a656f995","defensiveness","An emotional or psychological state indicated nonverbally by certain gestures such as crossed arms.","EmotionState","0.9","For instance, crossing one's arms may signal defensiveness or discomfort, while nodding can indicate agreement or understanding.","entity_raw","ClsC_d6883be7","States Indicated by Body Language","Nonverbal Communication & Inferred States","[""Ch_000003""]","[]"
"En_d68ab443","discomfort","A feeling of unease that can be expressed through body language like crossing arms.","EmotionState","0.9","For instance, crossing one's arms may signal defensiveness or discomfort, while nodding can indicate agreement or understanding.","entity_raw","ClsC_d6883be7","States Indicated by Body Language","Nonverbal Communication & Inferred States","[""Ch_000003""]","[]"
"En_1d60ad9b","agreement","A mental or social state of concurrence often signaled by nodding.","CognitiveState","0.9","For instance, crossing one's arms may signal defensiveness or discomfort, while nodding can indicate agreement or understanding.","entity_raw","ClsC_d6883be7","States Indicated by Body Language","Nonverbal Communication & Inferred States","[""Ch_000003""]","[]"
"En_ff4f15e8","understanding","A cognitive state of comprehension that can be signaled via gestures like nodding.","CognitiveState","0.88","For instance, crossing one's arms may signal defensiveness or discomfort, while nodding can indicate agreement or understanding.","entity_raw","ClsC_d6883be7","States Indicated by Body Language","Nonverbal Communication & Inferred States","[""Ch_000003""]","[]"
"En_2f419eca","essay on body language","The written work that will explore uses, types, and impacts of body language.","Document","0.9","This essay will explore how people use body language in various situations, the different types of body language that exist, and the impact that body language can have on social interactions and relationships.","entity_raw","ClsC_6eb80b48","Body Language as Subject Matter","Body Language & Nonverbal Communication","[""Ch_000001""]","[]"
"En_d5275999","types of body language","Different forms or categories of body language behaviors, such as expressions, gestures, and posture.","Concept","0.93","This essay will explore how people use body language in various situations, the different types of body language that exist, and the impact that body language can have on social interactions and relationships.","entity_raw","ClsC_6eb80b48","Body Language as Subject Matter","Body Language & Nonverbal Communication","[""Ch_000001""]","[]"
"En_37d19b39","daily use of body language","The routine, often unconscious, use of body language by individuals in everyday life.","Behavior","0.86","Body language is a powerful form of communication that individuals use on a daily basis, often without even realizing it.","entity_raw","ClsC_be8c4d09","Body Language Usage in Daily Life","Nonverbal Communication & Body Language","[""Ch_000001""]","[]"
"En_5048357d","use of body language to convey emotions","The practice of expressing emotional states through nonverbal body cues.","Behavior","0.88","One of the most common ways that people use body language is to convey their emotions.","entity_raw","ClsC_be8c4d09","Body Language Usage in Daily Life","Nonverbal Communication & Body Language","[""Ch_000001""]","[]"
"En_7891e787","signals sent through body language","Nonverbal signals individuals send using their body during interactions.","SignalType","0.86","By becoming more attuned to the signals that they are sending and receiving through body language, individuals can improve their ability to connect with others, resolve conflicts, and build stronger relationships.","entity_raw","ClsC_e4c4c7dd","Body Language as Communication","Body Language & Nonverbal Communication","[""Ch_000006""]","[]"
"En_f174827d","art of body language","The skillful use and interpretation of body language as a learned art.","Skill","0.9","Ultimately, mastering the art of body language can lead to more meaningful and fulfilling interactions with others.","entity_raw","ClsC_e4c4c7dd","Body Language as Communication","Body Language & Nonverbal Communication","[""Ch_000007""]","[]"
"Can_98ab8766","intentions","Underlying plans, purposes, or desired actions that can be inferred or communicated through nonverbal body language cues.","CognitiveState","0.94","All mentions refer to the same abstract concept of underlying plans or purposes inferred from body language in the same discourse context, differing only slightly in wording and type granularity.","entity_raw","ClsC_876cdd2f","Communicative Content","Human Communication & Meaning","[""Ch_000001"", ""Ch_000004"", ""Ch_000007""]","[]"
"En_c7642e4f","messages","Information or meanings that can be conveyed through gestures without spoken language.","AbstractConcept","0.83","From waving hello to giving a thumbs up, gestures can convey a wide range of messages without the need for words.","entity_raw","ClsC_876cdd2f","Communicative Content","Human Communication & Meaning","[""Ch_000002""]","[]"
"Can_2b99579c","body language","A form of nonverbal communication expressed through physical behaviors such as facial expressions, gestures, posture, eye contact, and interpersonal distance, used to convey emotions, intentions, and social meanings.","CommunicationMode","0.99","Both entities have the same name, type, and essentially identical definitions of nonverbal communication via physical cues.","entity_raw","ClsC_27972d9a","Body Language as Nonverbal Communication","Nonverbal Communication & Body Language","[""Ch_000001"", ""Ch_000002"", ""Ch_000003"", ""Ch_000004"", ""Ch_000005"", ""Ch_000006"", ""Ch_000007""]","[]"
"En_67f37ae6","various situations","Different contexts or circumstances in which people employ body language.","Situation","0.82","This essay will explore how people use body language in various situations, the different types of body language that exist, and the impact that body language can have on social interactions and relationships.","entity_raw","ClsC_6651366d","Body Language Communication Contexts","Nonverbal Communication & Body Language","[""Ch_000001""]","[]"
"En_e9aa9ea8","disinterest","A lack of interest or engagement often read from disengaged postures like slouching.","EmotionState","0.88","Standing up straight with shoulders back is often associated with confidence and assertiveness, while slouching may suggest insecurity or disinterest.","entity_raw","ClsC_617fa035","Nonverbal Disinterest","Nonverbal Communication & Inferred States","[""Ch_000003""]","[]"
"En_bf7bbf1e","professional settings","Work-related or career-oriented environments where individuals interact in a professional capacity.","SocialContext","0.94","For instance, in professional settings, individuals may use body language to project confidence and authority, such as by maintaining good posture and making direct eye contact.","entity_raw","ClsC_dc2ef29c","Professional Social Contexts","Social Environments and Interactions","[""Ch_000005""]","[]"
"En_064bbc63","others","The people with whom an individual interacts socially and nonverbally.","Agent","0.78","Ultimately, mastering the art of body language can lead to more meaningful and fulfilling interactions with others.","entity_raw","ClsC_efd894ef","Social Interaction Partners","Interpersonal Relationships & Social Interaction","[""Ch_000007""]","[]"
"Can_b9114ed6","social situations","Social environments or contexts in which individuals interact with others and apply body language, such as informal or casual gatherings.","SocialContext","0.94","Both describe essentially the same concept of social environments where people interact, differing only slightly in wording and granularity.","entity_raw","ClsR_e1b9e529","Social Environments","Social Environments and Interactions","[""Ch_000004"", ""Ch_000005""]","[]"
"Can_9254128d","social interactions","Exchanges and engagements between people in social contexts, where nonverbal cues such as body language, posture, and facial expressions influence communication and relationship dynamics.","SocialProcess","0.96","All four mentions share the same name and consistently describe interpersonal exchanges shaped by body language in social contexts, differing only slightly in wording.","entity_raw","ClsR_dbb441fb","Social Interactions","Social Environments and Interactions","[""Ch_000001"", ""Ch_000004"", ""Ch_000006"", ""Ch_000007""]","[]"
"Can_d78a1be1","emotions","Internal affective psychological states (such as happiness, anger, or sadness) that can be expressed and perceived nonverbally through body language, facial expressions, and gestures.","PsychologicalState","0.95","All mentions refer to the same concept of internal affective states conveyed via body language; type_hint differences are minor refinements of the same psychological construct.","entity_raw","ClsR_b9fc77f6","Emotional States (General)","Nonverbal Communication & Inferred States","[""Ch_000001"", ""Ch_000002"", ""Ch_000004"", ""Ch_000007""]","[]"
"Can_0b4d9540","smile","A facial expression involving upturned mouth corners, commonly associated with positive emotions like happiness or friendliness and used as positive social body language.","Phenomenon","0.97","These all describe the same facial expression (smile/smiles/smiling) with consistent semantics, differing only by form (singular, plural, gerund) and minor type-labeling.","entity_raw","ClsR_4d95686b","Facial Expressions","Nonverbal Communication & Inferred States","[""Ch_000002"", ""Ch_000005""]","[]"
"En_84ec6cfc","frowns","Downturned mouth or tense facial expressions often associated with negative or unpleasant emotions.","Phenomenon","0.93","Facial expressions such as smiles, frowns, and raised eyebrows can all signal how a person is feeling at any given moment.","entity_raw","ClsR_4d95686b","Facial Expressions","Nonverbal Communication & Inferred States","[""Ch_000002""]","[]"
"En_2bae1348","raised eyebrows","Facial expression involving lifting the eyebrows, used to signal various emotional or cognitive states.","Phenomenon","0.93","Facial expressions such as smiles, frowns, and raised eyebrows can all signal how a person is feeling at any given moment.","entity_raw","ClsR_4d95686b","Facial Expressions","Nonverbal Communication & Inferred States","[""Ch_000002""]","[]"
"En_c9e03786","furrowed brow","Facial expression with wrinkled forehead, typically linked to confusion, concern, or concentration.","Phenomenon","0.96","For example, a smile is often associated with happiness or friendliness, while a furrowed brow may indicate confusion or concern.","entity_raw","ClsR_4d95686b","Facial Expressions","Nonverbal Communication & Inferred States","[""Ch_000002""]","[]"
"Can_a9790427","facial expressions","Movements and configurations of facial muscles, such as smiles or frowns, that function as nonverbal cues conveying emotional states and intentions.","NonverbalCue","0.98","All three refer to the same general concept of facial expressions as nonverbal communicative cues, differing only in wording and type granularity.","entity_raw","ClsR_4d95686b","Facial Expressions","Nonverbal Communication & Inferred States","[""Ch_000001"", ""Ch_000002"", ""Ch_000007""]","[]"
"Can_93c37359","posture","The way a person holds and aligns their body, functioning as a component of body language and a nonverbal cue that can communicate attitudes, emotions, and engagement in social interactions.","BodyLanguageComponent","0.98","All four entities refer to the same general concept of posture as a body position used in body language and nonverbal communication, with overlapping definitions and context.","entity_raw","ClsR_36dabf84","Posture and Authority Cues","Nonverbal Communication & Body Language","[""Ch_000001"", ""Ch_000003"", ""Ch_000004"", ""Ch_000007""]","[]"
"En_760070ae","standing up straight with shoulders back","A specific upright posture with retracted shoulders commonly associated with confidence and assertiveness.","PosturePattern","0.96","Standing up straight with shoulders back is often associated with confidence and assertiveness, while slouching may suggest insecurity or disinterest.","entity_raw","ClsR_36dabf84","Posture and Authority Cues","Nonverbal Communication & Body Language","[""Ch_000003""]","[]"
"En_b21abbdf","slouching","A posture characterized by drooping shoulders or a curved back, often interpreted negatively.","PosturePattern","0.96","Standing up straight with shoulders back is often associated with confidence and assertiveness, while slouching may suggest insecurity or disinterest.","entity_raw","ClsR_36dabf84","Posture and Authority Cues","Nonverbal Communication & Body Language","[""Ch_000003""]","[]"
"En_5f3e99a4","good posture","Upright, aligned body position used to convey confidence and authority.","PhysicalBehavior","0.95","For instance, in professional settings, individuals may use body language to project confidence and authority, such as by maintaining good posture and making direct eye contact.","entity_raw","ClsR_36dabf84","Posture and Authority Cues","Nonverbal Communication & Body Language","[""Ch_000005""]","[]"
"En_3c7ecf22","authority","Perceived power or leadership status signaled through professional body language.","SocialRoleAttribute","0.88","For instance, in professional settings, individuals may use body language to project confidence and authority, such as by maintaining good posture and making direct eye contact.","entity_raw","ClsR_36dabf84","Posture and Authority Cues","Nonverbal Communication & Body Language","[""Ch_000005""]","[]"
"En_e65b3701","romantic body language","Subset of body language associated with romantic interest, including touching, gazing, and mirroring gestures.","CommunicationMode","0.95","Additionally, romantic body language, such as touching, gazing, and mirroring gestures, can signal attraction and intimacy between individuals.","entity_raw","ClsR_44d56687","Romantic Body Language","Nonverbal Communication & Body Language","[""Ch_000005""]","[]"
"Can_927f3c55","gestures","Movements of the hands, arms, head, or body used as nonverbal signals to communicate ideas, emotions, or intentions.","NonverbalCue","0.98","All four 'gestures' mentions refer to the same concept of body movements used in nonverbal communication, differing only in type labels but not in meaning.","entity_raw","ClsR_9cbec0dd","Nonverbal Gestures","Nonverbal Communication & Body Language","[""Ch_000001"", ""Ch_000002"", ""Ch_000003"", ""Ch_000007""]","[]"
"Can_348e1d6a","nodding","A head movement gesture, typically an up-and-down motion, commonly used to indicate agreement, understanding, affirmation, or engagement in conversation.","Gesture","0.97","Both entities describe the same head movement used in communication, differing only slightly in wording and type_hint, so they should be merged into a single gesture concept.","entity_raw","ClsR_9cbec0dd","Nonverbal Gestures","Nonverbal Communication & Body Language","[""Ch_000003"", ""Ch_000005""]","[]"
"En_dfa2f9c6","waving hello","Hand gesture used as a greeting signal in social interactions.","Action","0.95","Gestures are another important aspect of body language that people use to communicate. From waving hello to giving a thumbs up, gestures can convey a wide range of messages without the need for words.","entity_raw","ClsR_9cbec0dd","Nonverbal Gestures","Nonverbal Communication & Body Language","[""Ch_000002""]","[]"
"En_6ad4f3a7","thumbs up","Hand gesture with raised thumb, often signaling approval or agreement.","Action","0.96","From waving hello to giving a thumbs up, gestures can convey a wide range of messages without the need for words.","entity_raw","ClsR_9cbec0dd","Nonverbal Gestures","Nonverbal Communication & Body Language","[""Ch_000002""]","[]"
"En_e3b60ff6","crossing one's arms","A specific arm gesture where arms are folded across the torso, used as body language.","Gesture","0.97","For instance, crossing one's arms may signal defensiveness or discomfort, while nodding can indicate agreement or understanding.","entity_raw","ClsR_9cbec0dd","Nonverbal Gestures","Nonverbal Communication & Body Language","[""Ch_000003""]","[]"
"En_3d4be219","studies estimating body language proportion","Studies that estimate what percentage of communication is conveyed via body language.","ResearchFinding","0.9","Research has shown that nonverbal cues can make up a significant portion of communication, with some studies estimating that as much as 55% of communication is conveyed through body language.","entity_raw","ClsR_4f8ed560","Nonverbal Communication Research Findings","Nonverbal Communication","[""Ch_000006""]","[{""prop_name"": ""estimated_proportion_percent"", ""prop_value"": 55, ""justification"": ""Phrase explicitly states 'as much as 55% of communication is conveyed through body language'.""}]"
"En_abc3a8c8","form of communication","A modality or method through which people exchange information, here referring to body language.","CommunicationMode","0.82","In conclusion, body language is a powerful and versatile form of communication that people use in a variety of ways.","entity_raw","ClsR_f66a3ff7","Communication Modality","Human Communication & Meaning","[""Ch_000006""]","[]"
