"relation_id","start_id","end_id","raw_relation_name","canonical_rel_name","canonical_rel_desc","rel_cls","rel_cls_group","rel_hint_type","confidence","resolution_context","justification","remark","evidence_excerpt","chunk_id","qualifiers","rel_desc"
"RelR_8d4942082ed4","En_2f419eca","Can_9254128d","addresses","is_about","Indicates that a document or discourse is about, discusses, or focuses on a given topic or subject.","document_subject_relation","ABOUTNESS","aboutness","0.95","Impact on social interactions is one of the essay's stated themes.","The essay will explore the impact that body language can have on social interactions.","","and the impact that body language can have on social interactions","Ch_000001","{
 ""TemporalQualifier"": ""future discussion in the essay"",
 ""SpatialQualifier"": ""in social contexts"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""can have; will explore"",
 ""CausalHint"": ""impact"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Focus: interaction quality and dynamics""
}","The essay will discuss how body language affects social interactions."
"RelR_5f6138fe0bc5","En_2f419eca","Can_75443e03","addresses","is_about","Indicates that a document or discourse is about, discusses, or focuses on a given topic or subject.","document_subject_relation","ABOUTNESS","aboutness","0.95","Impact on relationships is another explicit theme.","The essay will explore the impact that body language can have on social interactions and relationships.","","and the impact that body language can have on social interactions and relationships.","Ch_000001","{
 ""TemporalQualifier"": ""future discussion in the essay"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""can have; will explore"",
 ""CausalHint"": ""impact"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Focus: long-term interpersonal bonds""
}","The essay will discuss how body language affects relationships."
"RelR_5ae994c9599b","Can_0b4d9540","En_56d38204","associated_with","is_associated_with","Indicates that a nonverbal cue or behavior is commonly associated with, or interpreted as signaling, a particular emotional or attitudinal state, without implying strict causality.","nonverbal_signal_state_relation","ASSOCIATION","association","0.98","Smile is linked to happiness as an inferred emotional meaning.","The text states that ""a smile is often associated with happiness"" explicitly linking the facial expression to this emotion.","","a smile is often associated with happiness or friendliness","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""often"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","A smile is described as being associated with the emotional state of happiness."
"RelR_b69536e4ff98","Can_0b4d9540","En_2bcb1ee5","associated_with","is_associated_with","Indicates that a nonverbal cue or behavior is commonly associated with, or interpreted as signaling, a particular emotional or attitudinal state, without implying strict causality.","nonverbal_signal_state_relation","ASSOCIATION","association","0.98","Smile conveys friendliness as a common social meaning.","Same sentence links a smile with ""happiness or friendliness,"" supporting an association to friendliness.","","a smile is often associated with happiness or friendliness","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""often"",
 ""CausalHint"": null,
 ""LogicalMarker"": ""or"",
 ""OtherQualifier"": null
}","A smile is associated with the attitudinal state of friendliness."
"RelR_dc552feb359d","En_c9e03786","En_99fc86dc","indicates","indicates_internal_state","A nonverbal behavior or facial expression functions as a cue that indicates or signals an internal or inferred psychological or attitudinal state of a person.","nonverbal_state_cue_relation","COMMUNICATION","signal","0.97","Facial expression used as cue for underlying confusion.","The phrase ""a furrowed brow may indicate confusion"" directly links this expression to confusion.","","a furrowed brow may indicate confusion or concern","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""on the face"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""may"",
 ""CausalHint"": ""indicate"",
 ""LogicalMarker"": ""or"",
 ""OtherQualifier"": null
}","A furrowed brow is said to indicate the state of confusion."
"RelR_926fb14c65b7","En_c9e03786","En_b2abc280","indicates","indicates_internal_state","A nonverbal behavior or facial expression functions as a cue that indicates or signals an internal or inferred psychological or attitudinal state of a person.","nonverbal_state_cue_relation","COMMUNICATION","signal","0.96","Same indication relation as with confusion, but to concern.","The same clause states that a furrowed brow may indicate ""confusion or concern,"" creating a second indicated state.","","a furrowed brow may indicate confusion or concern","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""on the face"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""may"",
 ""CausalHint"": ""indicate"",
 ""LogicalMarker"": ""or"",
 ""OtherQualifier"": null
}","A furrowed brow is also linked to the emotional state of concern."
"RelR_c13dd589897b","Can_a9790427","Can_d78a1be1","signals","indicates_internal_state","A nonverbal behavior or facial expression functions as a cue that indicates or signals an internal or inferred psychological or attitudinal state of a person.","nonverbal_state_cue_relation","COMMUNICATION","signal","0.94","General statement that facial expressions convey emotional states.","The text: ""Facial expressions such as smiles, frowns, and raised eyebrows can all signal how a person is feeling""—this refers to emotional states in general.","Object mapped to general 'emotions' entity since 'how a person is feeling' denotes emotional states.","Facial expressions such as smiles, frowns, and raised eyebrows can all signal how a person is feeling","Ch_000002","{
 ""TemporalQualifier"": ""at any given moment"",
 ""SpatialQualifier"": ""on the face"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""can"",
 ""CausalHint"": ""signal"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Facial expressions are said to signal how a person is feeling, i.e., their emotions."
"RelR_d10bedc91846","En_c34c9b5f","Can_d78a1be1","provides_insight_into","provides_information_about","Indicates or reveals information about the target entity, allowing an observer to infer its state or properties.","informational_cue_relation","INFORMATION","information","0.9","Subtle cues function as informational access to emotional states.","The text: ""By paying attention to these subtle cues, individuals can gain insight into the emotions of those around them.""","Direction chosen from cues to emotions because cues reveal information about emotions.","By paying attention to these subtle cues, individuals can gain insight into the emotions of those around them","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""of those around them"",
 ""OperationalConstraint"": ""by paying attention"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""can"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""SocialContext: interpersonal perception""
}","Subtle cues allow individuals to gain insight into others’ emotions."
"RelR_6f89b37ecff0","Can_927f3c55","En_c7642e4f","conveys","conveys_content","Indicates that a communicative behavior or channel carries or expresses a particular type of informational content (e.g., emotions, intentions, messages).","communication_content_relation","COMMUNICATION","communication","0.98","Gestures as nonverbal channel, messages as content.","The sentence: ""gestures can convey a wide range of messages without the need for words.""","","gestures can convey a wide range of messages without the need for words","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""without the need for words"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""can"",
 ""CausalHint"": ""convey"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Gestures are used to convey messages without words."
"RelR_fad393a0b14b","Can_927f3c55","Can_2b99579c","part_of","is_component_of","Indicates that the subject is a part, aspect, or modality of the larger whole, system, or process represented by the object.","component_whole_relation","COMPOSITION","composition","0.99","Body language includes gestures among its aspects.","The text explicitly: ""Gestures are another important aspect of body language that people use to communicate.""","Direction set from gestures to body language as part-to-whole.","Gestures are another important aspect of body language that people use to communicate","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""in body language"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""aspect of"",
 ""LogicalMarker"": ""another"",
 ""OtherQualifier"": null
}","Gestures are described as an aspect or component of body language."
"RelR_0b87d4157156","Can_a9790427","Can_2b99579c","part_of","is_component_of","Indicates that the subject is a part, aspect, or modality of the larger whole, system, or process represented by the object.","component_whole_relation","COMPOSITION","composition","0.65","Because gestures are called 'another' aspect of body language, facial expressions are inferred to be an aspect as well.","The passage first discusses facial expressions, then says ""Gestures are another important aspect of body language,"" implying facial expressions are also aspects of body language.","Relation partly inferred from discourse structure; semantics match standard definition of body language.","Gestures are another important aspect of body language that people use to communicate.","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""within nonverbal communication"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""inferred"",
 ""CausalHint"": null,
 ""LogicalMarker"": ""another"",
 ""OtherQualifier"": null
}","Facial expressions are implicitly framed as one aspect of body language, with gestures being 'another' aspect."
"RelR_e88cf661d71e","En_dfa2f9c6","Can_927f3c55","type_of","is_instance_of","Links a specific example or instance to the more general class or category it belongs to.","class_membership_relation","IDENTITY","categorization","0.97","Example gesture instance within broader gesture category.","The phrase ""From waving hello to giving a thumbs up, gestures can..."" lists waving hello as a specific instance of gestures.","","From waving hello to giving a thumbs up, gestures can convey a wide range of messages","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""example of"",
 ""LogicalMarker"": ""from"",
 ""OtherQualifier"": null
}","Waving hello is given as an example of a gesture."
"RelR_a629081e3ec0","En_6ad4f3a7","Can_927f3c55","type_of","is_instance_of","Links a specific example or instance to the more general class or category it belongs to.","class_membership_relation","IDENTITY","categorization","0.97","Specific hand configuration within general gesture class.","In the same construction, ""giving a thumbs up"" appears in a list that exemplifies gestures.","","From waving hello to giving a thumbs up, gestures can convey a wide range of messages","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""example of"",
 ""LogicalMarker"": ""to"",
 ""OtherQualifier"": null
}","A thumbs up is presented as an example of a gesture."
"RelR_fe66b6717755","Can_0b4d9540","Can_a9790427","type_of","is_subtype_of","Indicates that the subject is a more specific subtype or member of the category denoted by the object within a taxonomic hierarchy.","taxonomic_hierarchy_relation","HIERARCHY","categorization","0.99","Smile treated as member of the facial expressions category.","The phrase ""Facial expressions such as smiles, frowns, and raised eyebrows"" explicitly classifies smiles as facial expressions.","","Facial expressions such as smiles, frowns, and raised eyebrows","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""on the face"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""such as"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","A smile is listed as one of the facial expressions."
"RelR_84791124f769","En_84ec6cfc","Can_a9790427","type_of","is_subtype_of","Indicates that the subject is a more specific subtype or member of the category denoted by the object within a taxonomic hierarchy.","taxonomic_hierarchy_relation","HIERARCHY","categorization","0.98","Frowns treated as a member of facial expressions.","In the list ""smiles, frowns, and raised eyebrows"" under ""Facial expressions such as..."", frowns are classified as facial expressions.","","Facial expressions such as smiles, frowns, and raised eyebrows","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""on the face"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""such as"",
 ""LogicalMarker"": ""and"",
 ""OtherQualifier"": null
}","Frowns are categorized as facial expressions."
"RelR_2fd5dc21df0c","En_2bae1348","Can_a9790427","type_of","is_subtype_of","Indicates that the subject is a more specific subtype or member of the category denoted by the object within a taxonomic hierarchy.","taxonomic_hierarchy_relation","HIERARCHY","categorization","0.98","Raised eyebrows listed within facial expressions category.","The same phrase lists ""raised eyebrows"" among facial expressions.","","Facial expressions such as smiles, frowns, and raised eyebrows","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""on the face"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""such as"",
 ""LogicalMarker"": ""and"",
 ""OtherQualifier"": null
}","Raised eyebrows are treated as a type of facial expression."
"RelR_61a34a560426","En_c9e03786","Can_a9790427","type_of","is_instance_of","Links a specific example or instance to the more general class or category it belongs to.","class_membership_relation","IDENTITY","categorization","0.9","Given as a specific facial configuration; entity description supports it as facial expression.","The text refers to ""a furrowed brow"" immediately after example facial expressions, and its definition classifies it as a facial expression.","Partly supported by entity description; treated as facial expression instance.","while a furrowed brow may indicate confusion or concern","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""on the forehead"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","A furrowed brow is presented as a kind of facial expression."
"RelR_5c47c658a114","En_c34c9b5f","Can_a9790427","derived_from","is_primarily_realized_as","Indicates that the subject type of cue is mainly instantiated or realized as the object modality/form (here, subtle cues are primarily facial expressions).","nonverbal_cue_modality_relation","MODALITY","reference","0.7","Pronoun reference: 'these subtle cues' follows discussion of facial expressions.","The phrase ""By paying attention to these subtle cues"" directly follows sentences about smiles and furrowed brows, suggesting the cues are the facial expressions.","Relation created to anchor that the subtle cues mentioned are mainly facial expressions in this passage.","By paying attention to these subtle cues, individuals can gain insight","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""by paying attention"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""primarily inferred"",
 ""CausalHint"": null,
 ""LogicalMarker"": ""these"",
 ""OtherQualifier"": null
}","Subtle cues in this context primarily refer to facial expressions as sources of emotional information."
"RelR_cf05df44c90f","En_e3b60ff6","En_a656f995","indicates","indicates_internal_state","A nonverbal behavior or facial expression functions as a cue that indicates or signals an internal or inferred psychological or attitudinal state of a person.","nonverbal_state_cue_relation","COMMUNICATION","indicator","0.97","Gesture used as a cue for an internal emotional/defensive state.","The text states that crossing one's arms may signal defensiveness.","","crossing one's arms may signal defensiveness or discomfort","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""during interpersonal interactions"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""may"",
 ""CausalHint"": null,
 ""LogicalMarker"": ""may"",
 ""OtherQualifier"": null
}","Crossing one's arms is described as a gesture that may indicate defensiveness."
"RelR_5f5b97317e70","En_e3b60ff6","En_d68ab443","indicates","indicates_internal_state","A nonverbal behavior or facial expression functions as a cue that indicates or signals an internal or inferred psychological or attitudinal state of a person.","nonverbal_state_cue_relation","COMMUNICATION","indicator","0.97","Gesture used to infer a feeling of discomfort.","The text mentions that crossing one's arms may signal discomfort.","","crossing one's arms may signal defensiveness or discomfort","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""during interpersonal interactions"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""may"",
 ""CausalHint"": null,
 ""LogicalMarker"": ""may"",
 ""OtherQualifier"": null
}","Crossing one's arms is described as a gesture that may indicate discomfort."
"RelR_e4a04cc0899c","Can_348e1d6a","En_1d60ad9b","indicates","indicates_internal_state","A nonverbal behavior or facial expression functions as a cue that indicates or signals an internal or inferred psychological or attitudinal state of a person.","nonverbal_state_cue_relation","COMMUNICATION","indicator","0.98","Head gesture serves as a cue of agreement.","The sentence says that nodding can indicate agreement.","","nodding can indicate agreement or understanding","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""in communicative interactions"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""can"",
 ""CausalHint"": null,
 ""LogicalMarker"": ""can"",
 ""OtherQualifier"": null
}","Nodding is presented as a gesture that can indicate agreement."
"RelR_aedf12b3354a","Can_348e1d6a","En_ff4f15e8","indicates","indicates_internal_state","A nonverbal behavior or facial expression functions as a cue that indicates or signals an internal or inferred psychological or attitudinal state of a person.","nonverbal_state_cue_relation","COMMUNICATION","indicator","0.98","Head gesture as a cue of cognitive understanding.","The text states that nodding can indicate understanding.","","nodding can indicate agreement or understanding","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""in communicative interactions"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""can"",
 ""CausalHint"": null,
 ""LogicalMarker"": ""can"",
 ""OtherQualifier"": null
}","Nodding is described as a gesture that can indicate understanding."
