"relation_id","start_id","end_id","raw_relation_name","canonical_rel_name","canonical_rel_desc","rel_cls","rel_cls_group","rel_hint_type","confidence","resolution_context","justification","remark","evidence_excerpt","chunk_id","qualifiers","rel_desc"
"RelR_0782a45f39e2","En_db64f553","Can_1f8d4136","occurs_during","occurs_in_time_period","Indicates that an event or type of event occurs within a specified historical time period.","event_temporal_scope_relation","TEMPORALITY","temporal","0.8","Part of the same timespan clause as protests and revolutions.","Organized strikes are included in actions spanning to the present day.","","From ancient times to the present day, people have… organized strikes","Ch_000001","{
 ""TemporalQualifier"": ""to the present day"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""to"",
 ""OtherQualifier"": null
}","Strikes continue to be used as a tactic in the present day."
"RelR_db170e327d47","Can_5aea2ac4","Can_5bd1db2a","occurs_during","occurs_in_time_period","Indicates that an event or type of event occurs within a specified historical time period.","event_temporal_scope_relation","TEMPORALITY","temporal","0.8","Revolutions are one of the listed actions across the timespan.","People have waged revolutions from ancient times onward.","","people have… waged revolutions to challenge oppressive regimes","Ch_000001","{
 ""TemporalQualifier"": ""from ancient times"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""From"",
 ""OtherQualifier"": null
}","Revolutions are described as occurring since ancient times."
"RelR_ffb7e95f6d41","Can_5aea2ac4","Can_1f8d4136","occurs_during","occurs_in_time_period","Indicates that an event or type of event occurs within a specified historical time period.","event_temporal_scope_relation","TEMPORALITY","temporal","0.8","Same timespan expression covering revolutions.","Revolutions are included in the activities from ancient times to the present day.","","From ancient times to the present day, people have… waged revolutions","Ch_000001","{
 ""TemporalQualifier"": ""to the present day"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""to"",
 ""OtherQualifier"": null
}","Revolutions continue up to the present day."
"RelR_0462b608f57d","En_db64f553","En_4c79ec59","challenges","aims_to_achieve","Collective political actions (such as protests, strikes, and revolutions) are undertaken with the goal of achieving or affecting the object (e.g., challenging an oppressive regime, securing rights and freedoms).","political_struggle_goal_relation","AGENCY","purpose","0.94","The infinitive 'to challenge' expresses the purpose of organizing strikes.","The text explicitly says people organized strikes to challenge oppressive regimes.","","organized strikes, and waged revolutions to challenge oppressive regimes","Ch_000001","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""to challenge"",
 ""LogicalMarker"": ""to"",
 ""OtherQualifier"": null
}","Strikes are used as a tactic to challenge oppressive regimes."
"RelR_687bd47f5af2","Can_4510a053","En_4c79ec59","challenges","aims_to_achieve","Collective political actions (such as protests, strikes, and revolutions) are undertaken with the goal of achieving or affecting the object (e.g., challenging an oppressive regime, securing rights and freedoms).","political_struggle_goal_relation","AGENCY","purpose","0.9","Taking to the streets is a canonical form of public protest demonstrations.","The general description links street protests to challenging oppressive regimes.","","people have taken to the streets… to challenge oppressive regimes","Ch_000001","{
 ""TemporalQualifier"": ""from ancient times to the present day"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""to challenge"",
 ""LogicalMarker"": ""to"",
 ""OtherQualifier"": null
}","Public protest demonstrations (taking to the streets) are intended to challenge oppressive regimes."
"RelR_c999c255c6fd","Can_5aea2ac4","En_4c79ec59","challenges","aims_to_achieve","Collective political actions (such as protests, strikes, and revolutions) are undertaken with the goal of achieving or affecting the object (e.g., challenging an oppressive regime, securing rights and freedoms).","political_struggle_goal_relation","AGENCY","purpose","0.95","Revolutions are explicitly linked with the purpose of challenging regimes.","The text directly connects waging revolutions to challenging oppressive regimes.","","waged revolutions to challenge oppressive regimes","Ch_000001","{
 ""TemporalQualifier"": ""from ancient times to the present day"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""to challenge"",
 ""LogicalMarker"": ""to"",
 ""OtherQualifier"": null
}","Revolutions are waged with the aim of challenging oppressive regimes."
"RelR_160996972ca4","Can_4510a053","En_0fe94088","demands","seeks_to_obtain","The subject collective action is undertaken with the explicit goal of obtaining or securing the object (e.g., rights, benefits, or improved conditions).","collective_action_goal_relation","AGENCY","goal","0.94","Protests are one of the actions people take to demand rights.","People have taken to the streets to demand political rights.","","people have taken to the streets… to… demand political rights","Ch_000001","{
 ""TemporalQualifier"": ""from ancient times to the present day"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""to demand"",
 ""LogicalMarker"": ""to"",
 ""OtherQualifier"": null
}","Public protest demonstrations are used to demand political rights."
"RelR_806bcbe64b66","En_db64f553","En_0fe94088","demands","seeks_to_obtain","The subject collective action is undertaken with the explicit goal of obtaining or securing the object (e.g., rights, benefits, or improved conditions).","collective_action_goal_relation","AGENCY","goal","0.9","Strikes appear in the same purpose clause as protests.","Organized strikes are listed among actions to demand political rights.","","organized strikes, and waged revolutions to challenge oppressive regimes, demand political rights","Ch_000001","{
 ""TemporalQualifier"": ""from ancient times to the present day"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""to demand"",
 ""LogicalMarker"": ""to"",
 ""OtherQualifier"": null
}","Strikes are organized to demand political rights."
"RelR_f48e524116d2","Can_5aea2ac4","En_0fe94088","demands","seeks_to_obtain","The subject collective action is undertaken with the explicit goal of obtaining or securing the object (e.g., rights, benefits, or improved conditions).","collective_action_goal_relation","AGENCY","goal","0.9","Revolutions share the same infinitive purpose phrase.","Waged revolutions are part of the listed ways to demand political rights.","","organized strikes, and waged revolutions to… demand political rights","Ch_000001","{
 ""TemporalQualifier"": ""from ancient times to the present day"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""to demand"",
 ""LogicalMarker"": ""to"",
 ""OtherQualifier"": null
}","Revolutions are actions through which people demand political rights."
"RelR_fa9d99df4a1f","Can_4510a053","Can_e61053fb","seeks","pursues_goal","The subject intentionally strives for, advocates for, or is oriented toward achieving the object as a normative or aspirational goal.","goal_orientation_relation","AGENCY","goal","0.94","Fighting for social justice is one of the stated aims of such actions.","People have taken to the streets to fight for social justice.","","people have taken to the streets… and waged revolutions… and fight for social justice","Ch_000001","{
 ""TemporalQualifier"": ""from ancient times to the present day"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""to fight for"",
 ""LogicalMarker"": ""to"",
 ""OtherQualifier"": null
}","Public protest demonstrations are used to fight for social justice."
"RelR_837545d2c978","En_db64f553","Can_e61053fb","seeks","pursues_goal","The subject intentionally strives for, advocates for, or is oriented toward achieving the object as a normative or aspirational goal.","goal_orientation_relation","AGENCY","goal","0.86","Strikes are within the same coordinated actions that fight for social justice.","Strikes appear in the list of tactics people use, culminating in fighting for social justice.","Slight syntactic distance, but semantics strongly connect strikes to the purpose.","taken to the streets, organized strikes, and waged revolutions… and fight for social justice","Ch_000001","{
 ""TemporalQualifier"": ""from ancient times to the present day"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""to… fight for"",
 ""LogicalMarker"": ""and"",
 ""OtherQualifier"": null
}","Strikes are part of collective actions to fight for social justice."
"RelR_3afa9bec136f","Can_5aea2ac4","Can_e61053fb","seeks","pursues_goal","The subject intentionally strives for, advocates for, or is oriented toward achieving the object as a normative or aspirational goal.","goal_orientation_relation","AGENCY","goal","0.9","Revolutions form part of collective actions oriented toward social justice.","Revolutions are part of the actions mentioned immediately before 'fight for social justice'.","","organized strikes, and waged revolutions to challenge… and fight for social justice","Ch_000001","{
 ""TemporalQualifier"": ""from ancient times to the present day"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""to… fight for"",
 ""LogicalMarker"": ""and"",
 ""OtherQualifier"": null
}","Revolutions are also undertaken in pursuit of social justice."
"RelR_e6222803654a","En_dee9a0c2","En_e300f192","occurs_in","occurs_in","Links an event, process, or movement to the geographic, political, or societal context in which it takes place.","event_or_process_location_relation","SPATIALITY","spatial","0.97","Ancient Egypt is specified as the location of this early protest.","One of the earliest recorded protests… dates back to ancient Egypt.","","dates back to ancient Egypt, where workers… staged a strike","Ch_000001","{
 ""TemporalQualifier"": ""ancient times"",
 ""SpatialQualifier"": ""ancient Egypt"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""reportedly"",
 ""CausalHint"": null,
 ""LogicalMarker"": ""where"",
 ""OtherQualifier"": null
}","The strike by pyramid workers took place in ancient Egypt."
"RelR_4c1e78b7fcb1","En_e300f192","En_50c8cb8b","located_in","contains","Indicates that a place or region includes or contains a physical site, structure, or object within its boundaries.","spatial_containment_relation","SPATIALITY","spatial","0.96","Pyramids mentioned as being constructed in ancient Egypt.","Workers in ancient Egypt are described as working on the construction of the pyramids.","[""Subject and object class_group labels appear to be mis-assigned (Ancient Egypt and Egyptian pyramids are grouped under 'Historical Labor Protests'), which likely reflects an upstream entity-classification issue rather than a relation-schema problem.""]","ancient Egypt, where workers on the construction of the pyramids","Ch_000001","{
 ""TemporalQualifier"": ""ancient times"",
 ""SpatialQualifier"": ""ancient Egypt"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""reportedly"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","The Egyptian pyramids are situated in ancient Egypt."
"RelR_303d7f474208","En_0dd7e30d","En_50c8cb8b","works_on","participates_in","Indicates that an actor or group takes part in an event, activity, or form of collective action.","collective_action_actor_role_relation","AGENCY","participation","0.97","The phrase explicitly ties the workers to pyramid construction.","They are described as 'workers on the construction of the pyramids'.","","workers on the construction of the pyramids reportedly staged a strike","Ch_000001","{
 ""TemporalQualifier"": ""ancient times"",
 ""SpatialQualifier"": ""ancient Egypt"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""reportedly"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","This worker group was engaged in constructing the Egyptian pyramids."
"RelR_cd1574a9ef6c","En_0dd7e30d","En_dee9a0c2","initiated","initiates","Indicates that an actor or group starts or triggers an event or form of collective action.","collective_action_actor_role_relation","AGENCY","participation","0.97","The workers are explicitly the agents staging the strike.","Workers on the construction of the pyramids reportedly staged a strike.","","workers on the construction of the pyramids reportedly staged a strike","Ch_000001","{
 ""TemporalQualifier"": ""ancient times"",
 ""SpatialQualifier"": ""ancient Egypt"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""reportedly"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""HistoricalStatus: one of the earliest recorded protests""
}","The pyramid construction workers initiated the strike."
"RelR_89ce5115862c","En_dee9a0c2","En_db64f553","is_instance_of","is_instance_of","Connects a specific event or case to the more general class or category it instantiates.","taxonomic_hierarchy_relation","IDENTITY","taxonomy","0.93","Specific historical strike mapped to the generic strikes category.","It is explicitly called a strike, aligning it with the general concept of strikes.","","workers… reportedly staged a strike to demand better working conditions","Ch_000001","{
 ""TemporalQualifier"": ""ancient times"",
 ""SpatialQualifier"": ""ancient Egypt"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""reportedly"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""HistoricalStatus: one of the earliest recorded protests""
}","The strike by pyramid workers is an instance of a strike."
"RelR_efe5dedb77aa","En_dee9a0c2","En_4b4d5d48","demands","seeks_to_obtain","The subject collective action is undertaken with the explicit goal of obtaining or securing the object (e.g., rights, benefits, or improved conditions).","collective_action_goal_relation","AGENCY","goal","0.98","The infinitive phrase indicates the purpose of the strike.","The strike was staged to demand better working conditions.","","staged a strike to demand better working conditions and wages","Ch_000001","{
 ""TemporalQualifier"": ""ancient times"",
 ""SpatialQualifier"": ""ancient Egypt"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""reportedly"",
 ""CausalHint"": ""to demand"",
 ""LogicalMarker"": ""to"",
 ""OtherQualifier"": null
}","The pyramid workers' strike sought better working conditions."
"RelR_09cf6e9d012b","En_dee9a0c2","En_b3797b2f","demands","seeks_to_obtain","The subject collective action is undertaken with the explicit goal of obtaining or securing the object (e.g., rights, benefits, or improved conditions).","collective_action_goal_relation","AGENCY","goal","0.97","Wages are part of the same demand phrase as working conditions.","The strike was staged to demand… wages.","","staged a strike to demand better working conditions and wages","Ch_000001","{
 ""TemporalQualifier"": ""ancient times"",
 ""SpatialQualifier"": ""ancient Egypt"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""reportedly"",
 ""CausalHint"": ""to demand"",
 ""LogicalMarker"": ""and"",
 ""OtherQualifier"": null
}","The pyramid workers' strike also demanded wages."
"RelR_d8342d63e92a","Can_a6b8db34","En_33ab1300","contributes_to","influences","The subject exerts a causal or formative influence on the historical trajectory, development, or interpretation of the object (e.g., shaping events, periods, or narratives).","historical_influence_relation","CAUSALITY","causal","0.78","Protests shape history by catalyzing change; thus change mediates the impact on history.","The text links shaping history with being catalysts for change and transformation.","Relation inferred to capture implied mediation between change and historical course.","played a significant role in shaping the course of history, serving as powerful catalysts for change and transformation","Ch_000001","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""in societies around the world"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""catalysts for change… shaping the course of history"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Social and political change contributes to shaping the course of history."
"RelR_d97b3bf976b6","En_80337acc","Can_4510a053","engages_in","participates_in","Indicates that an actor or group takes part in an event, activity, or form of collective action.","collective_action_actor_role_relation","AGENCY","participation","0.83","Direction chosen as people being the actors who carry out demonstrations.","The text states that protests, undertaken as people assert their rights and challenge authority, take the form of peaceful demonstrations.","","protests have taken various forms, from peaceful demonstrations to violent uprisings, as people have sought to assert their rights and challenge authority","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Purpose: to assert rights and challenge authority""
}","People engage in public protest demonstrations as a form of protest to assert their rights and challenge authority."
"RelR_4c73dab2ea16","En_80337acc","En_d51f7be4","engages_in","participates_in","Indicates that an actor or group takes part in an event, activity, or form of collective action.","collective_action_actor_role_relation","AGENCY","participation","0.86","Direction chosen as people are the actors initiating uprisings.","Violent uprisings are presented as one of the forms protests take when people seek to assert their rights and challenge authority.","","Throughout the centuries, protests have taken various forms, from peaceful demonstrations to violent uprisings, as people have sought to assert their rights and challenge authority.","Ch_000002","{
 ""TemporalQualifier"": ""Throughout the centuries"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Purpose: to assert rights and challenge authority""
}","People engage in violent uprisings as another form of protest to assert rights and challenge authority."
"RelR_d757aba1b414","En_80337acc","Can_3eac6c46","seeks_to_assert","strives_for","Subject actively pursues, struggles for, or seeks to secure the object (typically rights, freedoms, or other political or social goals).","political_goal_pursuit_relation","AGENCY","goal","0.9","Rights and freedoms are the target of assertion by people.","The phrase 'as people have sought to assert their rights' links people to the broader concept of rights and freedoms.","","protests have taken various forms, from peaceful demonstrations to violent uprisings, as people have sought to assert their rights","Ch_000002","{
 ""TemporalQualifier"": ""Throughout the centuries"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""as"",
 ""OtherQualifier"": ""Means: through various forms of protest""
}","People use protests to assert their rights and freedoms."
"RelR_624ff749f807","En_80337acc","En_fd3b40f4","challenges","opposes","The subject is in active opposition to the object, challenging or seeking to end the authority, structure, rule, or discriminatory practice represented by the object.","political_opposition_relation","CONFLICT","opposition","0.9","Subject is the protesting group; object is the power structure they confront.","The text explicitly states people have sought to 'challenge authority' in the context of protests.","","violent uprisings, as people have sought to assert their rights and challenge authority.","Ch_000002","{
 ""TemporalQualifier"": ""Throughout the centuries"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""as"",
 ""OtherQualifier"": ""Method: via protests, demonstrations, and uprisings""
}","People challenge established authority through protests and uprisings."
"RelR_543c8d7998e1","En_d51f7be4","Can_5aea2ac4","is_type_of","is_subtype_of","Connects a more specific subclass or subtype to a more general class within a taxonomy or classification.","taxonomic_hierarchy_relation","IDENTITY","classification","0.63","Maps specific phrase 'violent uprisings' to the broader class 'revolutions'.","The passage juxtaposes 'protests' and 'revolutions' and describes 'violent uprisings' among protest forms, which often constitute revolutionary uprisings.","Some reliance on domain knowledge; relation included for coverage with moderate confidence.","protests have taken various forms, from peaceful demonstrations to violent uprisings… the history of protests and revolutions","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""often"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Context: discussed in relation to protests and revolutions""
}","Violent uprisings are a type of revolutionary or uprising event."
"RelR_29f438dd72bc","En_cc9ddaae","Can_1b79c3ce","influences","influences","The subject exerts a causal or formative influence on the historical trajectory, development, or interpretation of the object (e.g., shaping events, periods, or narratives).","historical_influence_relation","CAUSALITY","historical_impact","0.96","American Revolution acts as a key event shaping the trajectory of protests and revolutions.","Explicitly described as marking a 'turning point in the history of protests and revolutions'.","","The American Revolution of 1776 marked a turning point in the history of protests and revolutions","Ch_000002","{
 ""TemporalQualifier"": ""1776 and after"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""marked a turning point"",
 ""LogicalMarker"": ""as"",
 ""OtherQualifier"": null
}","The American Revolution of 1776 significantly influenced the subsequent history of protests and revolutions."
"RelR_f897e7d1818e","En_cc9ddaae","En_80337acc","inspires","inspires","X inspires Y: X exerts a motivational or ideological influence that helps initiate, shape, or strengthen Y (such as subsequent movements, uprisings, struggles, or pursuit of political ideals).","ideological_influence_relation","CAUSALITY","inspiration","0.95","Direction from historical event to the people inspired by it.","The text says the American Revolution 'inspired people around the world'.","","The American Revolution of 1776… as it inspired people around the world to fight for their freedom and independence from colonial rule.","Ch_000002","{
 ""TemporalQualifier"": ""after 1776"",
 ""SpatialQualifier"": ""around the world"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""as it inspired"",
 ""LogicalMarker"": ""as"",
 ""OtherQualifier"": ""ResultingAction: to fight for freedom and independence from colonial rule""
}","The American Revolution inspired people globally to struggle for freedom and independence."
