"entity_id","entity_name","entity_description","entity_type_hint","entity_confidence","entity_resolution_context","entity_flag","class_id","class_label","class_group","chunk_ids","node_properties"
"En_0852beda","discrimination","Unfair treatment of people, particularly on racial grounds, opposed by the civil rights movement.","Condition","0.95","The civil rights movement in the United States, led by figures such as Martin Luther King Jr. and Rosa Parks, challenged racial segregation and discrimination.","entity_raw","ClsC_f2cd4651","Racial Segregation and Discrimination (U.S. Civil Rights Era)","Civil Rights and Racial Justice Movements","[""Ch_000004""]","[]"
"En_f6d1c65d","civil rights movement in the United States","Social and political movement in the U.S. challenging racial segregation and discrimination, leading to major civil rights laws.","Movement","0.98","The civil rights movement in the United States, led by figures such as Martin Luther King Jr. and Rosa Parks, challenged racial segregation and discrimination, paving the way for the passage of landmark civil rights legislation in the 1960s.","entity_raw","ClsC_ad019500","US Civil Rights Era Developments","US Civil Rights Movement & Era","[""Ch_000004""]","[]"
"En_a1e5db36","landmark civil rights legislation in the 1960s","Major U.S. civil rights laws passed in the 1960s as a result of the movement.","LegalInstrument","0.94","The civil rights movement in the United States, led by figures such as Martin Luther King Jr. and Rosa Parks, challenged racial segregation and discrimination, paving the way for the passage of landmark civil rights legislation in the 1960s.","entity_raw","ClsC_ad019500","US Civil Rights Era Developments","US Civil Rights Movement & Era","[""Ch_000004""]","[]"
"En_50c8cb8b","Egyptian pyramids","Monumental pyramid structures in ancient Egypt whose construction involved the striking workers.","Structure","0.94","One of the earliest recorded protests in history dates back to ancient Egypt, where workers on the construction of the pyramids reportedly staged a strike to demand better working conditions and wages.","entity_raw","ClsC_ca388388","Pyramid Construction and Labor Strike (Ancient Egypt)","Historical Labor Protests","[""Ch_000001""]","[]"
"En_dee9a0c2","strike by pyramid workers","An early recorded labor strike by pyramid construction workers in ancient Egypt.","CollectiveAction","0.9","One of the earliest recorded protests in history dates back to ancient Egypt, where workers on the construction of the pyramids reportedly staged a strike to demand better working conditions and wages.","entity_raw","ClsC_ca388388","Pyramid Construction and Labor Strike (Ancient Egypt)","Historical Labor Protests","[""Ch_000001""]","[]"
"En_4b4d5d48","better working conditions","Improved labor circumstances demanded by the striking pyramid workers.","Demand","0.93","One of the earliest recorded protests in history dates back to ancient Egypt, where workers on the construction of the pyramids reportedly staged a strike to demand better working conditions and wages.","entity_raw","ClsC_97d5a162","Labor Demands","Historical Labor Protests","[""Ch_000001""]","[]"
"En_b3797b2f","wages","Monetary or material compensation sought by striking workers.","EconomicTerm","0.9","One of the earliest recorded protests in history dates back to ancient Egypt, where workers on the construction of the pyramids reportedly staged a strike to demand better working conditions and wages.","entity_raw","ClsC_97d5a162","Labor Demands","Historical Labor Protests","[""Ch_000001""]","[]"
"En_e7b386f9","all men are created equal","Principle asserting the fundamental equality of all people as stated in the Declaration of Independence.","IdeologicalPrinciple","0.97","The Declaration of Independence, with its assertion that all men are created equal and endowed with certain unalienable rights, served as a powerful statement of the principles that would underpin many future protests and revolutions.","entity_raw","ClsC_37b9515c","Foundational Equality and Rights Principles","Rights, Equality, and Social Justice","[""Ch_000002""]","[]"
"En_625b8206","unalienable rights","Rights considered inherent and not to be taken away, as described in the Declaration of Independence.","AbstractConcept","0.98","The Declaration of Independence, with its assertion that all men are created equal and endowed with certain unalienable rights, served as a powerful statement of the principles that would underpin many future protests and revolutions.","entity_raw","ClsC_37b9515c","Foundational Equality and Rights Principles","Rights, Equality, and Social Justice","[""Ch_000002""]","[]"
"En_c13b24bc","principles underpinning future protests and revolutions","Set of ideas about equality and rights that influenced later protest and revolutionary movements.","AbstractConcept","0.9","The Declaration of Independence, with its assertion that all men are created equal and endowed with certain unalienable rights, served as a powerful statement of the principles that would underpin many future protests and revolutions.","entity_raw","ClsC_37b9515c","Foundational Equality and Rights Principles","Rights, Equality, and Social Justice","[""Ch_000002""]","[]"
"En_4a0c884d","freedom","State of being free that people worldwide sought, influenced by the American Revolution.","AbstractConcept","0.95","The American Revolution of 1776 marked a turning point in the history of protests and revolutions, as it inspired people around the world to fight for their freedom and independence from colonial rule.","entity_raw","ClsC_13ecade3","Freedom as Political Ideal","Colonial Freedom and Independence (Ideals & Movements)","[""Ch_000002""]","[]"
"En_8e946411","monarchy in France","The royal system of government in France that was overthrown in 1789.","PoliticalInstitution","0.82","The French Revolution of 1789, which overthrew the monarchy and established a republic based on the principles of liberty, equality, and fraternity.","entity_raw","ClsC_c145be8d","French Political Regimes","Modern Political Revolutions","[""Ch_000003""]","[]"
"En_acd2496d","First French Republic","The republican form of government established in France in 1792 following the overthrow of the monarchy during the French Revolution.","PoliticalInstitution","0.86","The French Revolution of 1789, which overthrew the monarchy and established a republic based on the principles of liberty, equality, and fraternity.","entity_raw","ClsC_c145be8d","French Political Regimes","Modern Political Revolutions","[""Ch_000003""]","[]"
"En_f254de72","liberty, equality, and fraternity","Core political and social principles underpinning the French revolutionary republic.","IdeologicalPrinciple","0.96","The French Revolution of 1789, which overthrew the monarchy and established a republic based on the principles of liberty, equality, and fraternity.","entity_raw","ClsC_15f8ba22","French Revolutionary Legacy","Modern Political Revolutions","[""Ch_000003""]","[]"
"En_53951c70","revolutionary movements across Europe and beyond","Revolutionary political movements in Europe and other regions inspired by the French Revolution.","SocialMovement","0.87","The French Revolution of 1789, which overthrew the monarchy and established a republic based on the principles of liberty, equality, and fraternity, served as a model for revolutionary movements across Europe and beyond.","entity_raw","ClsC_15f8ba22","French Revolutionary Legacy","Modern Political Revolutions","[""Ch_000003""]","[]"
"En_192ed55e","the movement","Reference to the U.S. civil rights movement that inspired global actions for equality and rights.","Movement","0.88","The movement inspired people around the world to stand up against injustice and fight for equality and human rights.","entity_raw","ClsC_8f697d4f","Social and Political Movements","Social and Political Movements","[""Ch_000004""]","[]"
"En_74fe80ef","movements for democracy","Organized efforts seeking democratic governance, often inspired by protests.","Movement","0.94","From ancient times to the present day, protests have served as a powerful force for change, inspiring movements for democracy, equality, and justice around the world.","entity_raw","ClsC_8f697d4f","Social and Political Movements","Social and Political Movements","[""Ch_000006""]","[]"
"En_2bc42b40","movements for equality","Organized campaigns aiming to reduce or eliminate social and political inequality.","Movement","0.93","From ancient times to the present day, protests have served as a powerful force for change, inspiring movements for democracy, equality, and justice around the world.","entity_raw","ClsC_8f697d4f","Social and Political Movements","Social and Political Movements","[""Ch_000006""]","[]"
"En_a858e918","movements for justice","Collective efforts focused on achieving fairness and rectifying wrongs in society.","Movement","0.93","From ancient times to the present day, protests have served as a powerful force for change, inspiring movements for democracy, equality, and justice around the world.","entity_raw","ClsC_8f697d4f","Social and Political Movements","Social and Political Movements","[""Ch_000006""]","[]"
"Can_5bd1db2a","ancient times","Early historical periods referenced as the starting point of protest history and activity.","TimePeriod","0.91","Both mentions use the same phrase in the same historical-protest context and describe the early period of protest history.","entity_raw","ClsC_10439420","Protest-Related Time Periods","Protests and Revolutions – Historical Context","[""Ch_000001"", ""Ch_000006""]","[]"
"Can_1f8d4136","present day","The contemporary era in which protests and revolutions continue to influence social and political change.","TimePeriod","0.91","Both refer to the same contemporary period contrasted with ancient times in the context of ongoing protest history.","entity_raw","ClsC_10439420","Protest-Related Time Periods","Protests and Revolutions – Historical Context","[""Ch_000001"", ""Ch_000006""]","[]"
"En_f12bde01","19th and 20th centuries","Historical period during which numerous protests and revolutions reshaped global politics.","TimePeriod","0.94","The 19th and 20th centuries witnessed a wave of protests and revolutions that transformed the political landscape of many countries.","entity_raw","ClsC_10439420","Protest-Related Time Periods","Protests and Revolutions – Historical Context","[""Ch_000003""]","[]"
"En_db4675e1","late 20th and early 21st centuries","Historical time period during which protests and revolutions continued to influence politics.","TimePeriod","0.93","In the late 20th and early 21st centuries, protests and revolutions have continued to shape the political landscape of many countries.","entity_raw","ClsC_10439420","Protest-Related Time Periods","Protests and Revolutions – Historical Context","[""Ch_000004""]","[]"
"Can_3eac6c46","rights and freedoms","Fundamental entitlements, including civil, political, and human rights and freedoms, that people seek to assert or protect through protests and revolutions.","NormativeConcept","0.95","Both mentions describe the same broad normative notion of entitlements people fight for, with 'rights and freedoms' encompassing the more general 'rights' reference.","entity_raw","ClsC_f1f06b66","Rights and Liberties","Rights, Equality, and Social Justice","[""Ch_000002"", ""Ch_000006""]","[]"
"En_0fe94088","political rights","Rights related to political participation and representation demanded by protesters.","Right","0.95","From ancient times to the present day, people have taken to the streets, organized strikes, and waged revolutions to challenge oppressive regimes, demand political rights, and fight for social justice.","entity_raw","ClsC_f1f06b66","Rights and Liberties","Rights, Equality, and Social Justice","[""Ch_000001""]","[]"
"En_80337acc","people","Groups of individuals participating in protests and revolutions to assert rights and seek change.","Actor","0.92","Throughout the centuries, protests have taken various forms, from peaceful demonstrations to violent uprisings, as people have sought to assert their rights and challenge authority.","entity_raw","ClsC_3bdbce6c","Political Stakeholder Actors","Contentious Politics Actors & Power Structures","[""Ch_000002""]","[]"
"En_fd3b40f4","authority","Established power or governing bodies that are challenged by protests and uprisings.","AbstractConcept","0.94","Throughout the centuries, protests have taken various forms, from peaceful demonstrations to violent uprisings, as people have sought to assert their rights and challenge authority.","entity_raw","ClsC_3bdbce6c","Political Stakeholder Actors","Contentious Politics Actors & Power Structures","[""Ch_000002""]","[]"
"En_f95f4cbd","ordinary people","Non-elite individuals in general, whose collective actions can influence politics and society.","Group","0.94","They serve as a reminder of the power of ordinary people to challenge injustice, demand accountability, and shape the course of history.","entity_raw","ClsC_3bdbce6c","Political Stakeholder Actors","Contentious Politics Actors & Power Structures","[""Ch_000006""]","[]"
"En_1e90cb97","national conversation on race and inequality","Widespread public and political discourse in the United States about race and inequality.","SocialProcess","0.86","The movement has sparked a national conversation on race and inequality, leading to widespread protests and calls for reform.","entity_raw","ClsC_8e8df06a","Social Responses to Inequality","Social Inequality and Justice","[""Ch_000005""]","[]"
"En_bb4b25c5","calls for reform","Public demands for changes to policies, institutions, or systems.","Demand","0.86","The movement has sparked a national conversation on race and inequality, leading to widespread protests and calls for reform.","entity_raw","ClsC_8e8df06a","Social Responses to Inequality","Social Inequality and Justice","[""Ch_000005""]","[]"
"Can_1b79c3ce","history of protests and revolutions","The historical development, record, and analysis of protest movements and revolutionary events over time.","AbstractConcept","0.93","Both entities share the exact same name and nearly identical descriptions referring to the recorded past of protests and revolutions, differing only in minor wording and type label.","entity_raw","ClsC_8ddebd69","Historical Impact of Protests and Revolutions","Protests and Revolutions – Historical Context","[""Ch_000002"", ""Ch_000006""]","[]"
"En_33ab1300","course of history","The overall trajectory and development of human events over time.","AbstractConcept","0.83","Protests and revolutions have played a significant role in shaping the course of history, serving as powerful catalysts for change and transformation in societies around the world.","entity_raw","ClsC_8ddebd69","Historical Impact of Protests and Revolutions","Protests and Revolutions – Historical Context","[""Ch_000001""]","[]"
"En_276424be","legacy of past protests and revolutions","Enduring impact and historical consequences of earlier protests and revolutionary movements.","Concept","0.92","While the road to progress is often long and difficult, the legacy of past protests and revolutions serves as a reminder of the enduring power of the human spirit to overcome oppression and create a better world.","entity_raw","ClsC_8ddebd69","Historical Impact of Protests and Revolutions","Protests and Revolutions – Historical Context","[""Ch_000007""]","[]"
"En_43a9a013","repression","Use of restrictive or coercive measures to control or silence dissent.","Phenomenon","0.9","Protests and revolutions have often been met with repression and violence by authorities seeking to maintain their grip on power.","entity_raw","ClsC_6705677d","Coercive Control Measures","Political Repression and State Violence","[""Ch_000005""]","[]"
"En_a16d7dbe","violence","Physical force used to harm, damage, or intimidate people.","Phenomenon","0.88","Protests and revolutions have often been met with repression and violence by authorities seeking to maintain their grip on power.","entity_raw","ClsC_6705677d","Coercive Control Measures","Political Repression and State Violence","[""Ch_000005""]","[]"
"En_804905a3","Tiananmen Square massacre","Chinese government’s violent suppression of protesters in Beijing’s Tiananmen Square in 1989.","Event","0.99","From the Tiananmen Square massacre in China to the crackdown on pro-democracy protesters in Belarus, governments have used force to suppress dissent and silence opposition.","entity_raw","ClsC_43b73765","State Repression Events","Political Repression and State Violence","[""Ch_000005""]","[]"
"En_3bb4a35d","crackdown on pro-democracy protesters in Belarus","Government suppression of demonstrators advocating democracy in Belarus.","Event","0.96","From the Tiananmen Square massacre in China to the crackdown on pro-democracy protesters in Belarus, governments have used force to suppress dissent and silence opposition.","entity_raw","ClsC_43b73765","State Repression Events","Political Repression and State Violence","[""Ch_000005""]","[]"
"En_4859a4e0","pro-democracy protesters","Demonstrators advocating for democratic governance and political freedoms.","ActorGroup","0.9","From the Tiananmen Square massacre in China to the crackdown on pro-democracy protesters in Belarus, governments have used force to suppress dissent and silence opposition.","entity_raw","ClsC_e6f1aa8c","Pro-Democracy Actor Groups","Contentious Politics Actors & Power Structures","[""Ch_000005""]","[]"
"En_6dae5064","opposition","Political or social actors resisting or criticizing those in power.","ActorGroup","0.84","From the Tiananmen Square massacre in China to the crackdown on pro-democracy protesters in Belarus, governments have used force to suppress dissent and silence opposition.","entity_raw","ClsC_e6f1aa8c","Pro-Democracy Actor Groups","Contentious Politics Actors & Power Structures","[""Ch_000005""]","[]"
"En_2a6720f1","systemic racism","Structural and institutional racial discrimination embedded within societal systems and policies.","Condition","0.98","The Black Lives Matter movement, which emerged in response to police brutality and systemic racism in the United States, has galvanized millions of people around the world to demand racial justice and equality.","entity_raw","ClsC_cf3dab62","Racial Inequality Concepts","Rights, Equality, and Social Justice","[""Ch_000005""]","[]"
"En_e667f9cc","racial justice","The goal of fair treatment and equal rights regardless of race.","Goal","0.95","The Black Lives Matter movement, which emerged in response to police brutality and systemic racism in the United States, has galvanized millions of people around the world to demand racial justice and equality.","entity_raw","ClsC_cf3dab62","Racial Inequality Concepts","Rights, Equality, and Social Justice","[""Ch_000005""]","[]"
"En_4fead8c7","race","Socially constructed categorization of people often linked to discrimination and inequality.","SocialCategory","0.82","The movement has sparked a national conversation on race and inequality, leading to widespread protests and calls for reform.","entity_raw","ClsC_cf3dab62","Racial Inequality Concepts","Rights, Equality, and Social Justice","[""Ch_000005""]","[]"
"En_5bb60106","Black Lives Matter movement","A social and political movement responding to police brutality and systemic racism in the United States.","Movement","0.99","The Black Lives Matter movement, which emerged in response to police brutality and systemic racism in the United States, has galvanized millions of people around the world to demand racial justice and equality.","entity_raw","ClsC_6e70af0e","Police Brutality and Contemporary Racial Justice Movements","Civil Rights and Racial Justice Movements","[""Ch_000005""]","[]"
"En_32d5ab6b","police brutality","The use of excessive or unwarranted force by law enforcement officers against civilians.","Phenomenon","0.98","The Black Lives Matter movement, which emerged in response to police brutality and systemic racism in the United States, has galvanized millions of people around the world to demand racial justice and equality.","entity_raw","ClsC_6e70af0e","Police Brutality and Contemporary Racial Justice Movements","Civil Rights and Racial Justice Movements","[""Ch_000005""]","[]"
"Can_5aea2ac4","revolutions","Large-scale collective uprisings or upheavals that fundamentally transform political or social systems, often by overthrowing existing regimes.","PoliticalEvent","0.97","Both mentions use the same name and describe generic political and social revolutions in the same discourse, differing only slightly in type hint granularity.","entity_raw","ClsC_d77d6ede","Revolutions and Uprisings","Political Collective Action and Contention","[""Ch_000001"", ""Ch_000002"", ""Ch_000003"", ""Ch_000005"", ""Ch_000006"", ""Ch_000007""]","[]"
"En_bc8a2032","uprisings around the world","Rebellion events in various countries influenced by the Russian Revolution.","PoliticalEvent","0.86","The revolution sparked a wave of socialist movements and uprisings around the world, as people sought to overthrow oppressive regimes and create a more just and equitable society.","entity_raw","ClsC_d77d6ede","Revolutions and Uprisings","Political Collective Action and Contention","[""Ch_000003""]","[]"
"En_d51f7be4","violent uprisings","Forceful, often armed, collective rebellions against authorities or regimes.","Action","0.96","Throughout the centuries, protests have taken various forms, from peaceful demonstrations to violent uprisings, as people have sought to assert their rights and challenge authority.","entity_raw","ClsC_d77d6ede","Revolutions and Uprisings","Political Collective Action and Contention","[""Ch_000002""]","[]"
"Can_a6b8db34","social and political change","Transformations or deep shifts in societal structures, norms, and political institutions driven by collective or political action.","Outcome","0.93","All three refer to substantially the same outcome—changes or transformations in social and political structures—differing only in phrasing, not in concept.","entity_raw","ClsC_c8272d0c","Socio-Political Transformation","Sociopolitical Systems and Change","[""Ch_000001"", ""Ch_000006""]","[]"
"Can_c27097a9","political landscape of many countries","Overall configuration of political systems, institutions, and power structures across multiple countries.","AbstractConcept","0.82","Both entities share the exact same name, refer to the same abstract idea in nearly identical contexts, and differ only in type_hint granularity.","entity_raw","ClsC_c8272d0c","Socio-Political Transformation","Sociopolitical Systems and Change","[""Ch_000003"", ""Ch_000004""]","[]"
"En_87efd12d","socialist movements","Political movements inspired by socialism that emerged after the Russian Revolution.","SocialMovement","0.9","The revolution sparked a wave of socialist movements and uprisings around the world, as people sought to overthrow oppressive regimes and create a more just and equitable society.","entity_raw","ClsC_7916e944","Political Movements and Targeted Regimes","Contentious Politics Actors & Power Structures","[""Ch_000003""]","[]"
"En_35bfc922","oppressive regimes","Authoritarian or unjust governments targeted by revolutionary and socialist movements.","PoliticalInstitution","0.88","The revolution sparked a wave of socialist movements and uprisings around the world, as people sought to overthrow oppressive regimes and create a more just and equitable society.","entity_raw","ClsC_7916e944","Political Movements and Targeted Regimes","Contentious Politics Actors & Power Structures","[""Ch_000003""]","[]"
"En_001eaca8","injustice","Unfair or oppressive conditions that protests and revolutions aim to challenge.","Condition","0.92","They serve as a reminder of the power of ordinary people to challenge injustice, demand accountability, and shape the course of history.","entity_raw","ClsC_7bcd9d4a","Social Injustice Conditions","Social Inequality and Justice","[""Ch_000006""]","[]"
"En_6f8a0347","oppression","Systemic or prolonged unjust treatment and control exercised over people.","Condition","0.9","the enduring power of the human spirit to overcome oppression and create a better world.","entity_raw","ClsC_7bcd9d4a","Social Injustice Conditions","Social Inequality and Justice","[""Ch_000007""]","[]"
"En_3f58c039","human spirit","Intrinsic resilience and determination of people in striving against hardship or injustice.","Concept","0.91","the legacy of past protests and revolutions serves as a reminder of the enduring power of the human spirit to overcome oppression and create a better world.","entity_raw","ClsC_ea0bf6d2","Human Spirit in Social Struggle","Social Progress & Human Resilience Concepts","[""Ch_000007""]","[]"
"En_18bfda4c","resilience of people","People’s capacity to persist in struggle despite challenges and risks.","HumanAttribute","0.88","In conclusion, the history of protests and revolutions is a testament to the resilience and determination of people to fight for their rights and freedoms.","entity_raw","ClsC_35df9bb9","Collective Human Qualities","Social Progress & Human Resilience Concepts","[""Ch_000006""]","[]"
"En_8f1220f4","determination of people","Strong resolve of people to continue fighting for rights and freedoms.","HumanAttribute","0.88","In conclusion, the history of protests and revolutions is a testament to the resilience and determination of people to fight for their rights and freedoms.","entity_raw","ClsC_35df9bb9","Collective Human Qualities","Social Progress & Human Resilience Concepts","[""Ch_000006""]","[]"
"En_6deb9068","Declaration of Independence","Foundational American document declaring independence and asserting equality and unalienable rights.","Document","0.99","The Declaration of Independence, with its assertion that all men are created equal and endowed with certain unalienable rights, served as a powerful statement of the principles that would underpin many future protests and revolutions.","entity_raw","ClsC_14043dd1","American Independence (Revolution and Foundational Documents)","Colonial Freedom and Independence (Ideals & Movements)","[""Ch_000002""]","[]"
"En_cc9ddaae","American Revolution of 1776","Eighteenth-century colonial revolt in North America that led to U.S. independence from British rule.","HistoricalEvent","0.98","The American Revolution of 1776 marked a turning point in the history of protests and revolutions, as it inspired people around the world to fight for their freedom and independence from colonial rule.","entity_raw","ClsC_14043dd1","American Independence (Revolution and Foundational Documents)","Colonial Freedom and Independence (Ideals & Movements)","[""Ch_000002""]","[{""prop_name"": ""year"", ""prop_value"": ""1776"", ""justification"": ""The event is explicitly identified as 'The American Revolution of 1776', making the year intrinsic to this instance.""}]"
"En_2177cb05","the world","Global context in which protests inspire movements across different countries and societies.","Location","0.86","From ancient times to the present day, protests have served as a powerful force for change, inspiring movements for democracy, equality, and justice around the world.","entity_raw","ClsC_8b7c7584","Global Sociopolitical Context","Sociopolitical Systems and Change","[""Ch_000006""]","[]"
"En_8f233cbb","societies","Human communities and nations affected by protests and revolutions.","CollectiveActor","0.8","Protests and revolutions have played a significant role in shaping the course of history, serving as powerful catalysts for change and transformation in societies around the world.","entity_raw","ClsC_8b7c7584","Global Sociopolitical Context","Sociopolitical Systems and Change","[""Ch_000001""]","[]"
"En_5a57ef6d","authorities","State or governmental actors responsible for maintaining control and exercising power.","Actor","0.9","Protests and revolutions have often been met with repression and violence by authorities seeking to maintain their grip on power.","entity_raw","ClsC_1eca03c9","State Authorities","Contentious Politics Actors & Power Structures","[""Ch_000005""]","[]"
"En_133d76db","governments","State institutions and authorities that exercise political power and may use force against protesters.","ActorGroup","0.9","From the Tiananmen Square massacre in China to the crackdown on pro-democracy protesters in Belarus, governments have used force to suppress dissent and silence opposition.","entity_raw","ClsC_1eca03c9","State Authorities","Contentious Politics Actors & Power Structures","[""Ch_000005""]","[]"
"En_a6002d2d","accountability","Expectation that those in power are held responsible for their actions and decisions.","NormativeConcept","0.9","They serve as a reminder of the power of ordinary people to challenge injustice, demand accountability, and shape the course of history.","entity_raw","ClsC_ffad843a","Democratic Accountability","Democratic Governance & Accountability Concepts","[""Ch_000006""]","[]"
"En_4c79ec59","oppressive regimes","Authoritarian or unjust governments targeted by protests and revolutions.","PoliticalActor","0.95","From ancient times to the present day, people have taken to the streets, organized strikes, and waged revolutions to challenge oppressive regimes, demand political rights, and fight for social justice.","entity_raw","ClsC_c8ded50b","Authoritarian and Colonial Power Structures","Contentious Politics Actors & Power Structures","[""Ch_000001""]","[]"
"En_b7fa0caf","long-standing dictators","Authoritarian leaders who had held power for extended periods in affected countries.","Role","0.86","The Arab Spring, which began in 2010 with protests in Tunisia and spread across the Middle East and North Africa, led to the overthrow of long-standing dictators and sparked hopes for democratic change in the region.","entity_raw","ClsC_c8ded50b","Authoritarian and Colonial Power Structures","Contentious Politics Actors & Power Structures","[""Ch_000004""]","[]"
"En_69760310","colonial rule","System of governance where a foreign colonial power controls a territory and its people.","GovernanceSystem","0.93","The American Revolution of 1776 marked a turning point in the history of protests and revolutions, as it inspired people around the world to fight for their freedom and independence from colonial rule.","entity_raw","ClsC_c8ded50b","Authoritarian and Colonial Power Structures","Contentious Politics Actors & Power Structures","[""Ch_000002""]","[]"
"En_db64f553","strikes","Collective work stoppages used as a protest tactic.","Action","0.93","From ancient times to the present day, people have taken to the streets, organized strikes, and waged revolutions to challenge oppressive regimes, demand political rights, and fight for social justice.","entity_raw","ClsC_7a4ec6a1","Protests, Strikes, and Political Dissent","Political Collective Action and Contention","[""Ch_000001""]","[]"
