"relation_id","start_id","end_id","raw_relation_name","canonical_rel_name","canonical_rel_desc","rel_cls","rel_cls_group","rel_hint_type","confidence","resolution_context","justification","remark","evidence_excerpt","chunk_id","qualifiers","rel_desc"
"RelR_e21da0364351","Can_36b8bc0d","Can_a1cdcba4","produces","initiates_life_stage","Links a reproductive agent (e.g., adult female organism) to the life stage whose occurrence it initiates (e.g., egg stage) through reproduction.","reproductive_stage_initiation_relation","CAUSALITY","reproduction","0.97","Reproductive action from adult females to egg stage.","The text states 'Female butterflies lay their eggs', which corresponds to initiating the egg stage.","Captures the reproductive link between adult female and egg stage.","Female butterflies lay their eggs on specific host plants that will provide food for the emerging larvae.","Ch_000001","{
 ""TemporalQualifier"": ""start of life cycle"",
 ""SpatialQualifier"": ""on specific host plants"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""ActionType: oviposition""
}","Female butterflies produce the egg stage by laying eggs."
"RelR_b442e6ca4cf0","Can_a1cdcba4","Can_de817465","located_on","occurs_on_surface_of","Indicates that a biological life stage or entity occurs on, or is situated on, the surface of another physical entity (e.g., eggs on plant leaves).","life_stage_habitat_relation","SPATIALITY","spatial","0.96","Direction from eggs (stage) to plants (substrate/location).","The phrase 'lay their eggs on specific host plants' clearly places eggs on host plants.","","Female butterflies lay their eggs on specific host plants that will provide food for the emerging larvae.","Ch_000001","{
 ""TemporalQualifier"": ""during egg stage"",
 ""SpatialQualifier"": ""on host plant surfaces"",
 ""OperationalConstraint"": ""on specific host plant species"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Function: oviposition site""
}","Butterfly eggs are laid on and thus located on specific host plants."
"RelR_50353490714c","Can_de817465","Can_63faab69","provides_food_for","provides_food_for","Indicates that the subject serves as a food resource for the object in a trophic interaction.","trophic_resource_relation","INTERACTION","ecological_interaction","0.98","Direction from resource (host plants) to consumer (larvae/caterpillars).","The text says host plants 'will provide food for the emerging larvae'.","Emerging larvae correspond to the caterpillar larval stage.","specific host plants that will provide food for the emerging larvae.","Ch_000001","{
 ""TemporalQualifier"": ""for emerging larvae, shortly after hatching"",
 ""SpatialQualifier"": ""on or near host plant"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""will (future but expected)"",
 ""CausalHint"": ""provide"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""InteractionType: trophic (herbivory resource)""
}","Host plants serve as a food source for the emerging caterpillar (larval) stage."
"RelR_d5270603457a","Can_a1cdcba4","En_b23551a2","occurs_on","occurs_on_surface_of","Indicates that a biological life stage or entity occurs on, or is situated on, the surface of another physical entity (e.g., eggs on plant leaves).","life_stage_habitat_relation","SPATIALITY","spatial location","0.98","Direction chosen as egg stage (event/state) occurring on a specific substrate/location.","The text states that eggs are usually laid on the underside of leaves, linking the egg stage with this location.","","The eggs are usually laid on the underside of leaves to protect them from predators.","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""on the underside of leaves"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""usually laid there"",
 ""UncertaintyQualifier"": ""usually"",
 ""CausalHint"": ""to protect them from predators"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Purpose: protection from predators of butterfly eggs""
}","Butterfly eggs in the egg stage are laid on the underside of leaves."
"RelR_793ddc5ed01e","Can_a1cdcba4","En_b5d0970a","occurs_on","occurs_on_surface_of","Indicates that a biological life stage or entity occurs on, or is situated on, the surface of another physical entity (e.g., eggs on plant leaves).","life_stage_habitat_relation","SPATIALITY","spatial location","0.9","Underside of leaves is a part of plant leaves; relation generalized to the leaf as a whole.","Eggs are described as laid on the underside of leaves, implying plant leaves as the overall structure.","Relation included to explicitly connect the egg stage with plant leaves, not only their underside.","The eggs are usually laid on the underside of leaves to protect them from predators.","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""on plant leaves (undersides)"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""usually laid on leaf undersides"",
 ""UncertaintyQualifier"": ""usually"",
 ""CausalHint"": ""for protection from predators"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""SubstrateType: host plant leaves""
}","Butterfly eggs in the egg stage are laid on plant leaves as their substrate."
"RelR_064770ca4865","En_b23551a2","En_b5d0970a","is_part_of","is_part_of","Indicates that the subject entity is a constituent or component part of the object entity.","part_whole_relation","COMPOSITION","part-whole","0.95","Modeled as a part–whole relation between a leaf surface and the leaf structure.","By definition, the underside of leaves is the lower surface of plant leaves, indicating a part-of relation.","","The eggs are usually laid on the underside of leaves to protect them from predators.","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""bottom surface of plant leaves"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","The underside of leaves is a specific surface region of plant leaves."
"RelR_772c801f350f","En_d9bb99dd","Can_a1cdcba4","preys_on","preys_on","Indicates that the subject organism (predator) preys upon, harms, or consumes the object organism or life stage as a food source.","trophic_interaction_relation","INTERACTION","trophic interaction","0.86","Direction from predator entity to egg stage as its prey.","Eggs are laid on the underside of leaves to protect them from predators, implying predators target the egg stage.","","The eggs are usually laid on the underside of leaves to protect them from predators.","Ch_000002","{
 ""TemporalQualifier"": ""during the egg stage"",
 ""SpatialQualifier"": ""near or on leaves where eggs are laid"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""potential threat (might consume or harm)"",
 ""CausalHint"": ""threat that motivates protective egg-laying behavior"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""PredationStage: egg""
}","Predators of butterfly eggs prey on butterflies in the egg stage."
"RelR_352da87a984c","En_b23551a2","Can_a1cdcba4","protects","provides_protection_to","Subject provides a protective benefit to the object, reducing the object's exposure to threats or harm.","anti_predator_defense_relation","AGENCY","protective effect","0.9","Modeled as the location (leaf underside) providing protection to the eggs.","The text explicitly states that eggs are laid on the underside of leaves to protect them from predators.","Protection is indirect (via concealment/location), but treated as a protective relation.","The eggs are usually laid on the underside of leaves to protect them from predators.","Ch_000002","{
 ""TemporalQualifier"": ""while eggs remain on the underside"",
 ""SpatialQualifier"": ""underside of leaves"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""to protect"",
 ""LogicalMarker"": ""to (purpose)"",
 ""OtherQualifier"": ""ThreatSource: predators of butterfly eggs""
}","The underside of leaves helps protect butterfly eggs in the egg stage from predators."
"RelR_b81ae1c63db7","Can_1b3d39f7","Can_a1cdcba4","influences","species_influences_life_history_trait","Indicates that the subject butterfly species causally affects a specific life-history trait or characteristic of the object life stage or process (e.g., morphology, timing, or duration).","species_life_history_dependency_relation","CAUSALITY","trait dependency","0.94","Direction from butterfly species (cause) to egg stage (whose traits vary).","The text notes that egg size, shape, and color vary depending on the species, linking species identity to egg traits.","","The size, shape, and color of butterfly eggs vary depending on the species.","Ch_000002","{
 ""TemporalQualifier"": ""during egg stage"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""egg size, shape, and color vary with species"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""depending on"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""AffectedTraits: egg size, egg shape, egg color""
}","Different butterfly species influence the size, shape, and color characteristics of eggs in the egg stage."
"RelR_383e17a3b951","Can_a1cdcba4","Can_63faab69","develops_into","develops_into","Indicates that an earlier biological life stage or form naturally develops or transitions into a subsequent life stage of the same organism.","life_cycle_stage_transition_relation","TEMPORALITY","developmental transition","0.98","Direction chosen from earlier life stage (egg) to later stage (caterpillar).","It states that after some time the egg hatches and a larva/caterpillar emerges, indicating a developmental transition.","","After a few days or weeks, the egg hatches, and a tiny larva, known as a caterpillar, emerges.","Ch_000002","{
 ""TemporalQualifier"": ""after a few days or weeks"",
 ""SpatialQualifier"": ""at the egg’s location (on leaves)"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""hatches → emerges"",
 ""LogicalMarker"": ""after"",
 ""OtherQualifier"": ""StageOrder: egg stage precedes larval (caterpillar) stage""
}","The butterfly in the egg stage develops into a caterpillar (larval stage) when the egg hatches."
"RelR_15f0623c3f1a","Can_63faab69","Can_a1cdcba4","follows","follows_in_life_cycle","Indicates that one biological life-cycle stage temporally follows and results from another stage within the same organism's life cycle.","developmental_stage_order_relation","TEMPORALITY","temporal order","0.9","Temporal ordering relation from larval stage to the preceding egg stage.","The text calls the larva stage the second stage of the life cycle, which implies it follows the egg stage.","Complementary to the develops_into relation; included to make the temporal order explicit.","The second stage of the butterfly's life cycle is the larva stage.","Ch_000002","{
 ""TemporalQualifier"": ""immediately after the egg hatches"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""second stage"",
 ""OtherQualifier"": ""LifeCyclePosition: larval stage is stage 2, egg stage is stage 1""
}","The caterpillar (larval) stage follows the egg stage as the second stage of the butterfly life cycle."
"RelR_96b3cd7474bf","Can_63faab69","En_b5d0970a","feeds_on","feeds_on","Indicates that the subject organism consumes the object as a primary or regular food source, without necessarily implying a predator-prey dynamic.","trophic_interaction_relation","INTERACTION","trophic interaction","0.98","Direction from consumer (caterpillar) to resource (plant leaves).","The text states that caterpillars spend most of their time feeding on leaves, clearly linking them as herbivores of plant leaves.","","Caterpillars are voracious eaters and spend most of their time feeding on leaves and growing rapidly.","Ch_000002","{
 ""TemporalQualifier"": ""during the larva (caterpillar) stage"",
 ""SpatialQualifier"": ""on or near plant leaves"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""most of their time spent feeding"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Behavior: voracious eating and rapid growth while feeding""
}","Caterpillars in the larval stage feed on plant leaves as their primary food source."
"RelR_3de914ef26c4","Can_63faab69","En_a552e15f","undergoes_process","participates_in_biological_process","Connects an organism or life stage to a biological process in which it participates, contributes, or which it undergoes as part of its life cycle or functional role.","biological_process_participation_relation","AGENCY","life_cycle","0.98","Direction chosen as caterpillar (organism) → molting (developmental process).","The text directly defines the repeated skin shedding of growing caterpillars as molting.","","They shed their skin several times as they grow, a process known as molting.","Ch_000003","{
 ""TemporalQualifier"": ""as they grow"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""each time they grow enough to shed their skin"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""each time"",
 ""OtherQualifier"": ""Frequency: several times""
}","Caterpillars repeatedly undergo the biological process of molting as they grow."
"RelR_56abefba395c","Can_63faab69","En_2f23dc3d","has_morphological_feature","has_morphological_structure","Subject organism possesses the object as a distinct morphological structure or body feature.","morphological_structure_relation","COMPOSITION","composition","0.96","Subject is the organism; object is a body structure it has.","The phrase states that some caterpillars have spines for protection.","","Some caterpillars have spines or hairs for protection","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""applies to some caterpillar species only"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""for protection"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""FunctionalRole: defensive structure""
}","Some caterpillars possess spines as a morphological feature."
"RelR_b342add6565f","Can_63faab69","En_8927b8e0","has_morphological_feature","has_morphological_structure","Subject organism possesses the object as a distinct morphological structure or body feature.","morphological_structure_relation","COMPOSITION","composition","0.96","Organism → body covering it bears.","The text states that some caterpillars have hairs for protection.","","Some caterpillars have spines or hairs for protection","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""applies to some caterpillar species only"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""for protection"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""FunctionalRole: defensive structure""
}","Some caterpillars possess hairs as a morphological feature."
"RelR_8b709e5be133","En_2f23dc3d","En_53a03385","protects_against","protects_against","Subject confers protection by defending against or deterring the object, which represents a threat.","anti_predator_defense_relation","AGENCY","defensive","0.86","Defensive structure → threat it mitigates.","They are described as 'for protection', and the context of camouflage from predators implies predators are the threat.","Predators are implicit, inferred from nearby mention of camouflage from predators.","Some caterpillars have spines or hairs for protection, while others mimic the appearance of twigs or leaves to camouflage themselves from predators.","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""when predators attempt to attack caterpillars"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""implied target of protection is predators"",
 ""CausalHint"": ""for protection"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""ProtectionTarget: caterpillars""
}","Caterpillar spines serve to protect caterpillars from their predators."
"RelR_9c5113504641","En_8927b8e0","En_53a03385","protects_against","protects_against","Subject confers protection by defending against or deterring the object, which represents a threat.","anti_predator_defense_relation","AGENCY","defensive","0.86","Defensive feature → predator threat.","Hairs are 'for protection'; predators are the salient threat mentioned in the same sentence.","Target of protection (predators) inferred from context.","Some caterpillars have spines or hairs for protection, while others mimic the appearance of twigs or leaves to camouflage themselves from predators.","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""during predator encounters"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""inferred"",
 ""CausalHint"": ""for protection"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""ProtectionTarget: caterpillars""
}","Caterpillar hairs provide protection against predators."
"RelR_b766056695a2","Can_63faab69","En_cf864dec","uses_camouflage_strategy","uses_camouflage_adaptation","Subject organism employs a specific camouflage or mimicry adaptation as an anti-predator strategy.","anti_predator_behavior_relation","AGENCY","behavioral","0.97","Caterpillar → specific camouflage strategy it uses.","The text explicitly says some caterpillars mimic the appearance of twigs.","","while others mimic the appearance of twigs or leaves to camouflage themselves from predators.","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""in their visual appearance"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""applies to some caterpillars, not all"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""to camouflage themselves"",
 ""LogicalMarker"": ""while others"",
 ""OtherQualifier"": ""Purpose: avoid detection by predators""
}","Some caterpillars employ twig mimicry as a camouflage strategy."
"RelR_eeafc2f21f16","Can_63faab69","En_7ac357b4","uses_camouflage_strategy","uses_camouflage_adaptation","Subject organism employs a specific camouflage or mimicry adaptation as an anti-predator strategy.","anti_predator_behavior_relation","AGENCY","behavioral","0.97","Caterpillar → leaf-mimicking camouflage strategy.","The passage states that some caterpillars mimic the appearance of leaves.","","while others mimic the appearance of twigs or leaves to camouflage themselves from predators.","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""in their visual appearance"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""applies to some caterpillars, not all"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""to camouflage themselves"",
 ""LogicalMarker"": ""while others"",
 ""OtherQualifier"": ""Purpose: avoid detection by predators""
}","Some caterpillars use leaf mimicry to camouflage themselves."
"RelR_8a2529783d3d","En_cf864dec","En_53a03385","camouflages_from","conceals_from_predators","The camouflage adaptation conceals the organism from specified predators, reducing the likelihood of being detected and eaten.","camouflage_defense_relation","AGENCY","defensive","0.92","Camouflage strategy → predators it conceals from.","The twig or leaf appearance is described as camouflage from predators.","","others mimic the appearance of twigs or leaves to camouflage themselves from predators.","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""in visual environment where predators search"",
 ""OperationalConstraint"": ""when predators rely on sight to locate prey"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""to camouflage themselves from"",
 ""LogicalMarker"": ""to"",
 ""OtherQualifier"": ""Effect: reduces predation risk""
}","Twig mimicry helps caterpillars avoid being seen by predators."
"RelR_a929684d919c","En_7ac357b4","En_53a03385","camouflages_from","conceals_from_predators","The camouflage adaptation conceals the organism from specified predators, reducing the likelihood of being detected and eaten.","camouflage_defense_relation","AGENCY","defensive","0.92","Camouflage strategy → predator audience.","Leaf mimicry is described as camouflage from predators.","","others mimic the appearance of twigs or leaves to camouflage themselves from predators.","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""in foliage where predators hunt"",
 ""OperationalConstraint"": ""when predators visually search for caterpillars"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""to camouflage themselves from"",
 ""LogicalMarker"": ""to"",
 ""OtherQualifier"": ""Effect: decreases likelihood of being eaten""
}","Leaf mimicry conceals caterpillars from their predators."
"RelR_01e4d235c657","En_53a03385","Can_63faab69","preys_on","preys_on","Indicates that the subject organism (predator) preys upon, harms, or consumes the object organism or life stage as a food source.","trophic_interaction_relation","INTERACTION","trophic","0.8","Predators → prey; inferred from phrase 'predators' referring to caterpillars.","The text mentions 'predators' specifically in relation to caterpillars camouflaging themselves from them.","Predation is implied rather than explicitly spelled out.","to camouflage themselves from predators.","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""when caterpillars are detected despite camouflage/defenses"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""implicit relation"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""PredatorTarget: caterpillars""
}","Predators of caterpillars prey upon caterpillars."
"RelR_eda42812b271","Can_63faab69","Can_989a53ee","contributes_to_process","participates_in_biological_process","Connects an organism or life stage to a biological process in which it participates, contributes, or which it undergoes as part of its life cycle or functional role.","biological_process_participation_relation","AGENCY","functional_role","0.88","Organism → ecological process it participates in.","The text states caterpillars play a crucial role in pollination.","","caterpillars are essential to the ecosystem as they play a crucial role in pollination","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""within their ecosystem"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""play a crucial role in"",
 ""LogicalMarker"": ""as"",
 ""OtherQualifier"": ""Importance: essential role""
}","Caterpillars contribute to the biological process of pollination."
"RelR_2b4f104ea8bc","Can_989a53ee","En_35e31952","helps_maintain","supports_persistence_of","Indicates that the subject process or factor causally supports the ongoing existence, stability, or continuation of the object (e.g., a population, life cycle, organism survival, or ecological state).","biological_causal_effect_relation","CAUSALITY","causal","0.9","Process → ecological outcome it supports.","Pollination is mentioned alongside maintaining plant population balance, implying a supportive role.","","a crucial role in pollination and maintaining the balance of plant populations.","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""within the ecosystem"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""implicit linkage"",
 ""CausalHint"": ""maintaining"",
 ""LogicalMarker"": ""and"",
 ""OtherQualifier"": null
}","Pollination helps maintain the balance of plant populations."
