"relation_id","start_id","end_id","raw_relation_name","canonical_rel_name","canonical_rel_desc","rel_cls","rel_cls_group","rel_hint_type","confidence","resolution_context","justification","remark","evidence_excerpt","chunk_id","qualifiers","rel_desc"
"RelR_8c8695413950","En_6ed9a385","Can_1818d2ff","acts_on","acts_on","A process is performed on, directed at, or targets this entity as its primary object or input.","process_target_relation","INTERACTION","process-target","0.93","Analysis is the process; physical evidence is its object.","The phrase explicitly connects analysis with physical evidence.","","the collection and analysis of physical evidence.","Ch_000001","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""of"",
 ""OtherQualifier"": null
}","The analysis process is performed on physical evidence."
"RelR_9909e236a8b6","Can_1818d2ff","En_5e2b0546","supports","supports","Indicates that the subject provides evidentiary, analytical, or operational help that facilitates or strengthens the object process or actor in the criminal justice/forensic context.","forensic_support_relation","CAUSALITY","support","0.9","Evidence (physical) is what directly helps investigations.","The text says forensic science provides valuable evidence that helps in the investigation of crimes, implying the evidence itself is supportive.","Direction from evidence to investigation chosen to emphasize evidentiary role.","valuable evidence that helps in the investigation ... of crimes.","Ch_000001","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""helps"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Physical evidence supports the investigation of crimes."
"RelR_8d95f00cf685","Can_1818d2ff","En_f08e378d","supports","supports","Indicates that the subject provides evidentiary, analytical, or operational help that facilitates or strengthens the object process or actor in the criminal justice/forensic context.","forensic_support_relation","CAUSALITY","support","0.9","Evidence itself is what supports prosecution in court.","The same phrase extends the helping role of evidence to prosecution of crimes.","","valuable evidence that helps in the investigation and prosecution of crimes.","Ch_000001","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""in court (implied)"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""helps"",
 ""LogicalMarker"": ""and"",
 ""OtherQualifier"": ""ForumContext: legal prosecution setting""
}","Physical evidence supports the prosecution of crimes."
"RelR_7ef858ab930b","Can_1818d2ff","Can_abd0142e","presented_in","is_presented_in","Indicates that forensic evidence, analyses, or conclusions are presented within a specific courtroom or legal venue.","forensic_courtroom_context_relation","SPATIALITY","context","0.88","Court is the venue where conclusions from physical evidence are presented.","The sentence describes analysis of physical evidence leading to conclusions that can be presented in court, implying the evidence/conclusions appear there.","Evidence and conclusions are linked; relation focuses on evidence's courtroom context.","analyze physical evidence and draw conclusions that can be presented in court.","Ch_000001","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""in court"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""can be presented (potential, not mandatory)"",
 ""CausalHint"": null,
 ""LogicalMarker"": ""that"",
 ""OtherQualifier"": null
}","Physical evidence may be presented in court as part of legal proceedings."
"RelR_bf7bc8a1b141","Can_8625e1a7","En_b7302d47","incorporates","incorporates_discipline","Indicates that a field or domain incorporates, integrates, or draws upon the knowledge and methods of a scientific discipline.","disciplinary_integration_relation","COMPOSITION","composition","0.96","Biology named as one of the disciplines combined in forensic science.","The art of forensic science combines various scientific disciplines such as biology.","","combines various scientific disciplines such as biology","Ch_000001","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""combines"",
 ""LogicalMarker"": ""such as"",
 ""OtherQualifier"": null
}","Forensic science incorporates the discipline of biology."
"RelR_7cbba2e8f38f","Can_8625e1a7","En_0c845562","incorporates","incorporates_discipline","Indicates that a field or domain incorporates, integrates, or draws upon the knowledge and methods of a scientific discipline.","disciplinary_integration_relation","COMPOSITION","composition","0.96","Chemistry listed among disciplines combined in forensic science.","The text explicitly names chemistry as one of the disciplines combined.","","combines various scientific disciplines such as biology, chemistry, physics","Ch_000001","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""combines"",
 ""LogicalMarker"": ""such as"",
 ""OtherQualifier"": null
}","Forensic science incorporates the discipline of chemistry."
"RelR_1945ebdcb637","Can_8625e1a7","En_5ac9c136","incorporates","incorporates_discipline","Indicates that a field or domain incorporates, integrates, or draws upon the knowledge and methods of a scientific discipline.","disciplinary_integration_relation","COMPOSITION","composition","0.96","Physics also included among the combined disciplines.","Physics is directly listed as a discipline combined by forensic science.","","combines various scientific disciplines such as biology, chemistry, physics, and mathematics","Ch_000001","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""combines"",
 ""LogicalMarker"": ""such as"",
 ""OtherQualifier"": null
}","Forensic science incorporates the discipline of physics."
"RelR_7fa0752c5067","Can_8625e1a7","En_c71a7eb3","incorporates","incorporates_discipline","Indicates that a field or domain incorporates, integrates, or draws upon the knowledge and methods of a scientific discipline.","disciplinary_integration_relation","COMPOSITION","composition","0.96","Mathematics is listed among the combined disciplines in forensic science.","Mathematics appears in the list of various scientific disciplines combined.","","disciplines such as biology, chemistry, physics, and mathematics","Ch_000001","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""combines"",
 ""LogicalMarker"": ""and"",
 ""OtherQualifier"": null
}","Forensic science incorporates the discipline of mathematics."
"RelR_9c172ada9b26","En_b7302d47","En_6ed9a385","used_for","used_for","Indicates that the subject (a discipline, field, method, tool, technique, or practice) is used or applied in order to achieve or perform the object (a task, purpose, problem, or target).","functional_usage_relation","USAGE","purpose","0.78","All listed disciplines are collectively used to analyze evidence; relation specialized to biology.","Biology is part of the group of disciplines mentioned as being combined to analyze physical evidence.","Direction chosen from discipline to analysis process; text treats disciplines collectively.","combines various scientific disciplines such as biology, chemistry, physics, and mathematics to analyze physical evidence","Ch_000001","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""implicitly"",
 ""CausalHint"": ""to analyze"",
 ""LogicalMarker"": ""to"",
 ""OtherQualifier"": null
}","Biology is used as a discipline to analyze physical evidence in forensic science."
"RelR_639269f188b6","En_0c845562","En_6ed9a385","used_for","used_for","Indicates that the subject (a discipline, field, method, tool, or practice) is used or applied in order to achieve, address, or perform the object (a task, purpose, problem, or target).","functional_usage_relation","USAGE","purpose","0.78","Chemistry included among disciplines used for analysis.","Chemistry appears in the same list of disciplines combined to analyze physical evidence.","Similar pattern applied to each discipline separately.","disciplines such as biology, chemistry, physics, and mathematics to analyze physical evidence","Ch_000001","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""implicitly"",
 ""CausalHint"": ""to analyze"",
 ""LogicalMarker"": ""to"",
 ""OtherQualifier"": null
}","Chemistry is used to perform analysis of physical evidence in forensic science."
"RelR_7f8ec58837f4","En_5ac9c136","En_6ed9a385","used_for","used_for","Indicates that the subject (a discipline, field, or method) is used or applied in order to achieve, address, or perform the object (a task, purpose, or problem).","functional_usage_relation","USAGE","purpose","0.78","Physics is part of collective disciplines applied to analysis.","Physics is named in the list of disciplines used to analyze physical evidence.","","disciplines such as biology, chemistry, physics, and mathematics to analyze physical evidence","Ch_000001","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""implicitly"",
 ""CausalHint"": ""to analyze"",
 ""LogicalMarker"": ""to"",
 ""OtherQualifier"": null
}","Physics is used to conduct analysis of physical evidence."
"RelR_ae356151ab74","En_c71a7eb3","En_6ed9a385","used_for","used_for","Indicates that the subject (a discipline, field, method, tool, technique, or practice) is used or applied in order to achieve or perform the object (a task, purpose, problem, or target).","functional_usage_relation","USAGE","purpose","0.78","Mathematics named with other disciplines applied to evidence analysis.","Mathematics appears in the series of disciplines combined to analyze physical evidence.","","physics, and mathematics to analyze physical evidence and draw conclusions","Ch_000001","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""implicitly"",
 ""CausalHint"": ""to analyze"",
 ""LogicalMarker"": ""to"",
 ""OtherQualifier"": null
}","Mathematics is used to analyze physical evidence, e.g., in drawing conclusions."
"RelR_34df8d8d2209","En_5e2b0546","Can_8fe88d36","targets","acts_on","A process is performed on, directed at, or targets this entity as its primary object or input.","process_target_relation","INTERACTION","process-target","0.86","Modeled as the investigation process being directed at crime events.","The phrase explicitly says 'investigation of crimes', indicating crimes are what is investigated.","Captures the object of the investigation process.","valuable evidence that helps in the investigation and prosecution of crimes.","Ch_000001","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""of"",
 ""OtherQualifier"": null
}","The investigation of crimes is an investigative process targeting crimes."
"RelR_e25465c9ef35","En_f08e378d","Can_8fe88d36","targets","acts_on","A process is performed on, directed at, or targets this entity as its primary object or input.","process_target_relation","INTERACTION","process-target","0.86","Prosecution is understood as legal action against crimes.","The phrase 'prosecution of crimes' indicates crimes are the object of prosecution.","","helps in the investigation and prosecution of crimes.","Ch_000001","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""of"",
 ""OtherQualifier"": null
}","The prosecution of crimes is a legal process directed at crimes."
"RelR_9acbfcd263aa","En_e8030071","Can_1818d2ff","is_type_of","is_subtype_of","Indicates that the subject is a more specific type or subtype of the object within a conceptual or taxonomic hierarchy.","type_hierarchy_relation","HIERARCHY","type-subtype","0.97","Direction chosen from specific evidence item to broader physical evidence category.","The text explicitly lists fingerprints as part of the range of evidence, implying they are a kind of physical evidence.","","This evidence can range from fingerprints and DNA samples to firearms and tool marks.","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""ExampleContext: listed as an example within a range of evidence types""
}","Fingerprints are described as one type of physical evidence."
"RelR_81f4074b1433","En_282ae4c4","Can_1818d2ff","is_type_of","is_subtype_of","Indicates that the subject is a more specific type or subtype of the object within a conceptual or taxonomic hierarchy.","type_hierarchy_relation","HIERARCHY","type-subtype","0.97","Specific sample category to overarching physical evidence.","DNA samples appear in the list of what this evidence can range from, indicating they are a kind of physical evidence.","","This evidence can range from fingerprints and DNA samples to firearms and tool marks.","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""ExampleContext: part of enumerated examples of evidence""
}","DNA samples are identified as a type of physical evidence."
"RelR_7e622deca5b1","En_225a4641","Can_1818d2ff","is_type_of","is_subtype_of","Indicates that the subject is a more specific type or subtype of the object within a conceptual or taxonomic hierarchy.","type_hierarchy_relation","HIERARCHY","type-subtype","0.97","Concrete object (firearms) to physical evidence category.","Firearms appear in the range of evidence, indicating they function as physical evidence.","","This evidence can range from fingerprints and DNA samples to firearms and tool marks.","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""ExampleContext: listed within the range of evidence types""
}","Firearms are presented as an example of physical evidence."
"RelR_34b9ad6b031d","En_67a4f128","Can_1818d2ff","is_type_of","is_subtype_of","Indicates that the subject is a more specific type or subtype of the object within a conceptual or taxonomic hierarchy.","type_hierarchy_relation","HIERARCHY","type-subtype","0.97","Specific trace feature (tool marks) to general physical evidence.","Tool marks are part of the listed range of evidence types.","","This evidence can range from fingerprints and DNA samples to firearms and tool marks.","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""ExampleContext: part of enumerated physical evidence forms""
}","Tool marks are identified as a type of physical evidence."
"RelR_d0731a548a40","Can_1818d2ff","Can_0825e2f0","is_type_of","is_subtype_of","Indicates that the subject is a more specific type or subtype of the object within a conceptual or taxonomic hierarchy.","type_hierarchy_relation","HIERARCHY","type-subtype","0.86","The text uses 'this evidence' after listing concrete physical items; mapped to general evidence concept.","The passage discusses a range of tangible items and then refers to them collectively as 'this evidence', aligning physical evidence with the general evidence concept.","Upstream may already encode this hierarchy; included here for contextual clarity.","This evidence can range from fingerprints and DNA samples to firearms and tool marks.","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Scope: tangible forensic materials""
}","Physical evidence is treated as a specific form of general evidence."
"RelR_39740bd15548","Can_d2a80ca3","Can_0825e2f0","analyzes","analyzes","An investigative or forensic actor examines evidence, data, or other information to extract facts, patterns, or insights.","forensic_analysis_activity_relation","AGENCY","functional-role","0.99","Direction from agent (scientists) to object of analysis (evidence).","The sentence explicitly states that forensic scientists collect and analyze this evidence using various techniques.","","Forensic scientists use a variety of techniques to collect and analyze this evidence","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""in the course of forensic investigations"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""to determine important details"",
 ""LogicalMarker"": ""By"",
 ""OtherQualifier"": null
}","Forensic scientists collect and analyze evidence."
"RelR_10bbb760d3da","En_f62c4387","Can_0825e2f0","used_to_analyze","is_used_to_analyze","Indicates that a method, technique, or technology is used to analyze a target material, sample, or evidence.","analytical_technique_application_relation","USAGE","usage","0.98","Technique → object it is applied to.","Microscopy is listed among techniques used to collect and analyze this evidence.","","including microscopy, spectroscopy, chromatography, and DNA profiling.","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""within forensic analysis workflows"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""to collect and analyze"",
 ""LogicalMarker"": ""including"",
 ""OtherQualifier"": null
}","Microscopy is one of the techniques used to analyze evidence."
"RelR_dbd10b178a72","En_af8bcf5f","Can_0825e2f0","used_to_analyze","is_used_to_analyze","Indicates that a method, technique, or technology is used to analyze a target material, sample, or evidence.","analytical_technique_application_relation","USAGE","usage","0.98","Analytical technique applied to evidence.","Spectroscopy appears in the list of techniques used to collect and analyze evidence.","","including microscopy, spectroscopy, chromatography, and DNA profiling.","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""as part of forensic laboratory methods"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""to collect and analyze"",
 ""LogicalMarker"": ""including"",
 ""OtherQualifier"": null
}","Spectroscopy is used for the analysis of evidence."
"RelR_d79e39f2d62e","En_78adefbf","Can_0825e2f0","used_to_analyze","is_used_to_analyze","Indicates that a method, technique, or technology is used to analyze a target material, sample, or evidence.","analytical_technique_application_relation","USAGE","usage","0.98","Technique to object relation.","Chromatography is included among the techniques for collecting and analyzing evidence.","","including microscopy, spectroscopy, chromatography, and DNA profiling.","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""within forensic analytical workflows"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""to collect and analyze"",
 ""LogicalMarker"": ""including"",
 ""OtherQualifier"": null
}","Chromatography is used to analyze evidence."
"RelR_fc06a3f31361","En_4f9b303b","Can_0825e2f0","used_to_analyze","is_used_to_analyze","Indicates that a method, technique, or technology is used to analyze a target material, sample, or evidence.","analytical_technique_application_relation","USAGE","usage","0.99","Specific profiling technique applied to evidence.","DNA profiling is explicitly listed among techniques to collect and analyze evidence.","","including microscopy, spectroscopy, chromatography, and DNA profiling.","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""as part of forensic identification procedures"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""to collect and analyze"",
 ""LogicalMarker"": ""including"",
 ""OtherQualifier"": null
}","DNA profiling is used in analyzing forensic evidence."
"RelR_31af248186f8","Can_0825e2f0","En_eb13e80d","used_to_determine","supports_inference_of","Indicates that evidence or complex data provides support for inferring, determining, or concluding a particular forensic determination or conclusion.","evidential_inference_relation","CAUSALITY","inference","0.99","From evidence (input) to determination (output).","By examining the physical characteristics of the evidence, forensic scientists can determine the identity of a suspect.","","By examining the physical characteristics of the evidence, forensic scientists can determine important details such as the identity of a suspect","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""after examination of physical characteristics"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""can determine (not guaranteed)"",
 ""CausalHint"": ""By examining the physical characteristics of the evidence"",
 ""LogicalMarker"": ""such as"",
 ""OtherQualifier"": null
}","Evidence is used to determine the identity of a suspect."
"RelR_32365166b934","Can_0825e2f0","En_28bad9ab","used_to_determine","supports_inference_of","Indicates that evidence or complex data provides support for inferring, determining, or concluding a particular forensic determination or conclusion.","evidential_inference_relation","CAUSALITY","inference","0.97","Evidence as basis for causal death determination.","The same sentence lists 'the cause of death' as one of the important details determined from evidence.","","determine important details such as the identity of a suspect, the cause of death, or the presence of a particular substance","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""following analysis of physical characteristics"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""can determine (possibility, not certainty)"",
 ""CausalHint"": ""By examining the physical characteristics of the evidence"",
 ""LogicalMarker"": ""such as"",
 ""OtherQualifier"": null
}","Evidence supports determining the cause of death."
"RelR_01aa1b8e4e67","Can_0825e2f0","En_8728898f","used_to_determine","supports_inference_of","Indicates that evidence or complex data provides support for inferring, determining, or concluding a particular forensic determination or conclusion.","evidential_inference_relation","CAUSALITY","inference","0.99","Evidence as input to detection of a specific substance.","The text explicitly says that examining evidence can determine the presence of a particular substance at a crime scene.","","or the presence of a particular substance at a crime scene.","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""at a crime scene"",
 ""OperationalConstraint"": ""after examination of physical characteristics"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""can determine (possible outcome)"",
 ""CausalHint"": ""By examining the physical characteristics of the evidence"",
 ""LogicalMarker"": ""such as"",
 ""OtherQualifier"": null
}","Evidence is used to determine whether a particular substance is present."
"RelR_fb105a8df5cd","En_8728898f","Can_14b4e708","occurs_in","occurs_at_location","Indicates that a forensic event, condition, or presence occurs or is situated at a specific location or context.","forensic_location_context_relation","SPATIALITY","spatial","0.98","Determination (presence) associated with its location (crime scene).","The phrase directly states that the presence of a particular substance is 'at a crime scene'.","","the presence of a particular substance at a crime scene.","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""at a crime scene"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","The presence of a particular substance is specifically located at a crime scene."
