"relation_id","start_id","end_id","raw_relation_name","canonical_rel_name","canonical_rel_desc","rel_cls","rel_cls_group","rel_hint_type","confidence","resolution_context","justification","remark","evidence_excerpt","chunk_id","qualifiers","rel_desc"
"RelR_831738cbfc65","Can_d0ba8cd1","En_b897d70e","creates","generates","Indicates that the subject produces or brings about the object, typically an experience, emotion, or social/cultural phenomenon.","experience_generation_relation","CAUSALITY","mechanism","0.93","Traditions are paired with shared experiences as mechanisms of cultural influence.","Same sentence explicitly mentions ""creation of shared experiences and traditions"".","","sports influence culture is through the creation of shared experiences and traditions.","Ch_000001","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""as a way in which sports influence culture"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""through"",
 ""LogicalMarker"": ""through"",
 ""OtherQualifier"": null
}","Sports influence culture by creating traditions."
"RelR_590497f073ff","En_1767f7d1","Can_fea75481","contributes_to","contributes_to","Indicates that the subject is a factor that helps bring about or shape the object.","socio_cultural_influence_relation","CAUSALITY","mechanism","0.88","Shared experiences mediate between sports and culture; modeled as shared experiences → culture.","The clause ties creation of shared experiences directly to the way sports influence culture.","","One of the most obvious ways in which sports influence culture is through the creation of shared experiences...","Ch_000001","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""as a way sports influence culture"",
 ""UncertaintyQualifier"": ""one of the most obvious ways"",
 ""CausalHint"": ""ways in which ... influence"",
 ""LogicalMarker"": ""One of the most obvious ways"",
 ""OtherQualifier"": null
}","Shared experiences created by sports are a mechanism through which culture is influenced."
"RelR_4aa284330d72","En_b897d70e","Can_fea75481","contributes_to","contributes_to","Indicates that the subject is a factor that helps bring about or shape the object.","socio_cultural_influence_relation","CAUSALITY","mechanism","0.88","Traditions similarly mediate sports' influence on culture.","Traditions are part of the same mechanism phrase describing how sports influence culture.","","ways in which sports influence culture is through the creation of shared experiences and traditions.","Ch_000001","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""as a way sports influence culture"",
 ""UncertaintyQualifier"": ""one of the most obvious ways"",
 ""CausalHint"": ""ways in which ... influence"",
 ""LogicalMarker"": ""One of the most obvious ways"",
 ""OtherQualifier"": null
}","Traditions formed around sports are presented as a way sports influence culture."
"RelR_3c7e170494a7","En_1d038c71","En_d1854f4e","has_instance","has_subtype","Indicates that the subject category includes the object as a more specific subtype within the same conceptual hierarchy.","category_hierarchy_relation","IDENTITY","type-instance","0.9","Sporting events are generalized, with local games as specific examples.","Phrase ""Sporting events, whether they are local games or international tournaments"" indicates local games as a form of sporting event.","","Sporting events, whether they are local games or international tournaments...","Ch_000001","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""within local communities"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""whether they are local games"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""whether"",
 ""OtherQualifier"": null
}","Local games are presented as one type or instance of sporting events."
"RelR_b1b86f178f58","En_1d038c71","En_9b169f66","has_instance","has_subtype","Indicates that the subject category includes the object as a more specific subtype within the same conceptual hierarchy.","category_hierarchy_relation","IDENTITY","type-instance","0.9","Parallel construction lists international tournaments as another example of sporting events.","Same ""whether ... or ..."" construction lists international tournaments alongside local games under sporting events.","","whether they are local games or international tournaments...","Ch_000001","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""between multiple countries"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""whether they are ... international tournaments"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""or"",
 ""OtherQualifier"": null
}","International tournaments are another type of sporting event."
"RelR_1ea5b796708e","En_1d038c71","En_45eaecca","brings_together","promotes_social_connection_between","Indicates that the subject promotes, enables, or strengthens social connection or cohesion between the people, groups, or communities represented by the object.","social_cohesion_and_connection_relation","ASSOCIATION","social cohesion","0.96","Events act as the unifying mechanism for diverse people.","Sentence: ""Sporting events ... have the power to unite people from different backgrounds and beliefs"" explicitly states this relation.","","Sporting events, whether they are local games or international tournaments, have the power to unite people from different backgrounds and beliefs...","Ch_000001","{
 ""TemporalQualifier"": ""during sporting events"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""have the power to"",
 ""CausalHint"": ""have the power to unite"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Sporting events unite people from different backgrounds and beliefs."
"RelR_f8d9b9acdb67","En_1d038c71","En_b0d39d2b","generates","generates","Indicates that the subject produces or brings about the object, typically an experience, emotion, or social/cultural phenomenon.","experience_generation_relation","CAUSALITY","social cohesion","0.9","Common passion is the shared focus or emotional state emerging from sporting events.","The clause ""have the power to unite people ... in a common passion"" links sporting events to the creation of a common passion.","","have the power to unite people from different backgrounds and beliefs in a common passion.","Ch_000001","{
 ""TemporalQualifier"": ""while attending or participating in events"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""have the power to"",
 ""CausalHint"": ""unite ... in"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Sporting events unite diverse people in a common passion."
"RelR_c00fe8a23b0c","En_b0d39d2b","En_45eaecca","shared_by","is_shared_by","Indicates that an experience, feeling, or passion is jointly held or experienced by a group of people.","collective_experience_relation","EXPERIENCE","participation","0.78","Modeled as common passion → people since the passion is possessed/experienced by them.","The text describes people being united ""in a common passion"", implying they jointly share that passion.","Relation semantics approximate a many-to-many sharing relation.","unite people from different backgrounds and beliefs in a common passion.","Ch_000001","{
 ""TemporalQualifier"": ""during sporting events"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""unite ... in"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","The common passion is shared among people from different backgrounds and beliefs."
"RelR_6b687c94b7fb","En_44ca54f9","Can_d0ba8cd1","discusses","is_about","Indicates that a document's main content or thematic focus concerns the given topic or concept.","document_thematic_relation","ABOUTNESS","aboutness","0.93","Essay → sports because the essay's topic is sports' impact.","""This essay will explore the various ways in which sports impact culture and society.""","","This essay will explore the various ways in which sports impact culture and society.","Ch_000001","{
 ""TemporalQualifier"": ""future scope within essay"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""various ways"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""impact"",
 ""LogicalMarker"": ""will"",
 ""OtherQualifier"": ""DocumentScope: thematic focus""
}","The essay is about sports and their impacts."
"RelR_c973ebae3e08","En_44ca54f9","Can_fea75481","discusses","is_about","Indicates that a document's main content or thematic focus concerns the given topic or concept.","document_thematic_relation","ABOUTNESS","aboutness","0.9","Essay → culture as a main domain affected by sports.","Culture is one of the domains specified as being impacted and thus discussed in the essay.","","explore the various ways in which sports impact culture and society.","Ch_000001","{
 ""TemporalQualifier"": ""throughout the essay"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""ways in which sports impact culture"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""impact"",
 ""LogicalMarker"": ""and"",
 ""OtherQualifier"": null
}","The essay will discuss how sports impact culture."
"RelR_5240c4767388","En_44ca54f9","Can_a4e3cde6","discusses","is_about","Indicates that a document's main content or thematic focus concerns the given topic or concept.","document_thematic_relation","ABOUTNESS","aboutness","0.9","Society is the other main impacted domain that the essay covers.","Society is named together with culture as a target of sports' impact, to be explored by the essay.","","explore the various ways in which sports impact culture and society.","Ch_000001","{
 ""TemporalQualifier"": ""throughout the essay"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""ways in which sports impact society"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""impact"",
 ""LogicalMarker"": ""and"",
 ""OtherQualifier"": null
}","The essay will discuss how sports impact society."
"RelR_50540ba67d46","En_92d5b4f3","En_563f6e97","occurs_in_context_of","is_competition_in_sport","Indicates that an event or competition belongs to and takes place within a particular sport.","sport_context_relation","ASSOCIATION","context","0.96","Direction chosen as event → sport it belongs to.","The phrase explicitly states that the World Cup is in soccer, anchoring the event within that sport.","","the World Cup in soccer ... are events that bring together millions of people from around the globe","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""around the globe"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""AudienceScale: millions of people""
}","The World Cup is a major event that occurs in the context of the sport of soccer."
"RelR_c58cbb50697a","En_92d5b4f3","En_1f879909","mitigates","reduces_social_barrier","A social or cultural event contributes to decreasing the strength or salience of a specified social, cultural, or political barrier among people.","social_impact_relation","CAUSALITY","social_impact","0.88","Event is described as transcending social barriers.","“Events that bring together millions ... transcending language barriers” refers directly to events like the World Cup.","","World Cup in soccer ... are events that bring together millions ... transcending language barriers","Ch_000002","{
 ""TemporalQualifier"": ""during the event"",
 ""SpatialQualifier"": ""around the globe"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""transcending"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Mechanism: shared sports experience""
}","The World Cup helps overcome or transcend language barriers among people."
"RelR_648bda47a27a","En_92d5b4f3","En_70aa9147","mitigates","reduces_social_barrier","A social or cultural event contributes to decreasing the strength or salience of a specified social, cultural, or political barrier among people.","social_impact_relation","CAUSALITY","social_impact","0.88","Same construction as with language barriers.","The events like the World Cup are said to transcend political divisions while bringing people together.","","events that bring together millions of people ... transcending language barriers and political divisions","Ch_000002","{
 ""TemporalQualifier"": ""during the event"",
 ""SpatialQualifier"": ""around the globe"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""transcending"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Mechanism: shared international competition""
}","The World Cup helps transcend existing political divisions."
"RelR_406bf59b91bf","En_f090fa17","En_1f879909","mitigates","reduces_social_barrier","A social or cultural event contributes to decreasing the strength or salience of a specified social, cultural, or political barrier among people.","social_impact_relation","CAUSALITY","social_impact","0.88","Events mentioned include the Olympics; relation parallels the World Cup case.","The Olympics are one of the events described as transcending language barriers.","","the World Cup in soccer or the Olympics are events ... transcending language barriers","Ch_000002","{
 ""TemporalQualifier"": ""during the event"",
 ""SpatialQualifier"": ""around the globe"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""transcending"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Mechanism: global multi-sport gathering""
}","The Olympics help overcome or transcend language barriers among people."
"RelR_a1a0385aac83","En_f090fa17","En_70aa9147","mitigates","reduces_social_barrier","A social or cultural event contributes to decreasing the strength or salience of a specified social, cultural, or political barrier among people.","social_impact_relation","CAUSALITY","social_impact","0.88","Same plural reference to events as for language barriers.","The same clause links these events, including the Olympics, with transcending political divisions.","","the Olympics are events that bring together millions ... transcending ... political divisions","Ch_000002","{
 ""TemporalQualifier"": ""during the event"",
 ""SpatialQualifier"": ""around the globe"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""transcending"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Mechanism: shared celebration of sport""
}","The Olympics help transcend political divisions."
"RelR_cf8227716342","En_92d5b4f3","En_7590fdd8","engages_audience","engages_audience","Indicates that an event or activity attracts and involves an audience or fans emotionally or attentively.","audience_engagement_relation","INTERACTION","participation","0.8","“These events” refers back to World Cup and Olympics; modeled each separately.","The text ties such events to emotional responses among fans, implying engagement.","Relation chosen to capture fans’ involvement; could also be seen as causing emotions directly.","These events create a sense of belonging and pride among fans, who come together to celebrate","Ch_000002","{
 ""TemporalQualifier"": ""during and around the event"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""create"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Mode: celebrations and gatherings""
}","The World Cup engages fans, contributing to emotional experiences among them."
"RelR_2ceb6a1f36d9","En_f090fa17","En_7590fdd8","engages_audience","engages_audience","Indicates that an event or activity attracts and involves an audience or fans emotionally or attentively.","audience_engagement_relation","INTERACTION","participation","0.8","Parallel to World Cup engagement with fans.","The plural ‘events’ includes the Olympics in creating fan-based emotional responses.","","These events create a sense of belonging and pride among fans, who come together to celebrate","Ch_000002","{
 ""TemporalQualifier"": ""during and around the event"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""create"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Mode: celebrations and gatherings""
}","The Olympics engage fans, contributing to emotional experiences among them."
"RelR_765483427f77","En_92d5b4f3","En_b05deed9","creates","evokes_emotional_state","Indicates that an event or situation causally brings about or strengthens a particular emotional state in a target group.","emotional_impact_relation","CAUSALITY","emotional_effect","0.84","Event is source; sense of belonging is resulting emotional state.","“These events create a sense of belonging ... among fans,” with World Cup as one such event.","","These events create a sense of belonging and pride among fans","Ch_000002","{
 ""TemporalQualifier"": ""during event-related celebrations"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""create"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""TargetGroup: fans""
}","The World Cup creates a sense of belonging among fans."
"RelR_498380e1e8b7","En_f090fa17","En_b05deed9","creates","evokes_emotional_state","Indicates that an event or situation causally brings about or strengthens a particular emotional state in a target group.","emotional_impact_relation","CAUSALITY","emotional_effect","0.84","Mirrors World Cup relation.","Same sentence attributes sense of belonging to these events, including the Olympics.","","These events create a sense of belonging and pride among fans","Ch_000002","{
 ""TemporalQualifier"": ""during event-related celebrations"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""create"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""TargetGroup: fans""
}","The Olympics create a sense of belonging among fans."
"RelR_db2584e8b00d","En_92d5b4f3","En_735ab680","creates","evokes_emotional_state","Indicates that an event or situation causally brings about or strengthens a particular emotional state in a target group.","emotional_impact_relation","CAUSALITY","emotional_effect","0.84","Event as cause, pride among fans as effect.","Pride among fans is directly linked to these events; World Cup is one.","","These events create a sense of belonging and pride among fans","Ch_000002","{
 ""TemporalQualifier"": ""during and after the event"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""create"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Trigger: achievements of teams and athletes""
}","The World Cup fosters pride among fans."
"RelR_3390bad7a52f","En_f090fa17","En_735ab680","creates","evokes_emotional_state","Indicates that an event or situation causally brings about or strengthens a particular emotional state in a target group.","emotional_impact_relation","CAUSALITY","emotional_effect","0.84","Parallel to World Cup relation.","The sentence describes these events generally as creating pride among fans, including the Olympics.","","These events create a sense of belonging and pride among fans","Ch_000002","{
 ""TemporalQualifier"": ""during and after the event"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""create"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Trigger: achievements of teams and athletes""
}","The Olympics foster pride among fans."
"RelR_2751dd5abd68","En_7590fdd8","En_6f7aeb07","supports","supports_as_sports_fan","Indicates that a fan supports, cheers for, and identifies with a specific sports team or athlete as part of sports fandom.","sports_fandom_affiliation_relation","ASSOCIATION","affiliation","0.86","Direction set from fans to the athletes they favor.","The phrase “favorite athletes” is explicitly tied to fans (“their”), implying support.","","fans, who come together to celebrate the achievements of their favorite athletes and teams","Ch_000002","{
 ""TemporalQualifier"": ""during sports events and seasons"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Mode: cheering and celebration""
}","Fans support and admire their favorite athletes."
"RelR_e13d6deec171","En_7590fdd8","En_05a0abd2","supports","supports_as_sports_fan","Indicates that a fan supports, cheers for, and identifies with a specific sports team or athlete as part of sports fandom.","sports_fandom_affiliation_relation","ASSOCIATION","affiliation","0.86","Again modeling preference from fans to teams.","“Favorite teams” are explicitly associated with fans (“their”), signaling allegiance.","","fans, who come together to celebrate the achievements of their favorite athletes and teams","Ch_000002","{
 ""TemporalQualifier"": ""during sports events and seasons"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""celebrate"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Mode: following and celebrating achievements""
}","Fans support and celebrate their favorite teams."
"RelR_ed46e00d35c1","En_b05deed9","En_7590fdd8","experienced_by","experienced_by","Indicates that an emotional or mental state is subjectively experienced by a particular group of people or agents.","emotional_experience_relation","EXPERIENCE","experience","0.9","Emotional state → group that feels it.","The text specifies that the sense of belonging is ‘among fans’.","","These events create a sense of belonging and pride among fans","Ch_000002","{
 ""TemporalQualifier"": ""in the context of major sports events"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","The sense of belonging is an emotional state experienced by fans."
"RelR_397bb27d53a3","En_735ab680","En_7590fdd8","experienced_by","experienced_by","Indicates that an emotional or mental state is subjectively experienced by a particular group of people or agents.","emotional_experience_relation","EXPERIENCE","experience","0.9","Emotion → people who feel it.","Pride is explicitly located ‘among fans’.","","a sense of belonging and pride among fans, who come together to celebrate","Ch_000002","{
 ""TemporalQualifier"": ""in connection with achievements of teams and athletes"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""celebrate"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Pride is an emotional state experienced by fans."
"RelR_6254cbcb7ce0","Can_d0ba8cd1","En_3e0c2352","promotes","promotes","Indicates that the subject fosters, encourages, or advances the development, prevalence, or strengthening of the object, typically a social or ethical value, norm, attitude, or outcome.","social_value_promotion_relation","CAUSALITY","causal","0.95","Sports as driver; values as promoted outcome.","The sentence says sports play a crucial role in promoting these values.","","Sports also play a crucial role in promoting values that are essential for a healthy society.","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""play a crucial role in promoting"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Sports promote values that are essential for a healthy society."
"RelR_497705760e3d","En_3e0c2352","En_c56043a5","supports","promotes","Indicates that the subject actively fosters, advances, or supports the realization or strengthening of the object (typically a social condition or value).","social_outcome_promotion_relation","CAUSALITY","enables","0.93","Values are described as essential to the healthy society.","The phrase explicitly labels the values as ‘essential for a healthy society’.","","promoting values that are essential for a healthy society.","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""essential for"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","These values support or underpin a healthy society."
