"relation_id","start_id","end_id","raw_relation_name","canonical_rel_name","canonical_rel_desc","rel_cls","rel_cls_group","rel_hint_type","confidence","resolution_context","justification","remark","evidence_excerpt","chunk_id","qualifiers","rel_desc"
"RelR_0e88fe2ee094","En_fd450d70","En_0fc23d88","discusses","is_about","Indicates that an information-bearing entity (such as an essay, report, or narrative) is about or thematically focused on the object topic or entity.","document_topic_relation","ASSOCIATION","aboutness","0.96","Direction from essay to the specific impact-focused topic.","The essay’s purpose statement includes 'their impact on society' among the topics to be explored.","","we will explore the origins of urban legends, their impact on society, and why they continue to endure.","Ch_000001","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""on society"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""will (future intention)"",
 ""CausalHint"": null,
 ""LogicalMarker"": ""and"",
 ""OtherQualifier"": ""RhetoricalRole: essay objective""
}","The essay aims to explore the impact of urban legends on society."
"RelR_7d0308323555","En_fd450d70","En_c30532e4","discusses","is_about","Indicates that an information-bearing entity (such as an essay, report, or narrative) is about or thematically focused on the object topic or entity.","document_topic_relation","ASSOCIATION","aboutness","0.96","Direction from essay to endurance-related topic.","The scope statement includes 'why they continue to endure' as a topic to be explored in the essay.","","we will explore the origins of urban legends, their impact on society, and why they continue to endure.","Ch_000001","{
 ""TemporalQualifier"": ""continue to endure"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""will (future intention)"",
 ""CausalHint"": ""why"",
 ""LogicalMarker"": ""and"",
 ""OtherQualifier"": ""RhetoricalRole: essay objective""
}","The essay will discuss why urban legends continue to endure."
"RelR_997dfb156da6","En_fd450d70","Can_d6b2734a","focuses_on","is_about","Indicates that the subject entity (typically a text, concept, or discussion) has the object entity as its primary topic or focus.","topical_aboutness_relation","ASSOCIATION","aboutness","0.93","Direction from document (essay) to its primary subject matter (urban legends).","The title 'Urban Legends and Their Origins' and subsequent text indicate the essay is about urban legends.","","Urban Legends and Their Origins

Urban legends have been a fascinating aspect of modern folklore...","Ch_000001","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""and"",
 ""OtherQualifier"": ""TextSection: title and introduction""
}","The essay as a whole is focused on urban legends."
"RelR_44d857c79486","En_ffc7e394","En_6938d10d","originates_in","originates_in_time_period","Indicates that the origins of the subject can be traced back to the specified historical time period.","temporal_origin_relation","TEMPORALITY","temporal-origin","0.93","Direction chosen as phenomenon (urban legends) → time period of origin.","Phrase explicitly links the origins of urban legends to ancient times as their starting period.","","The origins of urban legends can be traced back to ancient times","Ch_000002","{
 ""TemporalQualifier"": ""origins in ancient times"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""can be traced back to"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","The text states that the origins of urban legends trace back to ancient times."
"RelR_751595989c3c","En_fc849d80","Can_42313147","used_for","used_to_explain","Indicates that the subject narrative or story is employed as a means to explain or make sense of the object concept or phenomenon.","narrative_function_relation","USAGE","functional-role","0.9","Stories as explanatory narratives → target domain being the supernatural.","Text: ""stories were used to explain the unknown and the supernatural"" directly states the function.","","when stories were used to explain the unknown and the supernatural","Ch_000002","{
 ""TemporalQualifier"": ""in ancient times"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""used to explain"",
 ""LogicalMarker"": ""when"",
 ""OtherQualifier"": ""TargetDomain: the unknown and the supernatural""
}","Stories were used to explain the supernatural."
"RelR_ca5971871f8f","En_fc849d80","En_ffc7e394","historical_predecessor_of","is_narrative_predecessor_of","The subject narrative acts as a historical or conceptual predecessor that underpins or evolves into the object narrative.","narrative_source_relation","CAUSALITY","historical","0.76","Interprets the explanatory stories at the origin period as precursors of later urban legends.","Origins of urban legends are tied to a time ""when stories were used to explain"" suggesting those stories were early forms of urban legends.","Relation chosen to capture that origin-period explanatory stories underpin later urban legends.","The origins of urban legends can be traced back to ancient times when stories were used","Ch_000002","{
 ""TemporalQualifier"": ""ancient times"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""implied, not explicitly named as urban legends"",
 ""CausalHint"": ""origins ... traced back to when"",
 ""LogicalMarker"": ""when"",
 ""OtherQualifier"": null
}","Explanatory stories in ancient times are presented as the historical roots of modern urban legends."
"RelR_617131c3700d","En_8e0b6567","En_e6657ac6","enables","enables","Indicates that a process or mechanism functionally enables or makes possible another process or outcome.","causal_enablement_relation","CAUSALITY","transmission","0.94","Oral mode is the mechanism; intergenerational transmission is the process outcome.","The text links tales being ""shared orally"" with being ""passed down from one generation to the next"".","","These tales were often shared orally, passed down from one generation to the next","Ch_000002","{
 ""TemporalQualifier"": ""over time"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""shared orally, passed down"",
 ""LogicalMarker"": ""and"",
 ""OtherQualifier"": ""Medium: spoken/oral performance""
}","Oral storytelling enables the intergenerational transmission of tales."
"RelR_53ee512d7c92","En_e6657ac6","En_8e0b6567","implemented_by","is_implemented_by","Indicates that a process or abstract function is realized or carried out through a specific mechanism, practice, or implementation method.","process_mechanism_relation","MECHANISM","implementation","0.82","Reverse direction captures the mechanism as implementation of the transmission process.","The passage indicates that passing tales between generations occurs via them being ""shared orally"".","Some redundancy with previous relation; included to preserve both process→mechanism and mechanism→process views.","These tales were often shared orally, passed down from one generation to the next","Ch_000002","{
 ""TemporalQualifier"": ""as tales are retold across generations"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""often"",
 ""OtherQualifier"": null
}","Intergenerational transmission of tales is implemented by oral storytelling practices."
"RelR_f37af8736827","En_854fdfcb","En_ffc7e394","affects","influences","Indicates that one narrative process or factor influences the content, form, or characteristics of another narrative or narrative category.","narrative_evolution_relation","CAUSALITY","change","0.78","Urban legends are among the tales that evolve over time to match audience interests and fears.","The paragraph discusses tales (contextually urban legends) evolving over time as they are retold.","Assumes the general ""tales"" include urban legends described in this passage.","and evolved over time to suit the interests and fears of different cultures","Ch_000002","{
 ""TemporalQualifier"": ""over time"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""implicit linkage between tales and specifically urban legends"",
 ""CausalHint"": null,
 ""LogicalMarker"": ""and"",
 ""OtherQualifier"": ""Driver: to suit interests and fears of audiences""
}","The evolution of tales over time affects the content and form of urban legends."
"RelR_b3fc753a54ae","En_7f4ba4eb","En_854fdfcb","influences","influences","Indicates that the subject exerts an influence or impact on the properties, behavior, or development of the object.","influence_relation","CAUSALITY","influence","0.9","Cultures supply interests and fears that guide narrative evolution.","The clause states that tales evolved specifically ""to suit the interests and fears of different cultures"".","","evolved over time to suit the interests and fears of different cultures","Ch_000002","{
 ""TemporalQualifier"": ""as tales are retold over time"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""to suit the interests and fears of different cultures"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""to suit"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Different cultures influence how tales evolve over time."
"RelR_767dd95c3ea5","En_854fdfcb","En_b33f7c4f","results_in","results_in","The subject process or state leads to the creation or emergence of the object as a result.","narrative_evolution_relation","CAUSALITY","causal","0.88","Evolution process → outcome being altered forms/variations.","The passage links tales evolving over time and, with spreading, ""taking on new forms and variations"".","Captures outcome of narrative evolution explicitly.","evolved over time to suit the interests and fears of different cultures... taking on new forms and variations","Ch_000002","{
 ""TemporalQualifier"": ""over time, as they spread"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""taking on"",
 ""LogicalMarker"": ""as"",
 ""OtherQualifier"": null
}","The evolution of tales over time results in new forms and variations of legends."
"RelR_89981662ee53","En_d314b910","En_70339306","facilitated_by","is_enabled_by","Indicates that the subject state or process is causally enabled or facilitated by the existence or operation of the object.","causal_enablement_relation","CAUSALITY","enabling-condition","0.89","Societal interconnectedness is described as occurring ""through"" trade.","""As societies became more interconnected through trade and travel"" indicates trade is a means.","","As societies became more interconnected through trade and travel","Ch_000002","{
 ""TemporalQualifier"": ""as societies became more interconnected"",
 ""SpatialQualifier"": ""between societies/regions"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""through"",
 ""LogicalMarker"": ""as"",
 ""OtherQualifier"": null
}","Interconnected societies are facilitated by trade."
"RelR_4eb80b9067d4","En_d314b910","En_64d7435c","facilitated_by","is_enabled_by","Indicates that the subject state or process is causally enabled or facilitated by the existence or operation of the object.","causal_enablement_relation","CAUSALITY","enabling-condition","0.89","Travel is another mechanism by which societies become interconnected.","Same clause attributes increased interconnection to both trade and travel.","","As societies became more interconnected through trade and travel","Ch_000002","{
 ""TemporalQualifier"": ""as societies became more interconnected"",
 ""SpatialQualifier"": ""between regions and continents"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""through"",
 ""LogicalMarker"": ""and"",
 ""OtherQualifier"": null
}","Interconnected societies are facilitated by travel."
"RelR_cc090afe46bb","En_d314b910","En_ffc7e394","facilitates_spread_of","facilitates_dissemination_of","Indicates that the subject context or structure makes it easier for a narrative or information item to spread more widely.","narrative_dissemination_relation","CAUSALITY","dissemination","0.9","Social interconnectedness is treated as a context enabling legend dissemination.","Temporal-causal framing links increasing interconnectedness with the beginning of widespread legend spread.","","As societies became more interconnected through trade and travel, urban legends began to spread","Ch_000002","{
 ""TemporalQualifier"": ""as societies became more interconnected"",
 ""SpatialQualifier"": ""across regions and continents"",
 ""OperationalConstraint"": ""via trade and travel"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""As ... began to"",
 ""LogicalMarker"": ""As"",
 ""OtherQualifier"": null
}","Interconnected societies facilitate the spread of urban legends."
"RelR_6ace96c2965a","En_ffc7e394","En_c60673e6","disseminated_to","spreads_across","Indicates that a legend, information item, or its variations are disseminated and circulate across a geographic area or scale (e.g., regions, continents, the world).","cultural_diffusion_relation","SPATIALITY","spatial-spread","0.95","Urban legends as the spreading content; regions as target spatial units.","The text explicitly says urban legends ""began to spread across regions"".","","urban legends began to spread across regions and continents","Ch_000002","{
 ""TemporalQualifier"": ""as societies became more interconnected"",
 ""SpatialQualifier"": ""across regions"",
 ""OperationalConstraint"": ""enabled by trade and travel"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""spread across"",
 ""LogicalMarker"": ""and"",
 ""OtherQualifier"": null
}","Urban legends are disseminated across different regions."
"RelR_856b9aef445c","En_ffc7e394","En_1db38548","disseminated_to","spreads_across","Indicates that a legend, information item, or its variations are disseminated and circulate across a geographic area or scale (e.g., regions, continents, the world).","cultural_diffusion_relation","SPATIALITY","spatial-spread","0.95","Same spread process, at a larger geographic scale.","""spread across regions and continents"" clearly includes continents as destinations.","","urban legends began to spread across regions and continents","Ch_000002","{
 ""TemporalQualifier"": ""as societies became more interconnected"",
 ""SpatialQualifier"": ""across continents"",
 ""OperationalConstraint"": ""via trade and travel"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""spread across"",
 ""LogicalMarker"": ""and"",
 ""OtherQualifier"": null
}","Urban legends are disseminated across continents."
"RelR_9ddafaa09f4d","En_ffc7e394","En_b33f7c4f","develops_into","evolves_into","Indicates that one narrative or legend gradually changes over time into new forms or variations.","narrative_evolution_relation","CAUSALITY","evolution","0.9","The subject is the legends; the object is the altered versions they become.","Sentence: as legends spread, they ""tak[e] on new forms and variations"".","","urban legends began to spread across regions and continents, taking on new forms and variations","Ch_000002","{
 ""TemporalQualifier"": ""during geographic spread"",
 ""SpatialQualifier"": ""across regions and continents"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""taking on"",
 ""LogicalMarker"": ""as"",
 ""OtherQualifier"": null
}","As urban legends spread, they develop into new forms and variations."
"RelR_ae06c6bd53c0","En_b33f7c4f","En_c60673e6","distributed_across","spreads_across","Indicates that a legend, information item, or its variations are disseminated and circulate across a geographic area or scale (e.g., regions, continents, the world).","cultural_diffusion_relation","SPATIALITY","spatial-distribution","0.7","The variations arise in the context of spread across regions.","Wording implies that, as legends move through regions, they take on new forms there.","Slightly inferential; regions are not directly assigned the variations but are implied loci.","spread across regions and continents, taking on new forms and variations","Ch_000002","{
 ""TemporalQualifier"": ""during spread"",
 ""SpatialQualifier"": ""across regions"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""inferred locus of variation, not explicit"",
 ""CausalHint"": null,
 ""LogicalMarker"": ""as"",
 ""OtherQualifier"": null
}","New forms and variations of legends are distributed across different regions."
"RelR_9801b5dfb04e","En_b33f7c4f","En_1db38548","distributed_across","spreads_across","Indicates that a legend, information item, or its variations are disseminated and circulate across a geographic area or scale (e.g., regions, continents, the world).","cultural_diffusion_relation","SPATIALITY","spatial-distribution","0.7","Parallel to regions; continents are broader spatial context for variations.","Same sentence implies variations accompany spread over continents.","Again somewhat inferential but aligned with narrative logic.","spread across regions and continents, taking on new forms and variations","Ch_000002","{
 ""TemporalQualifier"": ""during spread"",
 ""SpatialQualifier"": ""across continents"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""inferred, not literal phrase"",
 ""CausalHint"": null,
 ""LogicalMarker"": ""and"",
 ""OtherQualifier"": null
}","New forms and variations of legends are distributed across continents."
"RelR_711c7d72d5f2","Can_3f1659ef","En_ffc7e394","instance_of","is_instance_of","Indicates that the subject is a concrete instance, example, or narrative realization of the more general class or type represented by the object.","instantiation_relation","IDENTITY","class-membership","0.98","Specific legend (Hook Man) is an instance of the general class urban legends.","The sentence explicitly calls Hook Man ""one of the most famous urban legends"".","","One of the most famous urban legends is that of the ""Hook Man""","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""is that of"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""FameLevel: most famous""
}","The Hook Man is identified as one of the most famous urban legends."
"RelR_bac718768843","Can_3f1659ef","En_42f781cf","circulates_in","spreads_across","Indicates that a legend, information item, or its variations are disseminated and circulate across a geographic area or scale (e.g., regions, continents, the world).","cultural_diffusion_relation","SPATIALITY","spatial-spread","0.96","Hook Man as narrative; world as global scope of circulation.","Phrase ""told in various forms around the world"" directly links the legend to global scope.","","a story that has been told in various forms around the world","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""around the world"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""in various forms"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","The Hook Man legend circulates in various forms around the world."
"RelR_1729699d54f7","Can_3f1659ef","En_b33f7c4f","exhibits","exemplifies_narrative_pattern","Indicates that a specific narrative or legend serves as an example of, or concretely manifests, a broader narrative pattern, form, or type.","narrative_pattern_relation","ATTRIBUTE","variation","0.8","The specific description of various forms is a concrete instance of legend variations.","Hook Man is described as being ""told in various forms"", which is an example of legend variation.","Maps the general idea of variations onto this concrete legend instance.","the ""Hook Man,"" a story that has been told in various forms around the world","Ch_000002","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""around the world"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""in various narrative forms"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","The Hook Man legend exhibits new forms and variations of legends."
"RelR_1873ffa1d429","Can_f4fcf4be","Can_3f1659ef","is_instance_of","is_instance_of","Indicates that the subject is a concrete instance, example, or narrative realization of the more general class or type represented by the object.","instantiation_relation","IDENTITY","classification","0.86","Direction chosen as tale → legend (instance to type).","Text contrasts “The tale” with “urban legends like the ""Hook Man""”, implying this tale is a version of the Hook Man legend.","","""The tale typically involves a young couple ... remain constant in urban legends like the ""Hook Man.""","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""typically"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""NarrativeVariation: specifics of the story may vary""
}","The specific Hook Man tale is a narrative instance of the broader Hook Man urban legend."
"RelR_882d460a310d","Can_3f1659ef","En_9c20138b","is_instance_of","is_instance_of","Indicates that the subject is a concrete instance, example, or narrative realization of the more general class or type represented by the object.","instantiation_relation","IDENTITY","classification","0.9","Direction legend → genre (instance to type).","Phrase “urban legends like the ""Hook Man""” explicitly places Hook Man as a member of the urban legend category.","","remain constant in urban legends like the ""Hook Man.""","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""like"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","The Hook Man is given as an example of an urban legend."
"RelR_6967aaff7826","Can_f4fcf4be","En_111fe794","features_character","features_narrative_role","Indicates that a narrative, legend, or motif includes the referenced entity as a participant occupying a specific narrative role (e.g., protagonist, antagonist, victim, threatening figure).","narrative_role_relation","COMPOSITION","composition","0.98","Subject is narrative; object is characters involved.","“The tale typically involves a young couple parked in a secluded area ...”.","","The tale typically involves a young couple parked in a secluded area","Ch_000003","{
 ""TemporalQualifier"": ""as the story unfolds"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""typically"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""involves"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","The Hook Man tale features a young couple as its main protagonists."
"RelR_62c2a3400e5f","En_111fe794","En_5dddffd5","located_in","located_in","Indicates that an entity is situated within or at a broader location or area.","spatial_location_relation","SPATIALITY","spatial","0.99","Characters → location.","Explicit phrase “a young couple parked in a secluded area”.","","a young couple parked in a secluded area when they hear a news report","Ch_000003","{
 ""TemporalQualifier"": ""when they hear a news report"",
 ""SpatialQualifier"": ""in a secluded area"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""typically"",
 ""CausalHint"": null,
 ""LogicalMarker"": ""when"",
 ""OtherQualifier"": null
}","The young couple is parked in a remote, secluded area in the story."
