"entity_id","entity_name","entity_description","entity_type_hint","entity_confidence","entity_resolution_context","entity_flag","class_id","class_label","class_group","chunk_ids","node_properties"
"En_6bd937b5","genetic diversity","Variation in genetic makeup of plant populations promoted by wide seed dispersal.","EcologicalConcept","0.94","This process helps to regenerate plant populations, promote genetic diversity, and support the growth of new vegetation.","entity_raw","ClsC_65b54a26","Plant Population Dynamics","Bird-Mediated Plant Reproduction and Regeneration","[""Ch_000001""]","[]"
"En_953fae54","growth of new vegetation","Establishment and development of new plants supported by bird-mediated seed dispersal.","EcologicalProcess","0.9","This process helps to regenerate plant populations, promote genetic diversity, and support the growth of new vegetation.","entity_raw","ClsC_65b54a26","Plant Population Dynamics","Bird-Mediated Plant Reproduction and Regeneration","[""Ch_000001""]","[]"
"En_8fd624ce","monitoring bird populations","Systematic observation and measurement of bird numbers and trends to assess ecosystem status.","MonitoringActivity","0.95","Monitoring bird populations can provide valuable insights into the state of ecosystems and help guide conservation efforts to protect biodiversity and ecosystem function.","entity_raw","ClsC_20ed2a4b","Biodiversity Conservation Activities","Birds as Environmental Indicators & Conservation","[""Ch_000004""]","[]"
"En_ba621d91","conservation efforts","Actions and initiatives aimed at protecting biodiversity and maintaining ecosystem function.","MitigationAction","0.92","Monitoring bird populations can provide valuable insights into the state of ecosystems and help guide conservation efforts to protect biodiversity and ecosystem function.","entity_raw","ClsC_20ed2a4b","Biodiversity Conservation Activities","Birds as Environmental Indicators & Conservation","[""Ch_000004""]","[]"
"En_a45958d9","environmental monitoring","Use of birds as indicators to monitor environmental conditions and ecosystem health.","MonitoringProcess","0.92","From seed dispersal to pest control, nutrient cycling, pollination, and environmental monitoring, birds contribute in numerous ways to the functioning and stability of natural systems.","entity_raw","ClsC_20ed2a4b","Biodiversity Conservation Activities","Birds as Environmental Indicators & Conservation","[""Ch_000005""]","[]"
"En_ebb57550","health of ecosystems","Overall ecological condition of ecosystems that protection of birds helps ensure.","EcologicalAttribute","0.9","Protecting bird populations and their habitats is crucial for maintaining biodiversity, supporting ecosystem services, and ensuring the health and resilience of ecosystems for future generations.","entity_raw","ClsC_60b1c69c","Ecosystem Condition Attributes","Ecosystem Condition, Function & Services","[""Ch_000005""]","[]"
"En_7d913f0f","resilience of ecosystems","Capacity of ecosystems to withstand and recover from disturbances, supported by bird conservation.","EcologicalAttribute","0.9","Protecting bird populations and their habitats is crucial for maintaining biodiversity, supporting ecosystem services, and ensuring the health and resilience of ecosystems for future generations.","entity_raw","ClsC_60b1c69c","Ecosystem Condition Attributes","Ecosystem Condition, Function & Services","[""Ch_000005""]","[]"
"Can_a7a62f64","ecosystem condition","Overall state, health, and quality of the environment and its ecosystems, including habitat quality, functioning, and factors such as species populations, pollution, and climate.","EnvironmentalCondition","0.96","Both mentions describe the same underlying concept—the overall state/health of ecosystems and the environment—with identical type hints and overlapping semantic scope.","entity_raw","ClsC_34acca16","Ecosystem State and Stability","Ecosystem Condition, Function & Services","[""Ch_000001"", ""Ch_000003"", ""Ch_000004""]","[]"
"Can_e67dc3e0","ecosystems","Ecological systems consisting of interacting communities of organisms and their physical environment, sometimes referred to as natural systems, within which birds perform important ecological roles and whose functioning, balance, and stability can be affected by factors such as pesticide use and nutrient cycling.","Environment","0.96","All three mentions refer to the same broad ecological concept (ecosystems/natural systems) in indistinguishable environmental contexts.","entity_raw","ClsC_34acca16","Ecosystem State and Stability","Ecosystem Condition, Function & Services","[""Ch_000001"", ""Ch_000002"", ""Ch_000003"", ""Ch_000005""]","[]"
"Can_374bb0ad","biodiversity","The variety and variability of living organisms and their ecosystems, whose maintenance is supported by birds through roles such as seed dispersal, pest control, pollination, and ecosystem monitoring.","EcologicalConcept","0.97","All four mentions use the same term “biodiversity” in the same ecological context and sense (variety of life in ecosystems) within one cohesive passage, differing only in emphasis and type_hint granularity.","entity_raw","ClsC_34acca16","Ecosystem State and Stability","Ecosystem Condition, Function & Services","[""Ch_000001"", ""Ch_000002"", ""Ch_000004"", ""Ch_000005""]","[]"
"En_a15c6d59","stability of ecosystems","Resistance to disturbance and maintenance of ecological balance in ecosystems to which birds contribute.","EcologicalConcept","0.9","From seed dispersal to pest control, birds contribute to the functioning and stability of ecosystems worldwide.","entity_raw","ClsC_34acca16","Ecosystem State and Stability","Ecosystem Condition, Function & Services","[""Ch_000001""]","[]"
"Can_9a985b31","ecosystem functioning","Ecological processes and interactions that maintain the operation, services, and stability of ecosystems, which birds help support through their activities.","EcologicalConcept","0.95","Both refer to the same concept of how ecosystems operate and are maintained, differing only in wording ('functioning' vs 'function').","entity_raw","ClsC_ec2b647d","Ecosystem Processes and Functions","Ecosystem Condition, Function & Services","[""Ch_000001"", ""Ch_000004""]","[]"
"Can_4f84cd8a","nutrient cycling","Ecological process where nutrients are moved, reused, and recycled through different parts of ecosystems, including via animal activities such as those of birds.","EcologicalProcess","0.96","All three mentions describe the same ecological process of nutrient movement and recycling in ecosystems, differing only in wording or context, so they should be unified into a single canonical entity.","entity_raw","ClsC_ec2b647d","Ecosystem Processes and Functions","Ecosystem Condition, Function & Services","[""Ch_000003"", ""Ch_000005""]","[]"
"En_782dbed9","ecological roles of birds","Various functions birds perform in ecosystems, helping maintain balance and system stability.","EcologicalFunction","0.9","Birds play a crucial role in ecosystems, serving as indicators of environmental health, contributing to biodiversity, and playing various ecological roles that help maintain balance in natural systems.","entity_raw","ClsC_ec2b647d","Ecosystem Processes and Functions","Ecosystem Condition, Function & Services","[""Ch_000001""]","[]"
"Can_9f3f5982","natural pest control by birds","Ecosystem service in which birds biologically control pest species by feeding on them, reducing pest populations and contributing to ecosystem stability.","EcosystemService","0.96","All three mentions describe the same bird-mediated reduction of pest populations as a beneficial ecological role, differing only in phrasing and granularity, so they should be represented as a single ecosystem service entity.","entity_raw","ClsC_0f0485f2","Pest Population Dynamics","Pest Management & Ecosystem Services","[""Ch_000001"", ""Ch_000002"", ""Ch_000005""]","[]"
"Can_d895734a","bird populations","Populations of birds in a given area, whose numbers and demographic structure are monitored and protected to assess and support ecosystem health, biodiversity, and ecosystem services.","BiologicalPopulation","0.97","Both mentions refer to the same general concept of bird populations in ecosystems, differing only in contextual emphasis (monitoring vs. protection).","entity_raw","ClsC_5cc54b77","Bird Biotic Components","Birds as Environmental Indicators & Conservation","[""Ch_000004"", ""Ch_000005""]","[]"
"Can_4d0310b4","birds","Bird species collectively, a group of animals that play multiple ecological roles in ecosystems worldwide, including seed dispersal, natural pest control, pollination, nutrient cycling, and environmental monitoring.","OrganismGroup","0.98","All mentions refer to birds collectively as a group of species playing similar ecological roles (seed dispersal, pest control, etc.) in the same context, differing only in wording and granularity.","entity_raw","ClsC_5cc54b77","Bird Biotic Components","Birds as Environmental Indicators & Conservation","[""Ch_000001"", ""Ch_000002"", ""Ch_000005""]","[]"
"En_a62530a3","outbreaks of pests","Rapid increases in pest numbers that can damage crops and vegetation.","EcologicalEvent","0.93","By preying on insects, birds help prevent outbreaks of pests that can damage crops and other vegetation.","entity_raw","ClsC_0f0485f2","Pest Population Dynamics","Pest Management & Ecosystem Services","[""Ch_000002""]","[]"
"Can_823fbab9","plant species","Different kinds of plants whose reproduction and population maintenance depend on pollination, including processes mediated by birds.","OrganismGroup","0.96","Both refer generically to groups of plant species reliant on pollination (including by birds) and differ only in phrasing and type_hint granularity.","entity_raw","ClsC_bd23fec9","Pollination-Dependent Plant Species","Bird-Mediated Plant Reproduction and Regeneration","[""Ch_000002"", ""Ch_000003"", ""Ch_000004""]","[]"
"En_3f364a49","chemical pesticides","Synthetic chemicals used to kill pests, whose use is reduced by natural pest control from birds.","Material","0.97","This natural form of pest control reduces the need for chemical pesticides, which can have harmful effects on ecosystems and human health.","entity_raw","ClsC_a864d609","Synthetic Pesticides","Pest Management & Ecosystem Services","[""Ch_000002""]","[]"
"En_47c311a8","human health","Health and wellbeing of people that can be adversely affected by chemical pesticides.","HealthOutcome","0.95","This natural form of pest control reduces the need for chemical pesticides, which can have harmful effects on ecosystems and human health.","entity_raw","ClsC_1cdb6232","Human Health Impact","Pest Management & Ecosystem Services","[""Ch_000002""]","[]"
"En_056f2883","plant growth","Increase in plant biomass and development supported by nutrient-enriched soils.","BiologicalProcess","0.9","For example, seabirds deposit nutrients from marine environments onto land through their guano, enriching soils and supporting plant growth.","entity_raw","ClsC_4df48060","Plant Growth Processes","Bird-Mediated Plant Reproduction and Regeneration","[""Ch_000003""]","[]"
"En_afac8860","habitats","Habitats in which bird populations live, identified as needing protection.","Location","0.94","Protecting bird populations and their habitats is crucial for maintaining biodiversity, supporting ecosystem services, and ensuring the health and resilience of ecosystems for future generations.","entity_raw","ClsC_5b130c24","Bird Habitats","Birds as Environmental Indicators & Conservation","[""Ch_000005""]","[]"
"En_114e0ed2","future generations","People in the future who will benefit from healthy, resilient ecosystems supported by birds.","StakeholderGroup","0.88","Protecting bird populations and their habitats is crucial for maintaining biodiversity, supporting ecosystem services, and ensuring the health and resilience of ecosystems for future generations.","entity_raw","ClsC_696d1477","Stakeholder Group: Future Generations","Birds as Environmental Indicators & Conservation","[""Ch_000005""]","[]"
"En_c11dda4f","ecosystem services","Benefits humans receive from ecosystems, supported by healthy bird populations and habitats.","EcosystemService","0.96","Protecting bird populations and their habitats is crucial for maintaining biodiversity, supporting ecosystem services, and ensuring the health and resilience of ecosystems for future generations.","entity_raw","ClsR_84ae911a","General Ecosystem Services","Ecosystem Condition, Function & Services","[""Ch_000005""]","[]"
"Can_5fbdb82a","pollination","Biological and ecological process in which pollen is transferred between flowers, enabling plant reproduction, sometimes facilitated by birds.","BiologicalProcess","0.97","Both describe the same process of pollen transfer enabling plant reproduction, with only minor variation in type hint and wording.","entity_raw","ClsR_5a9942a9","Plant Reproduction and Dispersal Processes","Bird-Mediated Plant Reproduction and Regeneration","[""Ch_000003"", ""Ch_000005""]","[]"
"En_99bba824","reproduction of plants","Biological process by which plants produce offspring, supported by bird-mediated pollination.","BiologicalProcess","0.93","By feeding on nectar and transferring pollen from flower to flower, these birds facilitate the reproduction of plants and contribute to the production of fruits and seeds.","entity_raw","ClsR_5a9942a9","Plant Reproduction and Dispersal Processes","Bird-Mediated Plant Reproduction and Regeneration","[""Ch_000004""]","[]"
"Can_720892c9","seed dispersal","Ecological process in which seeds are transported away from parent plants, often by birds consuming fruits and excreting seeds elsewhere, aiding plant reproduction, colonization, and spatial distribution.","EcologicalProcess","0.98","All three refer to the same ecological process of birds spreading seeds for plant reproduction and distribution, differing only in wording and context.","entity_raw","ClsR_5a9942a9","Plant Reproduction and Dispersal Processes","Bird-Mediated Plant Reproduction and Regeneration","[""Ch_000001"", ""Ch_000002"", ""Ch_000005""]","[]"
"En_920b6c5b","production of fruits and seeds","Generation of fruits and seeds by plants as an outcome of successful pollination and reproduction.","BiologicalProcess","0.9","By feeding on nectar and transferring pollen from flower to flower, these birds facilitate the reproduction of plants and contribute to the production of fruits and seeds.","entity_raw","ClsR_5a9942a9","Plant Reproduction and Dispersal Processes","Bird-Mediated Plant Reproduction and Regeneration","[""Ch_000004""]","[]"
